tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
3.7416,0.4977,5.4167,-3.7889,-0.77356,-0.049968,-4.5792,0.069924
-1.7773,0.7189,-0.96937,-1.0384,-7.2291,-0.061943,1.4858,0.1756
3.5871,0.92791,1.2956,3.1952,-9.1258,-0.15774,-8.1491,0.0099558
3.58,0.49046,-3.51,1.7868,-3.4705,-0.43052,-5.6888,-0.056852
-1.697,0.53261,-3.4551,-0.49035,-0.50689,-0.37261,-9.0978,-0.1646
-1.5205,-0.067318,-4.4212,2.0314,-2.4138,-0.25651,-3.8092,-0.23082
-1.4776,-2.451,-2.0523,3.9555,-3.0456,-0.049884,1.5503,-0.19404
-1.4685,-0.23512,2.0368,6.0136,1.6216,-0.016584,1.0857,-0.080703
-1.1696,3.5254,-4.689,2.9923,-0.30758,0.016742,2.3457,0.01789
-1.4176,1.0084,-2.5099,1.6216,-0.96132,-0.10264,0.70429,0.15041
-1.4514,-0.16771,-0.070803,2.3093,1.7791,-0.089981,-6.1975,0.060944
3.6377,1.0353,1.3595,1.9913,4.0894,0.16827,-5.4317,0.15158
3.5966,-0.73036,-3.1262,-0.17665,3.4435,-0.87444,-2.4843,0.080268
3.5697,0.63036,-4.0168,-3.0992,3.6516,-0.96463,-5.2623,0.086133
-1.4755,-0.25729,0.46789,-0.48023,-0.19903,-0.32934,-1.4019,-0.060454
-1.4891,-2.3199,5.8835,-2.4812,-6.6591,-0.14706,4.1517,-0.16372
-1.3231,2.0311,7.3269,-4.1005,-5.4968,-0.065594,9.2839,-0.23174
-1.3839,-4.4749,3.3528,1.1469,-4.3386,0.012751,4.0956,-0.17372
-1.5089,-2.2487,0.30703,-2.6625,-3.5296,-0.007349,2.6729,-0.1554
-1.4931,0.0073764,2.9783,-3.3083,1.8555,-0.0020674,4.105,0.0083495
-1.8821,0.94182,7.1702,-1.2682,3.7086,0.2083,7.1806,-0.006667
-1.5734,2.7279,3.1706,-0.83001,6.4437,0.59564,0.14228,0.09178
3.6165,2.3534,-0.27428,-1.7262,6.0855,0.36564,0.21201,0.10775
3.5903,0.51751,-5.014,-0.058549,-1.3652,-0.20716,8.2298,0.1968
-1.4998,-1.0328,-6.1905,1.05,-7.2532,-0.18666,3.7958,0.034172
-1.3195,-2.456,-6.7323,4.7867,-5.3963,-0.18264,-0.58059,-0.031784
-1.4385,-5.9523,-8.0217,5.7236,-3.2923,-0.096238,0.086612,-0.15866
-1.4645,-1.1542,-0.51361,4.4649,2.7221,0.094221,2.814,-0.20295
-1.4567,-1.7421,-6.164,0.89463,5.6493,0.47401,-1.8654,-0.15437
-1.6453,1.0644,-3.5691,2.7443,4.8635,0.3694,-3.0497,-0.13953
-1.4626,1.1487,-5.3159,-0.13815,3.3594,0.15821,-6.5439,-0.043369
3.5816,4.8364,-0.97329,2.1507,3.1684,0.12342,-2.5371,-0.0076405
3.6338,0.2899,-3.8201,-4.5003,-6.2499,-0.09593,0.97003,0.15116
3.6055,3.6566,-0.93268,-2.9108,-7.7517,-0.078917,1.3531,0.29459
-1.4984,-0.19217,0.39188,-0.021168,-3.5096,-0.15887,4.5923,0.22359
-1.4847,1.3048,-1.1752,-0.0018541,4.6441,0.13705,5.3619,0.10015
-1.4707,-0.9111,5.3175,-3.0283,6.3934,0.42393,3.8717,-0.016402
-1.7938,2.3856,0.41997,1.8386,7.6435,0.81694,5.7675,-0.15919
-1.4936,-6.6808,19.537,4.8415,5.3467,0.5095,7.3719,-0.16679
3.6607,-4.6477,2.1083,1.716,5.3537,0.52484,3.8404,-0.1957
-1.3344,-3.5458,6.3486,0.27213,2.8331,0.12929,0.13758,-0.12205
4.0966,-1.2205,-3.2625,-1.7027,-3.2975,-0.045373,2.028,-0.067852
-1.1412,0.2244,4.0541,1.3559,-8.3491,-0.13277,-5.0452,0.10568
3.6147,1.2601,-2.1702,1.0867,-5.313,-0.23779,-1.8948,0.23155
-1.4865,-0.054968,-2.167,-0.11149,-1.049,-0.36242,-5.5323,0.26633
-1.477,1.9427,-4.0951,1.2364,-0.9695,-0.2417,-0.4656,0.047022
-1.5638,-1.0072,-3.6568,0.72183,-4.1996,-0.10712,-0.57082,0.20286
-1.4612,-0.22807,1.3373,3.3088,1.8625,-0.02277,-0.94973,-0.0089304
-1.4372,0.89874,1.5998,0.4141,0.51109,-0.068822,-3.1012,-0.1167
-1.429,0.17425,-3.666,2.8463,0.037955,-0.044359,9.2105,-0.15092
-1.2071,-0.55138,-3.1742,2.3392,1.575,-0.041439,-2.5105,-0.22276
-1.4937,2.5851,3.1957,3.8022,3.3165,0.12873,-1.1096,-0.17599
3.6381,-1.4602,-5.2892,-0.31153,3.4041,-0.17058,-3.215,-0.032465
3.6199,-3.4884,-7.3993,-0.17317,3.6434,-0.6059,-3.018,0.16969
-1.8075,0.5036,-3.3937,-2.7253,2.5072,-0.44363,-2.8881,0.21247
-1.5621,0.82354,4.1362,-4.5711,-6.8499,-0.20215,4.5065,0.10641
-1.4575,-0.7118,1.967,-1.9471,-6.133,-0.019748,5.0186,0.28295
-1.447,-0.61578,2.2156,-0.59042,-2.5694,-0.037524,5.0648,0.10188
-1.314,2.463,13.731,-5.6385,-5.7227,-0.074213,2.1707,-0.01353
-1.4106,-0.72124,10.209,4.7903,2.3482,0.035013,-2.1444,-0.14235
-1.4731,0.32205,7.0173,-1.2349,3.1668,0.18919,2.8243,-0.2002
-1.3436,0.7867,5.0096,-6.409,5.8911,0.5047,1.7213,-0.21485
-1.7161,3.8602,5.3618,-3.5861,6.4459,0.5243,-0.96036,-0.14167
3.6086,0.22795,-0.45962,0.10145,2.3406,-0.10732,8.1707,-0.029399
-1.5378,-0.11757,-7.0245,0.033806,-5.4557,-0.11347,0.19038,0.084746
-1.4785,-3.7029,-4.4058,3.2483,-5.3328,-0.16218,-2.4702,0.038626
-1.4701,-2.8732,-5.5471,3.6043,-1.1531,-0.21566,-1.8554,0.18614
-1.2661,-4.1057,2.4294,5.2892,2.5491,-0.016731,-4.3659,0.23211
-1.4922,-3.1114,2.4885,6.749,5.7495,0.51635,0.024057,0.1618
-1.4423,1.0178,3.2788,3.6132,5.9503,0.57865,7.2996,0.014118
-1.4312,2.2009,-0.28441,0.11322,3.7456,0.24046,1.1377,-0.08394
3.6666,1.1077,1.1876,0.84595,1.3833,-0.12593,-1.3091,-0.18463
3.6398,2.3811,-1.4497,-2.0193,-5.0947,-0.094024,-3.3194,-0.18616
3.6167,-0.83086,-3.0418,-0.6063,-9.612,-0.06639,3.1168,-0.14306
-1.4816,4.5234,-1.7344,-0.017224,-4.5902,-0.12564,-4.3364,-0.053225
-1.3204,3.5938,0.12297,-2.4233,3.3524,-0.052753,3.6733,-0.023557
-1.4168,-0.37012,-1.3279,-1.0541,5.8938,0.30443,3.3902,0.29758
-1.4682,-3.759,-5.6022,-0.60094,6.2901,0.55663,4.3358,0.37746
-1.4477,0.40869,2.5795,-0.58246,7.0328,0.71215,-4.7055,0.21895
-1.6587,-4.526,7.9349,1.0319,5.1346,0.41752,-3.4518,0.16557
-1.3014,-3.3074,8.1123,-2.1096,2.9498,0.13196,-3.543,0.047047
-1.3321,-1.0645,2.7503,0.17203,-0.9965,-0.081503,-1.8991,-0.091071
-1.4154,-0.78834,1.6339,0.18081,-6.9326,-0.081176,-4.0637,-0.17759
3.6121,0.70827,1.9363,1.2477,-6.5723,-0.32673,-7.7264,-0.20921
-1.4321,-1.9,-6.6319,-0.057753,-1.8174,-0.78996,-7.0816,-0.21057
-1.5201,-0.21168,-6.2618,1.2735,-1.135,-0.4352,-5.8531,-0.01336
-1.4665,-0.69532,-2.3708,4.2882,-4.8327,-0.10362,-1.0722,0.099057
-1.749,-1.2411,0.57592,3.1863,-5.4082,-0.072185,1.8176,0.29096
-1.5573,-0.13529,-1.2268,2.5821,-3.981,-0.054652,4.9157,0.28904
-1.3984,2.7909,4.9957,5.1836,-1.8817,-0.059222,3.3291,0.4355
-1.4182,1.4931,-3.1791,0.64781,0.50836,-0.061346,7.7891,0.1371
3.5985,3.2074,-1.6305,-1.797,1.4544,-0.071781,5.055,-0.04276
3.6431,0.5486,-2.1991,-0.36459,5.0359,0.16979,-6.6282,-0.089343
3.6126,-1.8398,-8.8081,-2.3544,4.9163,-0.50333,-2.2784,-0.14683
-1.5895,1.01,4.1076,-4.6698,3.6689,-0.55803,-2.4684,-0.25946
-1.4741,0.67334,-2.0395,-1.5154,-3.4252,-0.23951,1.9522,-0.13656
-1.6592,-0.91297,0.25552,-3.7733,-7.332,-0.11779,3.8793,-0.066636
-1.4722,-1.8207,0.12631,-4.4453,-4.3946,-0.068174,3.4835,0.14457
-1.4335,-3.0283,2.8512,-2.1831,-2.9746,0.0024633,6.0955,0.19636
-1.4339,-2.1682,13.451,2.028,1.8187,-0.040373,8.1352,0.13792
-1.1843,1.8844,6.299,0.090372,3.0693,0.119,-1.1988,0.21926
-1.3919,1.2967,3.9391,-1.8686,4.2447,0.32367,4.3003,0.050065
-1.51,3.5532,0.19912,-1.7274,6.6371,0.61492,3.6699,0.017987
3.6125,1.5257,0.45253,-2.0416,1.5785,-0.10662,0.14557,-0.076906
3.5988,1.2057,-8.4457,-0.26773,-5.744,-0.1423,-1.1224,-0.18093
-1.6716,-1.2514,-0.088611,-1.2698,-5.971,-0.12831,-3.5941,-0.23218
-1.5094,-3.5854,-4.0596,4.9647,-0.26866,-0.30963,-2.2953,-0.083672
-1.4559,-2.5679,3.348,7.1854,1.9928,-0.15686,-0.4854,0.017647
