tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.61116,-2.8366,1.0743,-0.23079,-1.2909,-0.14321,1.4631,-0.16301
-0.60605,0.85291,0.62916,0.57553,2.4814,-0.018317,-0.11812,-0.10414
-0.60709,4.8566,2.0806,-0.067682,2.5265,0.069167,1.579,-0.052398
-0.79521,-4.0557,-0.57745,-0.25668,-6.274,-0.0014,1.89,-0.016378
-0.64417,-0.86171,-0.21633,0.5155,5.2645,0.20592,-3.8671,0.016843
-0.58363,-0.076944,-0.50991,0.47645,7.698,0.24415,-1.6378,0.22849
-0.59293,-1.4409,-0.3654,-0.54766,-7.3205,-0.018753,-0.75976,0.13242
-0.24651,0.25898,-1.3114,-0.22689,-1.6716,0.069956,-2.6727,0.12941
-0.58468,1.2442,-0.49269,0.29024,0.82399,-0.26183,0.23347,0.091755
-0.58452,1.8323,0.71053,0.193,0.82465,0.028185,0.54958,0.012317
-0.57449,0.74156,-0.76921,-0.9985,2.2323,0.062396,-1.0523,-0.040959
-0.85655,-0.3219,1.9137,-0.35051,-5.2223,-0.091341,-0.39923,-0.096839
-0.61553,0.52762,0.56568,-0.98553,3.2079,-0.0040954,-1.9356,-0.10796
-0.54744,1.8541,0.22704,-0.36324,4.9617,0.10358,-0.68934,-0.10604
-0.55817,-2.3226,-0.41089,-0.37718,-2.1147,-0.0050837,-0.042891,-0.045291
4.532,-0.7725,-2.2786,-1.0432,0.83062,0.084915,-0.55748,-0.079145
4.5212,-4.8749,-1.0789,-0.076719,-1.4075,0.03267,1.0801,0.08516
4.4901,-1.0336,-2.1601,-0.50764,1.4335,0.015696,1.516,0.11132
-0.65109,1.8157,-0.76072,0.26741,4.758,0.19184,0.62982,0.15323
-0.66027,-0.38662,-0.35669,0.70917,-2.9237,-0.024079,0.032283,0.10796
-0.77687,-0.61012,0.49299,0.3093,0.34214,0.037304,-1.0749,0.096939
-0.58011,2.3828,1.0242,1.3971,0.93666,-0.08115,1.2586,0.037458
-0.62072,-0.09639,1.2797,0.33381,1.294,0.013251,0.28471,-0.042225
-0.61753,5.466,0.74846,1.0812,0.65144,0.041719,1.7069,-0.058993
-0.42116,0.53536,1.5498,0.60467,-4.4369,-0.000662,1.366,-0.16202
-0.6032,-6.4528,2.4524,-0.4248,3.6338,0.032767,-1.1981,-0.1377
-0.61339,0.72212,1.0856,-0.080817,4.7567,-0.009531,1.3365,-0.13079
-0.61579,-0.71869,1.511,0.24802,-2.2698,-0.020672,0.20562,-0.055026
-0.84825,-6.1774,-2.2843,-0.39336,-4.8246,0.087149,-1.2336,0.016989
-0.70345,-1.9057,-1.4611,0.95579,-5.4565,-0.021294,1.996,0.0051369
-0.58054,0.10769,-0.15789,-0.065723,5.0289,0.24178,-1.0053,0.12332
