tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.92899,-2.0531,-1.5606,-1.0388,1.5859,0.018725,0.7847,-0.12322
-0.7268,2.0879,-1.3063,0.83632,-2.424,0.015863,1.9166,-0.050353
-0.67534,-4.8845,-2.5455,-0.36953,4.4505,0.097975,0.8569,-0.059164
-0.66488,3.5955,0.30437,-0.3151,-0.12198,-0.050372,2.4851,0.067588
-0.43603,-8.8415,1.083,-0.37956,2.9474,-0.027956,-0.087754,0.241
-0.64673,4.0082,0.27832,-0.16739,0.25254,-0.046663,1.6018,0.31345
-0.66937,-6.1787,3.1257,0.46152,2.7973,-0.041715,-1.4407,0.18981
-0.66726,5.6739,0.49795,-0.03314,2.3423,-0.079469,1.8485,0.11921
-0.71975,-2.5733,1.743,1.0295,2.288,-0.01446,-1.9471,0.031836
-0.70453,4.8187,2.8748,-0.30518,0.7662,-0.027699,-0.23264,-0.0097579
-0.63982,-1.761,2.4253,-0.12326,2.3573,0.0048955,-2.2564,-0.098518
-0.63033,2.5235,1.5817,0.51768,0.5631,-0.0059179,-1.0409,-0.10923
-0.62751,-0.23296,0.4222,0.77243,4.287,0.012295,-2.3624,-0.13108
-0.57439,2.7311,1.7074,0.7059,-2.2636,-0.080175,-2.3564,-0.12578
-0.62591,-2.2708,-1.3102,-0.31638,6.1498,0.22592,-2.1543,-0.13189
-0.62545,3.2755,-0.14226,0.053742,-2.5164,-0.040027,-0.99865,-0.047044
-0.66259,-8.3837,-3.427,-1.4585,6.9446,0.22133,-1.1448,0.055249
4.4801,-0.25962,-0.23011,-0.80163,-5.0093,0.015536,-3.0243,0.12984
4.4521,-5.4572,-2.3703,-1.058,5.7735,-0.0041916,-1.358,0.21405
-0.68137,3.6887,0.2954,-0.65522,-2.8653,0.0087332,2.1629,0.15978
-0.64558,-1.5674,-1.023,-0.8077,0.98897,-0.11463,1.0218,0.16214
-0.5159,1.8945,-0.978,-0.5333,-2.5055,0.057185,1.8229,0.060238
-0.61066,1.6592,-0.37016,0.38777,-3.5887,-0.007349,3.2793,0.018279
-0.66994,2.2893,0.15799,-0.2117,-0.44385,0.025817,1.4678,-0.054661
-0.66389,4.0582,0.98141,2.1962,0.6372,-0.12195,0.46963,-0.090122
-0.7812,-1.2913,2.6688,1.2108,-4.1543,0.016665,-1.2927,-0.14761
-0.66212,0.50149,1.2464,1.5146,0.23199,-0.014556,1.0353,-0.16073
-0.64582,-0.52446,3.3431,1.5096,-2.6812,0.034929,-3.3445,-0.10823
-0.64892,0.236,0.22374,-0.10996,0.8052,-0.043133,0.21366,-0.034631
