tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.72689,-2.5264,0.37403,0.66286,-3.61,0.080468,2.3234,0.023682
-0.7151,-0.71146,2.1503,-1.1099,7.8128,0.43964,-0.019625,-0.078926
-0.60427,4.9486,0.25137,-0.72373,3.7346,0.02959,3.975,-0.15846
-0.56676,-1.4903,-1.3109,-1.7144,-3.3715,0.10222,2.205,-0.20154
-0.70385,-3.1346,1.33,1.148,-1.5906,0.067363,-0.5678,-0.15092
-0.71273,0.20395,-1.0777,0.53996,3.9866,-0.047734,-0.0124,-0.13473
-0.83894,-0.4644,-0.50374,0.84199,3.5733,-0.21923,-1.936,-0.080825
-0.73522,1.0197,-0.43071,-0.78342,5.0441,-0.19027,-2.8889,-0.0073728
-0.61892,-0.92436,2.4907,-2.7385,-9.2519,0.015998,-2.8409,0.18022
4.4053,-0.8791,0.81249,-1.2369,2.5683,-0.084815,-1.0577,0.26755
4.4025,3.2913,-2.6852,0.67867,7.3633,-0.20385,-4.7388,0.073502
-0.57586,1.0338,-1.8792,1.3062,-6.0734,-0.00045664,2.2638,0.17925
-0.78214,-0.66039,0.77074,-1.3408,1.34,-0.0083052,-0.52986,0.035145
-0.73633,0.57712,-0.06921,0.55112,0.6308,0.046629,3.9106,-0.07345
-0.73383,-1.2482,1.7874,1.239,-7.2347,0.037009,4.2339,-0.10042
-0.88876,-3.2333,3.2072,0.55168,8.1946,0.54156,0.9274,-0.18813
-0.73469,3.521,5.7883,0.9271,5.589,0.1196,2.039,-0.19458
-0.70067,-0.47829,1.9211,-0.96743,0.31487,0.023962,3.6818,-0.13649
-0.70553,-1.0129,-2.1244,0.85809,-5.1811,0.082817,-0.88225,-0.079048
-0.42097,1.3001,4.2296,0.47283,0.35012,-0.07814,-0.82342,0.046365
-0.65912,1.1571,-2.3475,0.30636,3.8425,-0.1987,0.69584,0.074719
