tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.9364,-0.5201,-0.19599,0.30621,-2.7354,0.0010707,2.0901,0.044345
-0.85139,2.603,0.5231,-0.059101,2.6895,-0.058041,1.6312,-0.049356
-0.64092,1.4322,0.88073,0.97428,0.69963,-0.0378,3.2232,-0.12183
-0.66929,0.52027,3.2182,-0.083573,-1.813,-0.022757,-1.2743,-0.14712
-0.67241,0.80824,0.6867,0.75871,2.7597,-0.11869,0.1857,-0.078975
-0.42931,1.3126,1.873,-0.47117,0.35421,0.041263,1.2238,-0.14712
-0.70692,-3.7048,-0.62739,-0.34264,-3.3522,-0.063663,-1.0918,-0.050767
-0.6624,1.3822,-1.5802,-0.76985,6.5641,0.051897,-1.3086,-0.050475
-0.67297,3.8986,1.8309,0.082967,-8.631,0.059682,1.714,0.064789
4.4337,-0.078646,0.82302,-0.12248,-1.3748,-0.03135,2.3863,0.24467
4.3944,-1.1885,-1.2551,-0.72457,4.3339,0.078427,1.2441,0.22659
-0.7092,4.7317,-2.4853,-0.48425,-2.5697,-0.0054623,1.4455,0.19668
-0.70733,-0.9768,1.0841,-0.15471,1.786,-0.20701,1.0714,0.011465
-0.48767,0.25559,-1.2393,0.81706,-3.3516,0.034904,-0.42802,0.035535
-0.70672,4.4305,2.2274,0.55183,2.1244,-0.082613,3.0625,-0.063228
-0.69616,-0.41805,-0.19935,0.79353,-2.347,-0.035207,1.9571,-0.18567
-0.69603,-1.0621,0.48087,-0.60502,0.71975,0.00073701,0.25515,-0.18285
-0.94834,1.229,-0.4358,1.0594,-1.6292,-0.069496,3.019,-0.17316
-0.76203,-2.6469,1.1725,1.3731,-0.47718,0.014689,-1.2832,-0.12945
-0.64919,-0.44371,3.2902,-0.59369,1.9393,-0.078038,-1.1646,-0.01959
-0.66578,-1.1431,1.0522,-0.15539,0.6875,-0.025543,1.1009,0.077858
-0.49178,-1.5245,2.7441,-0.67778,-2.8222,-0.04002,-0.4228,0.11028
-0.46572,-0.25577,1.1369,0.62271,1.9427,-0.1662,-2.1753,0.17774
-0.6969,0.8368,1.4159,-1.342,0.21334,-0.00085453,-0.80765,0.18188
-0.6601,0.083406,1.6227,0.068534,-3.2778,0.06925,-0.59362,0.14481
4.4129,-3.5045,-1.5674,1.3504,7.6102,0.31016,-2.0169,0.10624
4.3804,4.7185,-1.1616,0.31814,-5.2362,0.014605,-0.66786,0.039259
-0.6895,-2.5035,-0.063807,0.39595,1.5715,-0.082684,0.17681,-0.05028
-0.70632,-0.30112,1.2091,0.43531,-1.852,0.05225,1.1311,-0.1184
-0.69803,3.2008,0.46593,1.8843,0.84524,-0.013138,2.8556,-0.076833
-0.60773,-0.56896,-0.74865,0.45943,2.6898,-0.019337,2.4022,-0.17058
-0.67077,-3.8535,-1.0111,-0.53865,-0.53796,-0.01489,0.053797,-0.079364
-0.69777,-0.93049,-1.4516,1.3495,1.7517,-0.038179,1.9655,-0.078756
-0.6967,-1.4048,-0.26642,0.69252,-2.8274,0.054285,0.80311,-0.019201
-0.93259,1.498,2.325,0.63614,0.056002,-0.050866,-0.20859,0.019861
-0.74567,-0.24089,0.15541,-0.74315,1.7012,0.0043629,3.9577,0.19466
-0.66165,0.75403,1.0167,0.3989,-4.1257,-0.029194,-1.633,0.14377
-0.66686,1.1967,0.28244,-0.049313,3.8898,-0.016308,1.0248,0.079708
-0.42792,1.7211,1.2054,-0.66211,3.3181,-0.0053917,1.5063,0.041011
-0.59252,-0.15318,0.76509,-0.093522,-6.7482,-0.029451,-0.68589,0.035048
-0.65743,-1.0835,-0.096435,-0.11477,5.6907,0.033652,-2.2218,-0.071673
4.41,3.9651,1.4332,0.65444,-6.6213,0.0025403,1.8623,-0.093261
4.3798,3.7904,2.0266,0.57833,-1.1875,-0.031216,0.78258,-0.1661
-0.84555,-3.5633,-2.4188,-1.4197,3.508,-0.044654,-0.22892,-0.1643
-0.74361,1.5056,-1.4771,-0.01707,-1.4409,-0.040836,0.72402,-0.15109
-0.70143,-3.8653,-1.7607,0.063602,0.24479,-0.11138,-0.95136,-0.038063
-0.48148,-4.4335,-0.27275,0.34529,-2.0807,-0.032961,-1.143,0.042179
-0.47821,1.0449,-0.7909,-0.38585,1.9854,-0.11784,2.3136,0.24272
-0.72558,0.26533,-1.2114,1.2815,-2.1637,0.046949,1.4656,0.19767
-0.69862,-1.3925,1.9503,0.039496,1.8074,-0.086265,-0.37028,0.22939
-0.75079,3.0413,0.049802,0.79062,2.8963,-0.094139,-1.1272,0.012828
-0.82514,0.22519,-0.27704,0.68583,-3.8594,-0.019144,-4.5204,0.10444
-0.74241,2.675,0.97536,-0.31275,2.1971,-0.037633,-0.52592,0.0041877
-0.66534,1.9728,0.26616,-0.088351,2.8348,-0.017335,0.9907,-0.068704
-0.6528,0.082584,1.6001,0.45088,-6.2527,-0.063919,-4.4011,-0.074521
-0.44293,0.21923,-0.29367,-0.14756,0.67207,-0.10948,-1.5512,-0.13008
-0.59965,1.6857,0.91338,-1.2918,3.6281,0.04822,1.666,-0.13819
4.4296,3.451,-0.054499,1.2571,-4.3253,0.044966,0.14626,-0.13074
4.4074,-10.266,-0.41229,-1.5712,6.5196,0.19984,-0.9763,-0.042955
-0.9662,2.3952,-3.1269,-0.092064,-4.1278,0.0088359,1.316,0.017281
-0.76945,-1.1555,-2.2461,-0.41918,-0.20291,-0.015884,1.7373,0.15197
-0.6983,-2.1616,-2.3002,-0.40537,-0.46743,0.013784,1.61,0.080779
-0.69305,1.5375,-1.2063,1.1702,0.65466,-0.021288,0.56478,0.16058
-0.52395,1.9029,-0.80398,0.1841,1.432,-0.059998,1.4864,0.27636
-0.49961,-1.4829,0.46341,0.0626,0.34486,-0.018073,1.2969,0.20259
-0.68973,1.7004,0.64325,0.50903,1.2815,-0.063091,2.1439,0.0012428
-0.69225,-0.98306,2.1053,0.022681,-3.2504,0.01825,-1.2352,-0.047506
-0.72953,2.7862,0.0968,-0.051966,3.1415,0.018469,1.6749,-0.15291
-0.74065,-0.30494,1.8227,-0.17711,1.9826,-0.049929,-0.20236,-0.20288
-0.62433,-0.46047,2.1519,0.3254,-5.455,0.0078091,-0.79247,-0.1497
-0.65836,-0.50055,-0.25152,-0.72485,2.8623,0.0025917,1.3445,-0.11906
-0.66225,0.88085,-0.099063,-0.93296,6.0142,0.33766,1.3863,-0.077466
-0.43838,0.093964,-0.76387,-0.11088,-7.2906,0.04985,-1.1657,0.035218
4.4513,-7.4268,-0.73249,-1.0624,4.7631,-0.031736,-0.013036,-0.00058252
4.4314,2.2956,-2.7623,-0.27706,-3.2928,0.042707,-1.7539,0.3308
-0.65741,2.9839,-2.1047,0.31913,0.25991,0.027922,1.1056,0.045732
-0.87225,-3.3169,-1.5194,-0.97708,3.0372,-0.019651,0.83631,0.17012
-0.71695,3.001,0.87156,-1.4569,-0.96751,0.017352,-0.048485,0.029353
-0.70078,3.8927,0.17392,-0.22576,1.3571,-0.076664,0.32152,-0.003211
-0.70184,-0.79737,1.2665,-0.081434,-2.5632,0.053502,-0.92298,-0.082431
-0.428,0.44814,0.57633,1.1226,1.0484,-0.049185,2.1354,-0.19714
-0.59617,0.88153,0.35502,1.0016,-3.1242,0.010966,0.4281,-0.11492
-0.68561,-1.259,1.5724,-0.30519,0.86308,-0.038628,-0.54335,-0.159
-0.68879,0.041529,-0.22044,0.27462,3.6048,-0.11689,-0.58866,-0.071527
-0.79721,-0.68073,2.8123,-0.070303,-3.6999,0.051564,0.55253,-0.01061
-0.76719,-0.0016658,-0.34463,-0.87364,0.20377,-0.029502,-0.43481,0.080049
-0.66126,1.8296,-0.46825,-0.15794,5.4388,0.13305,-0.48804,-0.015696
-0.65915,-1.079,0.41839,-0.69443,-7.1851,-0.016019,0.013962,0.12841
-0.27085,-1.6039,-1.6976,-1.3004,0.98002,0.00078835,1.522,0.14294
4.4395,3.9694,-0.76075,-1.8148,4.0394,0.043933,3.7426,0.15586
4.4045,6.3502,0.50855,1.5135,-4.5007,0.027036,-0.21833,0.12668
4.3863,-6.0952,1.2511,-1.2852,5.1027,-0.074091,-0.068148,-0.035605
-0.84271,2.1534,-0.60316,0.6258,-5.55,0.02563,0.13011,-0.061963
-0.84036,4.1111,2.9415,-0.72338,1.3819,-0.064497,1.8949,-0.10782
-0.73213,-2.8279,-1.3755,0.031622,0.016427,0.051942,2.4352,-0.17238
-0.70005,-0.96513,1.2191,-0.47776,0.98855,-0.046335,-0.14621,-0.12719
-0.69017,0.76944,-0.70049,0.48886,0.30763,-0.042305,1.1646,-0.032003
-0.52756,-4.9883,1.9622,1.5252,-0.87121,-0.014357,-0.63399,-0.070457
-0.62946,0.50419,-1.2652,-0.70731,3.2745,-0.00033471,1.7783,0.09234
-0.68964,-2.5699,-0.1296,-0.064098,-3.1139,0.058835,0.61358,0.18317
-0.68333,1.539,0.2169,0.02211,1.2433,0.019823,-0.74237,0.087594
-0.8119,0.37502,0.046969,-0.46992,3.8621,-0.079283,-2.8706,0.20794
-0.71738,1.5218,-0.068465,-1.7535,-1.7967,0.047328,-2.8657,0.15954
-0.65912,0.53862,0.94197,-0.23975,0.8221,0.00067925,-0.14393,0.079343
-0.65906,1.7671,-1.4345,0.773,8.0852,0.33488,-3.827,-0.0031867
4.4007,3.7281,1.617,-0.2969,-7.1545,-0.039045,-2.2544,-0.066051
4.3877,-7.1749,-0.94305,-1.5465,2.2072,-0.11512,0.89276,-0.16825
4.3578,1.854,0.18372,-0.46232,-0.72276,0.030752,0.39409,-0.18171
-0.73352,1.5078,-2.1925,1.3381,-0.96854,0.039049,1.8036,-0.15907
-0.81416,-4.2354,0.73697,-0.60385,4.378,0.047655,-0.33387,-0.087371
-0.79152,-1.9402,-2.2251,-0.097363,-1.2463,0.053065,1.7203,0.051111
-0.67542,2.3653,-0.93194,0.77881,0.94801,-0.079071,1.911,0.1691
-0.70122,-3.3204,-2.4558,-0.012792,-2.5221,-0.002876,1.9195,0.28273
-0.46092,0.46417,2.2338,1.1288,0.86299,-0.010917,1.5595,0.14109
-0.55524,0.86718,-0.42192,1.2021,1.364,-0.051489,2.8607,0.2085
-0.61445,0.18325,0.88615,0.71295,-2.3106,-0.060082,-5.4192,0.15318
-0.68936,2.1499,-1.9975,-0.33385,4.3188,0.12122,0.20732,0.088226
-0.75175,1.0791,1.0544,0.0028281,-0.62647,0.032484,-0.96513,-0.010877
-0.81252,0.39562,-2.3833,-0.77884,-2.7151,-0.043858,-1.0265,-0.083526
-0.72561,2.039,-0.46589,-0.22379,4.0752,-0.24054,-2.8783,-0.10884
-0.66566,1.6023,0.58919,-0.61717,-5.4803,0.076374,-0.60272,-0.16243
-0.65745,-3.2388,-0.36447,-0.39568,-1.1331,0.011121,0.5183,-0.08927
4.4119,0.95819,-4.2815,-0.77153,7.4229,0.503,0.94329,-0.071673
4.3934,2.4607,-1.5992,0.039663,-4.375,-0.033603,-1.3638,-0.00085024
-0.73014,-4.4469,-1.3489,-1.3735,2.5296,-0.22038,-2.912,0.083651
-0.71927,0.63826,1.064,-0.50415,-3.5305,0.026516,0.68339,0.072796
-0.90754,2.1489,-2.4924,0.79429,2.5999,0.031425,1.8806,0.19548
-0.75076,-0.2776,-1.4023,0.88328,1.1912,-0.00062991,0.53821,0.27565
-0.70062,0.14559,0.07772,-1.1077,1.625,-0.047356,-0.45768,0.21206
-0.6885,2.8983,0.44565,0.31603,1.8802,-0.091232,0.66227,0.074329
-0.46279,-2.4166,0.3661,0.35725,-0.66452,-0.029772,-2.3689,-0.0044279
-0.65357,2.4846,2.3033,-0.25054,2.6921,-0.040681,1.9218,-0.074594
-0.67207,0.16892,1.311,0.11612,-0.15338,0.043394,1.77,-0.16423
-0.67833,0.27524,3.9002,0.31176,-1.2753,-0.064997,-4.1146,-0.15958
-0.84866,-0.53982,0.65139,0.18647,4.6211,0.07509,0.93069,-0.14607
-0.75031,0.45995,1.1498,-1.7565,2.2156,0.057249,1.9645,-0.10755
-0.60583,-3.1616,-0.3427,0.18085,-4.7299,-0.037935,-1.2095,-0.078537
-0.65363,-0.42375,-0.64209,-0.88196,7.1758,0.24519,-2.008,0.15114
4.4353,4.6169,-0.04327,0.4758,-5.6969,0.049548,1.814,-0.01852
4.4127,-1.0949,-0.61263,0.02983,0.82004,0.021568,2.0336,0.20442
-0.66739,-2.2531,-1.267,-0.71591,2.0826,0.056216,2.0164,0.21685
-0.72121,3.1889,-2.4038,0.37155,-1.3015,0.0064807,0.77298,0.14021
-0.70379,0.82526,-0.2516,-1.2548,3.3792,-0.082729,1.1647,-0.014918
-0.85744,-1.7121,-0.43997,1.3158,-0.67264,0.052083,-0.93106,-0.017424
-0.70525,1.3551,0.1513,-0.016447,3.2919,-0.060691,2.1517,-0.10713
-0.69025,-1.7353,-0.4296,0.34466,-2.4585,0.0144,2.8116,-0.14875
-0.6919,0.2605,2.0649,1.2303,1.1636,0.041681,1.5205,-0.11628
-0.4946,0.55797,1.4222,0.37449,2.5414,-0.095975,1.3114,-0.15172
-0.62832,-2.4487,2.3616,0.72353,-2.862,-0.014152,1.1067,-0.11297
-0.67512,-0.82106,2.455,-0.68396,3.1924,-0.055698,1.3988,-0.022146
-0.67158,0.012495,2.129,-0.021052,3.6942,0.077811,-0.44837,0.019058
-0.83647,-0.76474,1.5444,-0.72229,-5.1622,-0.059395,-1.6198,-0.0016291
-0.74366,1.1427,0.42439,-0.11495,3.0219,-0.32107,-2.0036,0.043761
-0.65296,2.765,0.4005,-0.85794,-1.8377,0.050254,-0.40388,0.20646
4.4379,0.46622,-0.44837,0.072324,-2.0093,-0.025453,1.2299,0.043542
4.4036,-3.239,-1.2014,0.28673,6.5359,0.29604,1.8356,0.16657
-0.71855,4.3621,0.54382,-0.80994,-4.4006,0.026972,-3.1585,0.024656
-0.71261,-1.0706,-1.9334,-0.31081,1.648,-0.12376,1.5445,-0.13094
-0.70646,0.65306,1.1562,-0.66581,-2.9858,0.063827,0.93561,-0.10913
-0.88042,1.4223,-1.3633,1.1819,1.754,0.01723,2.4077,-0.20901
-0.80537,-1.4601,-1.0667,0.43827,-0.62389,0.047148,2.54,-0.12694
-0.74962,-4.2497,2.2547,-0.52611,-1.5217,-0.020242,-0.13046,-0.056876
-0.68426,0.21334,1.552,0.054186,2.077,-0.21267,-0.81803,0.13196
-0.6747,-1.8438,2.0755,-0.49258,-2.8147,0.0018857,1.7339,-0.022633
-0.43847,1.4604,2.4707,0.43666,0.12505,-0.081433,1.1847,0.2022
-0.66704,-0.019121,1.1932,-0.47613,2.3416,-0.083756,1.9523,0.23588
-0.67458,0.69502,1.931,-0.70293,-3.1875,0.034647,-1.543,0.17998
-0.6634,2.118,1.1617,0.093706,2.7045,-0.065556,2.2777,-0.0076405
-0.8663,1.9662,1.0192,-1.3229,5.0435,0.25859,2.411,0.060725
-0.67347,0.8239,1.0024,0.69157,-5.3979,0.013181,0.46768,-0.0024565
4.4276,-4.0234,-1.6845,0.13777,5.8027,0.068692,-0.17247,-0.073158
4.3918,3.8977,1.7837,0.073917,-7.7968,0.073011,3.0221,-0.13821
4.2675,2.9889,1.4032,0.20124,-0.29548,-0.038089,1.6161,-0.15311
-0.70836,-3.61,-0.7848,-0.16514,0.99765,-0.01908,1.5398,-0.15087
-0.71033,2.0041,0.16082,0.24209,-1.8428,-0.026717,0.61619,-0.10032
-0.70225,-1.8944,-0.46959,0.15862,1.6909,-0.10317,1.01,-0.0093928
-0.93505,-4.4838,-2.1352,0.86963,-4.2841,-0.0090368,-2.0918,0.18015
-0.8482,1.1387,-0.17776,-0.73142,3.0646,-0.049544,1.5713,0.36142
-0.67485,-0.7277,1.7417,0.32187,-2.409,0.070976,1.3736,0.30393
-0.67672,-0.05265,0.4465,0.059568,0.46279,0.015574,0.79313,0.19237
-0.54013,1.4499,1.2426,0.54537,2.0666,-0.16988,-2.1198,0.16007
-0.57227,1.5677,0.16762,0.32002,-2.388,0.0011477,-3.0834,0.09341
-0.71569,0.69782,2.9767,0.26168,1.2644,-0.042703,-0.094632,-0.030713
-0.66569,2.475,0.76324,-0.064561,4.7799,0.1291,-1.7187,-0.064031
-1.0671,-0.32001,2.2943,-0.93444,-8.0992,-0.04081,-0.93338,-0.11879
-0.86889,-0.49305,-0.93273,0.65196,1.4133,-0.026306,-1.2069,-0.15647
-0.71091,2.5086,-1.1341,-0.73542,2.1889,0.031926,0.5902,-0.15812
4.424,1.652,1.4182,1.8462,-4.5323,0.033158,-0.80064,-0.03451
4.3908,-7.9511,1.3328,-0.98396,6.2464,0.1118,-0.69843,-0.016694
-0.6303,3.3278,-1.1662,0.8435,-3.7933,0.0054795,-0.29692,0.058437
-0.68788,0.84774,-0.24006,-0.16324,0.15033,-0.056321,1.5658,0.11709
-0.70928,-2.166,-1.19,0.45727,-0.21906,0.060144,1.0991,0.24275
-0.69958,2.4353,-2.3092,1.3438,1.308,0.0097343,1.4337,0.14771
-0.94259,-0.5248,-2.296,0.017267,1.7485,0.042714,2.0231,0.19991
