tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.69856,-0.0015951,0.2806,0.48036,0.50394,-0.052246,1.6079,0.16565
-0.61938,1.2663,-0.01167,-0.24172,-0.88194,0.034403,-0.46984,0.18543
-0.61588,7.8158,0.086663,0.45841,1.7651,0.040282,0.97159,-0.0010449
-0.47621,-0.55759,1.1344,-0.23945,-3.8792,-0.038018,1.7827,-0.050256
-0.5187,1.2955,1.9694,-0.034515,2.21,-0.059003,-2.1139,-0.11042
-0.60327,4.7354,2.0318,0.4275,4.9881,0.083125,-1.0378,-0.097107
-0.6102,-2.8793,1.0271,-1.494,-6.4047,-0.095397,0.23907,-0.12308
-0.65333,-0.29932,-1.0545,0.67267,3.7565,0.095761,-3.2422,-0.058044
-0.65921,-0.34258,-0.31589,0.37749,5.2578,-0.44924,-1.1544,0.017379
-0.55503,-1.2829,-1.3274,-0.20401,-7.0325,-0.076138,-1.4321,0.10573
-0.57986,-2.5661,-1.4131,-1.3334,2.0085,0.014734,-3.5861,0.12145
-0.52723,1.6304,-0.19797,-0.20351,-1.0218,-0.25972,1.9546,0.09728
-0.35433,1.9181,0.091731,-0.38784,-3.0093,-0.040675,-0.030593,0.039161
-0.52333,1.4042,1.5756,0.8052,-0.94886,0.0042538,-1.0556,0.081996
-0.57604,-1.6774,0.41796,0.24198,-4.8494,-0.08554,1.587,0.031884
-0.57981,3.1665,0.89827,-0.91902,2.9503,0.059155,-0.51586,-0.052422
-0.68181,5.1817,-0.89032,1.9838,3.9825,0.14108,0.38228,-0.099686
4.4963,0.73943,1.8582,-0.31627,-5.8924,-0.10813,1.4508,-0.087785
4.4675,-5.0405,1.0195,-0.1605,2.5138,-0.038987,-1.0498,-0.10937
4.4446,-0.026679,-0.42222,1.1088,0.92713,-0.10889,0.5818,-0.039182
-0.50389,-0.87723,-2.2417,0.3116,-2.6544,0.0066219,2.1513,0.013972
-0.60411,-5.4449,0.67283,-0.95948,0.60241,-0.039173,-2.2563,0.11395
-0.6545,-1.3516,-0.10026,0.41973,-0.44639,-0.11367,0.82847,0.104
-0.6424,1.138,-0.0027213,-0.009324,-3.4489,0.010665,0.36127,0.032176
-0.88007,1.3087,1.4272,1.1617,-0.23667,-0.038974,-0.64464,0.11417
-0.69264,0.79613,0.96131,-0.24328,-4.3804,-0.066172,1.1463,0.15554
-0.62655,-1.669,0.89794,-0.48446,2.3562,-0.0032162,-1.6818,0.0092743
-0.62564,3.9113,0.12108,0.023054,4.1786,-0.040592,-0.36453,-0.069872
-0.35887,0.36522,1.1049,-0.17166,-5.1774,-0.027166,0.20865,-0.15795
-0.54467,-3.9032,-2.1345,-0.70516,0.24442,-0.025562,-2.1225,-0.13016
-0.60204,-2.9527,-1.5519,-0.73879,-1.0988,-0.154,0.55052,-0.10068
-0.61059,-0.57112,-0.11754,-0.45557,-1.2006,0.00089745,-0.33143,-0.070797
-0.77696,-1.2114,0.18333,-1.5451,-1.9552,0.069982,-1.1307,-0.051351
-0.67161,-2.6969,-0.1639,-0.091608,-4.1752,-0.067507,1.6884,0.1223
