tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
4.3868,1.4061,-0.83988,-1.8021,-7.3164,0.075039,2.1692,0.18711
-0.77283,-4.4214,-0.43908,-0.71004,-1.4625,-0.01136,-3.9375,0.18132
-0.73083,1.6911,-1.6797,0.52136,1.0581,0.056736,2.1322,0.053959
-0.70086,-2.0964,0.38447,1.7924,1.6901,0.075873,0.82587,0.1295
-0.5217,1.7259,-2.5584,0.54828,5.1418,0.035411,2.2944,0.068975
-0.75718,3.6784,1.4623,1.5633,-3.5179,0.077253,1.4218,-0.030348
-0.72178,-5.7903,-0.91031,0.69028,-0.1089,0.13185,0.74912,-0.13281
-0.71982,2.3131,0.67945,0.73901,5.4826,-0.0096786,-0.78727,-0.11687
-0.82718,1.7182,-1.2004,1.0444,4.4025,0.01166,0.37386,-0.19441
-0.7215,-1.3867,1.698,-0.62588,-1.9651,0.041507,0.27917,-0.11173
-0.69188,0.29676,3.9745,-0.52041,-4.907,0.054182,-4.9625,-0.11137
-0.67712,1.2981,2.262,-0.088512,3.0243,-0.11829,-2.4626,-0.046581
-0.39948,0.79641,-1.5416,-0.24483,8.6535,-0.25594,-2.9939,0.19001
4.4027,0.94477,-0.75059,-0.4958,-9.3006,0.074519,-1.0537,0.095844
4.3708,-2.1109,1.1547,-2.6502,-4.3568,-0.075734,-1.7183,0.2308
-0.75076,0.14535,-1.8768,-0.53977,4.205,-0.16357,-0.38816,0.15481
-0.96055,2.2346,-0.49155,-0.26391,-2.9612,0.075777,0.58463,0.03809
-0.71697,0.12104,-1.0426,0.19842,1.7913,0.058809,0.90173,0.031884
-0.72496,2.5871,0.26894,0.45906,0.020897,0.07708,1.7582,-0.11478
-0.71435,-4.0329,1.1113,1.9565,-2.9345,0.071862,3.3618,-0.14491
-0.62219,0.42639,3.21,-0.40178,7.0442,0.17746,-0.61105,-0.19582
-0.52096,3.8757,0.40575,0.39213,4.1478,0.078363,1.1794,-0.20283
-0.71164,-3.8818,1.8483,-0.8699,-2.3566,0.10876,-1.364,-0.11127
-0.71179,-0.34835,0.77667,-1.4143,-3.7498,0.0023606,-2.1339,-0.048796
-0.69715,0.78861,3.9067,-1.0873,1.7522,-0.10007,-3.1988,-0.028255
-0.77138,1.6952,0.36437,-1.2438,6.5879,-0.44844,-3.5284,0.017695
-0.63091,2.1146,-2.902,0.02701,-8.4383,0.10028,1.5821,0.25579
4.4022,-1.7413,-2.1423,0.32862,-5.3677,-0.017649,-1.7392,0.065495
4.3657,2.6163,0.51351,-0.115,4.6648,-0.50195,-3.9122,0.061357
