tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.55341,-0.71247,0.017707,-0.050328,3.5855,0.17368,1.1724,-0.10743
-0.59441,1.95,0.56785,0.1177,2.9943,0.16028,2.7881,-0.12804
-0.66006,-1.1413,1.1831,0.1813,3.0842,0.13143,1.3493,-0.10635
-0.66036,-1.2853,1.2068,-0.27385,3.5738,0.19498,1.1488,-0.070018
-0.60865,0.030695,0.79078,0.60228,4.9046,0.10312,2.0499,-0.0039412
-0.74732,-6.8723,0.28333,-0.14683,5.2349,0.1647,-1.9551,0.029061
-0.57153,0.69863,-0.39009,0.085465,8.7917,-0.064997,1.6854,0.32886
-0.62689,-3.9194,0.56766,1.2785,7.5435,0.19212,-1.8083,0.13953
-0.63185,6.1384,0.17486,0.38622,12.491,0.080121,3.8077,0.025921
-0.40839,-1.5342,0.8085,-0.224,1.5426,0.13729,0.562,0.11921
-0.5635,3.1119,-2.605,-0.48468,3.3524,0.1837,3.7953,0.13707
-0.62414,1.312,2.073,0.57619,1.313,0.14639,1.3685,0.046073
-0.6187,-2.2049,0.63165,0.63482,9.3272,0.063834,-2.6675,-0.038939
-0.81019,4.1079,2.3085,-0.24782,8.4627,-0.40386,0.98192,-0.091558
-0.67527,-1.8862,0.93714,-1.4647,9.2593,0.16003,2.2012,-0.12203
-0.59798,3.6781,0.78417,-0.41699,12.143,0.1136,5.2938,-0.10183
-0.60003,-2.1024,-0.34534,0.13565,-2.2322,0.15008,0.63478,-0.097447
-0.26869,0.68277,-2.0537,-0.3192,2.5887,0.075366,2.7574,-0.08063
-0.44913,-3.4509,-1.1998,0.00018834,0.098325,0.11707,1.4012,0.052085
4.5185,-6.4339,-1.9361,-0.30779,14.323,-0.17059,-2.0941,-0.048528
4.4964,1.5909,0.047656,0.36769,1.9785,-0.082331,-0.28234,0.083967
4.4636,-2.1301,-1.2653,-0.36667,11.443,0.032927,-0.93344,0.15596
-0.79681,6.3874,0.052917,0.74242,7.1489,-0.025876,1.4147,0.15338
-0.6479,-0.94745,-1.2601,-0.41625,6.5615,0.090274,1.0048,0.11463
-0.65904,5.031,0.14786,0.014987,6.6481,0.13674,4.5018,0.043347
-0.44663,-1.7728,0.63457,0.486,3.048,0.11711,1.5072,-0.0023592
-0.62505,3.9903,0.53307,0.21382,4.3939,0.099092,3.0041,-0.09348
-0.60929,0.86541,0.76968,0.34607,1.6387,0.099034,1.7281,-0.14145
-0.64313,-3.3736,1.6868,-0.5737,4.681,0.10409,0.2131,-0.16637
-0.73526,3.1773,1.4753,-0.44995,6.298,0.088015,3.0423,-0.10818
