tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.65765,0.37259,0.25132,0.072773,0.74582,-0.0084464,0.53883,0.057682
-0.65391,1.0073,-0.082077,0.26021,0.74957,-0.016674,0.37863,-0.018787
-0.53352,1.1598,0.66255,0.292,-0.22471,0.0045747,0.2419,-0.064908
-0.61453,0.63892,0.51249,0.11518,0.31793,0.043516,0.35678,-0.17981
-0.6425,-0.068943,0.60721,0.080487,1.1073,0.054715,0.36869,-0.2396
4.4108,0.596,0.70596,0.1591,0.78294,0.036951,0.54161,-0.14478
-0.76686,-0.53762,0.15909,-0.053135,0.22508,0.050704,0.59935,-0.19142
-0.76226,-1.1578,-0.15631,0.070924,1.0495,-0.020434,0.20437,-0.07603
-0.68766,-1.1694,-0.17508,0.1546,0.1373,-0.015506,-0.044426,0.065543
-0.68274,-0.099344,-0.41029,-0.12433,0.3313,-0.021718,0.58896,0.044589
-0.42459,-1.398,-0.67325,0.0046201,-0.39006,-0.012207,0.34963,0.55651
-0.62668,-0.52495,-0.40099,-0.094318,0.57489,0.029507,-0.22466,0.2767
-0.67627,0.31338,-0.29403,0.1251,0.09995,-0.016372,0.37154,0.15279
-0.66838,0.6474,-0.3198,0.083551,0.52801,0.0086498,0.47304,0.12106
-0.85543,0.99335,0.24778,-0.32884,-0.13869,-0.052567,0.32157,0.066055
-0.66826,1.0584,0.1638,0.09025,0.15597,-0.044461,0.33457,-0.00026613
-0.65089,1.0276,0.43679,0.10154,0.11495,0.056832,0.52274,-0.076565
-0.64069,0.16242,0.35351,0.10866,0.75954,-0.035073,0.61153,-0.14926
4.4151,0.18699,0.68698,0.102,0.77752,-0.039385,0.033214,-0.22807
4.0831,0.53736,0.60301,-0.054702,-0.3556,0.038915,0.19695,-0.2508
-0.72075,-1.1567,0.17495,-0.17297,0.96524,-0.024715,0.43068,-0.16593
-0.7014,-1.1304,-0.10326,-0.13876,0.2166,-0.026807,0.084551,-0.13179
-0.70878,-0.81065,-0.35565,-0.19392,-0.14303,0.04358,0.12575,0.064473
-0.81704,-1.5279,-0.38867,-0.037842,-0.097095,0.009959,-0.13417,0.32058
