tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
4.4142,0.71412,0.062238,-0.099656,-0.026642,-0.050199,-0.025931,0.15662
4.3413,0.13894,0.073667,-0.33885,-0.41881,-0.023515,0.34114,0.084941
-0.71842,0.27705,0.14345,0.31227,-0.29837,0.031239,-0.3512,-0.043417
-0.40834,0.3768,0.73435,-0.17097,-0.63217,0.0024954,-0.74386,-0.1819
-0.65726,0.10775,-0.11402,-0.12786,0.20919,0.00071134,-0.36693,-0.2461
-0.70775,0.043539,0.04217,0.17972,0.13714,-0.03429,-0.76906,-0.2249
-0.70984,-0.17192,0.10675,-0.1754,0.49115,0.029962,-0.11798,-0.22201
-0.79189,0.77769,-0.35933,-0.26079,-0.80132,-0.017617,0.011714,-0.12415
-0.85017,-1.0644,-0.21706,0.15336,0.29365,0.011801,-0.26754,0.0086172
-0.67213,-0.44814,0.36811,0.10382,-0.37456,-0.023406,-0.033612,0.16905
-0.67797,-1.2319,0.79307,-0.58708,-0.67085,0.048733,0.53118,0.18526
4.4163,0.54883,0.37713,-0.23283,0.87645,-0.021179,0.38334,0.25798
-0.61235,-0.22437,-0.015659,0.20591,-0.80927,-0.020941,-0.1434,0.33175
-0.67038,1.2392,-0.48208,0.044616,-0.027213,0.019688,-0.51547,0.12206
-0.7157,-0.66615,0.11216,-0.11199,-0.45577,-0.0042301,-0.29008,0.11493
-0.7205,1.1679,-0.39174,-0.44376,0.94124,0.031547,-0.038903,-0.094819
-0.79242,-0.0053135,0.083842,0.10216,-0.10712,-0.051129,-0.75877,-0.23946
-0.73382,0.79065,0.047097,-0.28362,0.59748,-0.010032,-0.41387,-0.22038
-0.68856,-0.52779,0.31511,0.04574,0.14762,0.0047351,-0.47708,-0.2519
-0.67746,-0.7672,0.70932,-0.18403,0.72473,0.01071,-0.34695,-0.1221
-0.47954,0.97829,0.27213,-0.344,-0.47824,-0.030125,0.42827,-0.11302
-0.5715,-1.097,-0.021338,-0.065974,-0.093968,-0.027404,-0.24544,0.0993
4.4114,-1.1507,-0.13517,-0.16058,1.2338,0.025406,1.0734,0.31289
-0.71952,-0.78177,-0.47692,-0.20181,-0.84347,-0.026608,-0.091864,0.22218
-0.92078,0.92226,-0.49667,-0.16649,0.35907,0.02909,-0.02595,0.14742
-0.73403,-0.0049924,0.094969,-0.038619,0.14207,-0.05215,-0.15822,0.31683
-0.69786,0.4093,-0.44207,-0.13386,0.70988,-0.02442,0.063783,0.20622
-0.69774,0.15933,1.1573,0.50356,0.70888,0.049844,-0.36829,-0.02694
-0.50019,0.66447,-0.16051,-0.12135,0.29757,-0.010006,0.37474,-0.16864
-0.62293,-0.13907,0.2849,-0.021752,0.79896,-0.018618,0.14975,-0.25129
-0.72483,-0.5694,1.7222,-0.08223,0.89237,0.019078,0.037151,-0.2819
-0.6889,0.088351,0.41088,-0.31748,0.093772,0.0015649,1.0306,-0.19239
-0.89741,-1.281,-0.16166,0.25776,0.83748,0.041007,0.31237,-0.15313
4.3963,-0.96733,-0.67667,-0.0089065,1.3833,-0.004044,0.30198,0.046536
-0.76814,-0.77902,-0.095202,0.098831,-0.48575,-0.041407,-0.018186,0.11524
-0.71372,0.46548,-0.31113,-0.018451,1.3704,0.021658,0.022785,0.1314
-0.7043,-0.083508,-0.77919,0.095427,0.20811,-0.022815,-0.14727,0.18446
-0.5887,0.053679,-0.78412,0.22979,0.40672,0.039306,-0.24585,0.59295
-0.70378,0.044322,-0.52,0.20188,0.43913,-0.012412,-0.8016,0.22508
-0.70636,1.2928,-0.18778,-0.4467,0.2091,-0.010307,0.71282,0.082239
-0.69923,0.69057,0.48305,0.32448,0.40072,-0.035888,0.0088242,-0.053444
-0.76009,1.0404,0.088885,0.2418,-0.14305,-0.0084528,0.33106,-0.11602
-0.69012,-0.26849,-0.097797,-0.22314,-0.55856,0.016883,0.64589,-0.24267
4.3818,-0.1565,0.0072552,0.34309,0.76872,0.047899,0.39001,-0.16559
4.3815,0.083676,-0.057743,0.13147,0.90963,0.017621,0.58275,-0.12935
-0.58267,-0.10227,1.3217,-0.31825,-0.96112,0.0024312,-0.23325,-0.10029
-0.61039,-0.66975,-0.14807,-0.50112,1.4516,0.0060892,0.30241,0.024899
-0.7138,-0.57786,-1.1534,0.19028,0.38905,0.026324,-0.2307,0.32231
-0.70982,0.51531,-1.0012,0.25457,0.45913,-0.0096272,-0.22945,0.20522
-0.83552,-0.66957,0.067628,0.15414,-0.17655,-0.036767,-0.6147,0.30111
-0.75534,0.7373,0.18397,-0.48467,-0.53308,-0.00032829,0.6473,0.27227
-0.68568,0.20265,0.26591,-0.083284,0.72168,0.044941,0.87315,0.067174
-0.68408,0.655,-0.052077,0.20582,-0.22112,0.059656,0.83486,-0.020223
-0.38484,0.69591,0.2722,-0.020256,-0.63489,0.039621,0.60503,-0.11874
4.4019,0.59762,0.28757,-0.011925,1.0278,0.031021,0.20941,-0.1433
4.3696,-0.60386,0.86703,-0.31697,0.066521,-0.012066,0.32086,-0.29405
-0.7194,-0.093558,0.3279,0.017716,-0.22933,-0.013292,-0.14043,-0.2351
-0.7862,-0.3479,0.17352,-0.29283,1.045,-0.033013,0.045044,-0.1193
-0.88855,-1.5105,-0.31885,-0.00055672,-0.37371,-0.018631,-0.85937,0.21999
-0.7305,-0.039556,-0.74632,-0.26272,0.013986,0.026099,-0.88084,0.056758
-0.69509,0.79433,-0.50755,-0.13662,-0.22007,-0.026525,0.32739,-0.0079326
-0.68352,1.8134,-0.034719,-0.073457,-0.52302,-0.016943,0.072889,0.050576
-0.55899,-0.85971,-0.59806,-0.32498,-0.71515,-0.060011,-0.84575,0.32192
-0.72865,0.75555,-0.3901,0.20989,-1.3159,-0.042716,0.65972,0.13744
-0.68627,0.62747,0.57408,0.22428,-0.61351,0.044376,0.49462,0.065154
4.3963,0.83267,0.64717,-0.0059841,0.69394,-0.038435,0.33676,-0.051205
4.423,0.45631,0.38274,-0.49094,-0.16835,-0.033032,-0.048838,-0.16221
-0.73915,0.080921,-0.20215,-0.39156,-0.35209,0.04847,-0.38048,-0.24089
-0.70436,-0.34085,0.27485,0.19438,0.90294,-0.038358,-0.13532,-0.27971
-0.70261,-0.38042,0.18372,-0.18497,-0.40648,-0.023816,0.29428,-0.18672
-0.3541,0.36316,0.017418,0.070069,0.46963,0.039852,-0.07073,-0.14191
-0.61871,-0.26696,-0.15948,0.29064,0.029394,0.020522,-0.0037305,-0.026575
-0.70615,-0.38985,-0.77283,-0.23404,0.10143,0.033075,0.40673,0.22999
-0.69861,-0.82235,-0.46524,0.098272,0.42212,-0.030304,0.24381,0.21374
-0.83698,0.499,0.4938,-0.074009,0.066168,0.026214,0.56054,0.28595
-0.74888,-0.13584,1.3796,-0.48037,-0.11408,0.0089129,0.83793,0.27721
4.4072,-0.053132,0.71359,0.048225,1.4908,0.037227,0.76845,0.16927
-0.70153,0.20166,0.12972,-0.41738,0.67,-0.007426,0.57013,-0.017254
-0.47121,0.80503,0.11226,0.29186,0.52531,-0.011347,0.10642,-0.10314
-0.6264,-0.15555,0.52196,-0.17927,0.64145,0.030591,-0.05447,-0.29565
-0.67868,-0.13612,0.60497,-0.075422,0.75815,-0.008087,0.0028198,-0.34406
-0.70852,-1.3957,-0.093352,0.071983,0.88053,0.0061213,-0.15262,-0.25228
-0.85591,0.53293,-0.77285,0.23843,0.62516,-0.017726,0.17142,-0.19516
-0.81274,0.057847,-0.51064,-0.27518,0.30164,0.0082134,-0.17833,-0.024263
-0.66512,-1.5365,0.077521,0.002507,-0.045825,-0.01471,-0.14568,0.062866
-0.67756,0.67936,-0.33527,-0.26517,-0.43039,0.018263,0.81456,-9.5766e-05
-0.66814,0.49118,0.30926,-0.55815,0.48208,0.043497,0.59653,0.054445
4.4188,-0.45914,-0.58988,0.40118,0.64448,-0.00032188,0.48185,0.58718
-0.70841,-0.42285,-0.060499,-0.0042563,0.32214,0.036803,0.43364,0.22958
-0.7187,1.2123,-0.17507,-0.028464,0.26228,0.003073,0.49465,0.052474
-0.70752,-0.0065786,0.15845,-0.099842,0.87522,0.04032,-0.18206,-0.022389
-0.88359,1.0575,-0.073077,0.018262,0.090329,0.025688,0.23961,-0.20461
-0.71113,-0.24812,0.50182,-0.18017,0.357,0.038838,-0.31981,-0.27081
-0.68501,-0.28244,0.18227,-0.085288,0.37825,0.020625,0.77558,-0.2664
-0.69418,-0.80218,0.39507,-0.10453,-0.089941,0.043888,0.75516,-0.15737
-0.40629,-0.73952,-0.17305,0.26737,-0.046487,0.005948,0.32105,-0.16214
-0.63586,-0.29662,-0.42654,-0.29841,-0.89382,0.030213,1.3062,-0.091728
-0.68046,-1.771,-1.0759,-0.13954,0.82336,-0.0060655,0.58751,0.3089
4.4092,-1.3784,-0.83124,0.21126,0.59706,0.051878,0.33338,0.36283
-0.97919,-0.34597,1.219,0.082324,-0.17865,-0.017373,0.38777,0.26974
-0.86794,0.71296,0.23866,-0.28204,0.79197,-0.010532,0.31251,0.22866
-0.7803,0.1722,-1.1849,-0.047688,1.1551,-0.026749,0.57424,0.22868
-0.70079,0.66412,-0.37091,-0.16466,0.73488,-0.0026643,-0.20414,0.1058
-0.68737,0.29706,0.21889,0.17056,0.57742,0.039248,-0.11717,-0.088564
-0.42946,0.87628,0.32283,0.39939,0.7186,0.0079439,0.42424,-0.21113
-0.76194,-0.36816,0.96641,0.077822,0.29474,-0.013715,-0.11559,-0.25805
-0.69076,0.57391,0.57993,0.15811,0.50742,-0.019228,-0.2615,-0.17645
-0.72436,0.38925,-0.14441,0.26177,-0.69832,0.013822,0.36737,-0.12419
4.4049,-0.26275,0.076628,-0.072622,0.50606,-0.033693,0.70379,-0.11268
4.3952,-0.62412,0.17835,-0.30418,-0.11165,0.039903,0.30468,0.12276
-0.71325,-0.1881,-0.73141,-0.45319,-0.70041,-0.0017786,0.10141,0.18407
-0.71059,0.9143,-1.0718,0.15086,0.57983,0.0040099,0.2543,0.051695
-0.51281,0.33797,-0.44477,0.41512,-0.027156,-0.0536,-0.40785,0.3962
-0.67064,0.65968,-0.52031,-0.22071,-0.078156,0.028788,0.13019,0.23287
-0.70956,0.029841,0.37211,-0.1452,0.13373,-0.035528,-0.72649,0.17674
-0.7048,0.55372,0.48662,-0.1526,0.49077,-0.0094155,0.36555,-0.021976
-0.84149,0.89383,0.045568,0.18548,-0.61513,0.026516,0.22004,-0.11787
-0.79572,0.66081,0.21487,0.025469,-1.0531,0.052943,0.65514,-0.15931
-0.67533,0.028787,0.4328,0.037203,-0.25344,0.032529,0.47128,-0.237
4.4048,-0.48938,0.69064,0.28047,0.64222,0.038786,0.12041,-0.17078
4.3856,-0.28366,0.25978,-0.28891,-0.8419,0.031804,0.17837,-0.11375
-0.6743,-1.1762,-0.35032,-0.23762,-0.49212,0.030155,0.28338,0.0061591
-0.72557,-0.55461,-0.21108,0.24405,0.62051,-0.013106,-0.78377,0.25501
-0.71085,-1.955,-0.80927,-0.58299,-0.87808,-0.031472,0.0014262,0.63184
-0.96745,0.20648,-0.45947,-0.23165,0.55552,-0.052291,-0.11507,0.26008
-0.79711,0.78548,-0.030627,0.52714,-0.49777,-0.0071373,-0.099025,0.076277
-0.66464,0.57858,-0.076328,-0.091132,0.24234,0.012879,0.51683,0.2068
-0.68222,-0.52661,0.2644,0.21157,0.32944,0.028749,-0.35758,0.039599
-0.67348,0.9509,0.1583,-0.029941,0.037756,0.019579,0.039065,-0.059432
-0.61969,0.91318,0.44632,0.053222,-1.1607,0.04041,0.93253,-0.15187
4.3957,-0.24178,0.25177,0.41394,0.64844,-0.0015476,0.47477,-0.21013
4.636,-0.20057,0.36816,0.35275,-0.42381,-0.01575,-0.12993,-0.29015
-0.71872,0.28712,1.1134,0.30031,-0.78256,-0.041862,0.30072,-0.093066
-0.81529,-0.81972,0.20377,0.16999,0.26649,0.0039201,-0.037914,-0.032392
-0.74256,-0.3711,-0.34016,-0.35247,-0.12491,0.020676,-0.0089836,0.1663
-0.69194,0.084158,-0.52817,0.35011,0.61258,0.026086,-0.40727,0.10886
-0.69825,0.90364,-0.84804,0.21399,0.11852,-0.023104,-0.20559,0.067783
-0.55218,0.41932,-0.54852,0.49732,-0.56278,-0.05335,0.31059,0.42954
-0.64908,-0.45892,0.39279,-0.20125,-0.34332,-0.016783,-0.038184,0.24698
-0.69236,0.46398,-0.34992,0.15319,-0.42096,0.059406,0.85437,0.15228
-0.68903,0.61541,0.38358,0.47376,-0.20322,-0.018753,0.46624,-0.024166
4.3898,-0.17818,0.40661,0.096012,0.46545,-0.008517,0.30196,-0.12699
-0.76108,0.31412,0.1237,0.027794,-0.51166,-0.029528,0.11346,-0.20234
-0.71306,0.51784,0.91895,0.04739,-0.50398,-0.0057254,-0.2483,-0.20483
-0.71057,-1.1554,0.37233,-0.068781,0.83224,0.0035928,-0.17851,-0.18896
-0.47066,-0.1776,-0.27802,-0.068716,-0.7729,0.013232,-0.69285,-0.072671
-0.57608,-0.40651,-0.19513,-0.087458,0.76053,-0.01471,0.25443,-0.051327
-0.69951,-1.1434,-0.65782,-0.34102,-0.4589,-0.020543,-0.24505,0.08202
-0.7055,-0.63128,-0.75145,0.083609,0.47127,-0.006765,0.10604,0.3188
-0.8073,-0.49841,-0.75217,0.25182,0.14475,-0.043043,0.11696,0.2096
-0.81707,1.184,0.30999,0.27727,-0.052293,-0.016552,0.55709,0.049675
-0.65078,0.0034911,0.71381,-0.20328,0.041179,0.051653,0.52216,0.2177
4.3986,-0.15555,1.013,-0.22113,1.1933,-0.026935,0.38993,0.11327
-0.71803,0.57909,0.096581,0.039991,0.20013,-0.021423,0.021103,-0.053469
-0.7336,0.85749,-0.05455,0.15991,0.13664,0.031162,0.2626,-0.12028
-0.67898,0.085224,0.47338,-0.10611,0.38034,-0.051187,-0.414,-0.29332
-0.7047,-0.40625,0.20411,-0.37624,0.21882,-0.024343,0.027345,-0.33131
-0.69841,0.28083,0.35631,-0.48936,0.40302,0.016986,-0.16472,-0.15469
-0.86948,0.12042,-0.12803,0.10211,-0.17406,0.036598,0.7233,0.018085
-0.74827,-0.68825,-1.1945,-0.39667,0.63563,0.011165,0.53275,0.077007
-0.67879,-0.56522,0.0719,0.090668,0.458,0.010383,-0.1419,0.1773
-0.68253,0.94221,0.28452,0.36,-0.21188,-0.026916,0.96602,0.016551
4.4934,-0.37069,0.31341,-0.75599,-0.41725,0.030636,0.98195,0.27872
4.3983,-0.20667,-0.39921,0.2009,0.47723,-0.044673,0.18935,0.24231
-0.72696,0.3724,-0.25782,-0.33403,-0.54736,-0.039642,0.036085,0.16796
-0.71571,-0.35434,0.13654,-0.02944,-0.17684,0.025374,-0.37678,0.01127
-0.9377,0.67433,0.034756,0.27784,-0.27299,-0.017007,-0.59522,-0.1423
-0.77283,0.41041,0.27848,0.041796,-0.7907,-0.05059,-0.15947,-0.27799
-0.70682,-1.2607,1.1553,0.28556,0.093996,-0.035522,0.13781,-0.29639
-0.69326,-0.3017,0.93512,-0.067907,-1.2563,0.034076,0.58328,-0.22797
-0.54475,-0.30456,-0.049019,0.12111,-0.22586,-0.043524,0.48244,-0.11911
-0.54654,0.69526,-0.29548,0.46874,-0.25963,-0.020017,0.20589,-0.1204
-0.72976,-0.62376,-0.30699,0.12948,-0.85321,0.031419,0.12598,0.082337
4.4063,-0.096692,0.13412,-0.28872,0.92457,-0.014357,0.16003,0.03276
4.3926,0.45976,-0.10599,0.085221,-0.087577,-0.037139,0.17028,0.19161
-0.79563,0.60453,-0.40771,-0.11281,-0.50983,0.014355,-0.28788,0.32102
-0.6804,0.43757,0.15374,-0.098223,-0.061618,-0.014729,-0.13847,0.19468
-0.70392,0.0021682,-0.12597,-0.13639,-0.19672,0.033094,-0.36513,0.19178
-0.71069,1.4287,-0.3895,0.2541,-0.043167,0.035526,-0.29447,-0.049112
-0.53637,0.024485,1.4284,0.41004,-0.31528,0.031194,-0.68644,-0.17956
-0.6918,0.43992,0.41022,-0.03684,-0.86543,0.033967,0.37861,-0.24099
-0.69439,-0.38891,0.58779,0.014177,-1.238,0.0014044,0.11209,-0.21091
-0.698,0.87042,-0.23554,0.093712,-0.029596,0.03104,0.15271,-0.11317
-0.80419,0.227,-0.20837,-0.062005,-1.8393,-0.036876,0.459,-0.11582
4.4124,0.54803,-0.39602,0.29311,-0.28927,-0.05747,0.14689,-0.073621
