tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.72756,-1.2025,0.064352,0.047698,-1.06,-0.011084,-0.028057,-0.068753
-0.59912,-1.1203,-0.015396,-0.044117,-1.3516,-0.037434,-0.10608,-0.012776
-0.56142,-2.1702,-0.17085,-0.016897,-0.89523,-0.015576,-0.091665,-0.016499
-0.56157,-1.5199,-0.13659,-0.0072044,-0.088592,0.03011,0.082316,-0.026113
-0.39905,-1.919,-0.32087,-0.050649,-0.306,-0.029464,0.041858,0.09066
-0.44601,-2.0138,-0.50098,-0.063527,-0.4422,0.0081813,0.028674,0.14754
-0.56293,-0.33607,-0.37275,0.023195,-0.3201,-0.01763,0.013538,0.054981
-0.56837,0.064918,-0.63523,-0.00249,-0.4087,0.027036,-0.0013994,0.0607
-0.70099,0.37634,0.0079104,-0.053828,-0.38602,-0.036318,0.019562,0.12928
-0.69474,1.0539,0.073949,0.012822,-0.25552,-0.012425,-0.045473,0.073186
-0.59462,1.3744,0.1218,0.0054358,-0.72613,-0.01238,-0.10633,0.037433
-0.53525,1.4267,0.30742,0.097431,-0.6902,0.01775,-0.024614,-0.039426
-0.52011,1.6845,0.31488,0.055367,-0.96466,0.0016932,-0.041183,-0.082309
-0.4551,1.3246,0.40117,-0.011778,-1.1209,0.027203,-0.19763,-0.11366
-0.52808,0.64131,0.40755,0.071373,-1.2122,-0.0067394,-0.21587,-0.14427
-0.5212,0.47751,0.35945,0.017203,-0.5771,0.013906,-0.073896,-0.13386
-0.52167,1.2788,0.3243,0.0089556,-1.1748,-0.062353,-0.14652,-0.087785
-0.63604,-0.75931,-0.010861,-0.027604,-0.78077,0.0066989,-0.13789,-0.064932
-0.55666,-0.33153,-0.040874,0.0019932,-0.45923,-0.0070153,-0.050822,-0.10132
-0.50417,-1.8529,-0.45172,-0.086045,0.38676,0.040461,0.15738,0.020129
-0.5099,-0.42098,-0.19295,0.045842,0.36342,-1.3835e-05,0.32605,-0.0055475
-0.27751,-1.6361,-0.5154,0.021769,-0.03185,-0.028116,0.099662,0.17484
-0.39219,-1.8158,-0.78434,-0.0133,0.015637,0.0045169,0.17797,0.27441
-0.52688,0.05023,-0.14627,-0.040623,0.22093,0.032979,0.14521,0.070703
4.59,0.21275,-0.23591,0.025501,0.10996,0.026163,0.11331,0.11493
4.5582,0.44814,-0.085649,0.013163,0.043131,0.016498,0.17915,0.2143
4.5155,1.136,0.093691,-0.058279,0.11354,0.052244,0.21496,0.070557
4.4742,1.5832,0.19823,-0.020359,-0.13269,0.0070582,0.17182,-0.015331
-0.61917,1.5358,0.25745,0.034769,-0.086049,0.014701,0.17356,-0.05286
