tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
4.4015,0.62986,0.6383,-0.13278,0.48256,0.0099782,0.29819,-0.18256
-0.64407,0.41032,0.12838,0.093905,-0.035787,-0.017328,0.16817,-0.26387
-0.6988,-0.71524,0.30947,0.04134,0.1642,-0.0060334,0.092989,-0.22476
-0.69447,-0.81935,-0.10835,0.18674,0.059142,0.013315,-0.47208,-0.11529
-0.57348,-1.2397,-0.14562,0.26077,-0.12955,0.0071481,-0.24758,0.12291
-0.45719,-0.41445,-0.77638,-0.023454,-0.31582,0.010594,-0.19175,-0.016524
-0.66245,-1.0583,-0.22838,-0.0082449,-0.59699,0.019174,-0.11532,0.22474
-0.69384,0.49298,-0.58287,0.14846,-0.32016,-0.050308,0.055627,0.21026
-0.74665,0.40467,-0.0057149,0.20145,-0.99209,-0.0086325,0.22543,0.089614
-0.87709,0.90366,-0.45513,-0.13614,-0.0030523,0.021421,0.34697,0.08701
-0.62529,1.6068,0.24622,0.10553,-0.5789,-0.014896,0.22938,0.057463
-0.65408,-0.04461,0.15079,0.1039,0.94609,-0.039026,0.67755,0.0042364
4.4025,0.98822,0.42838,-0.01364,0.39764,-0.0002577,0.28242,-0.076395
-0.60131,1.0093,0.377,0.2745,0.12197,0.016916,-0.1645,-0.21205
-0.65696,-0.16013,0.67835,-0.010242,-0.14248,0.016877,0.3179,-0.24386
-0.69927,-1.6903,-0.28533,0.22071,0.46979,-0.017604,0.084782,-0.282
-0.69115,0.06861,-0.17024,0.0026612,-0.32491,-0.0087994,0.10612,-0.15751
-0.78253,-0.67451,-0.14542,-0.16595,0.046188,0.035366,-0.12706,-0.096571
-0.76405,0.777,-0.26155,-0.25438,-0.47312,-0.0082475,-0.028795,-0.067147
-0.67301,-0.53075,-0.34542,-0.28086,-0.39542,0.0039971,0.041878,0.28714
-0.66932,0.1578,-0.098947,-0.058652,-0.81549,0.001982,0.49691,0.040451
-0.52297,0.75006,-0.064546,0.24514,-0.41312,-0.023656,0.73408,0.068123
-0.6618,0.44564,-0.55052,0.30151,-0.11252,0.022621,0.28859,0.1939
-0.997,0.52139,0.11288,-0.11887,0.33034,-0.049467,0.04085,0.088811
4.3988,-0.085987,0.5985,0.11256,0.75238,0.032196,0.15549,0.018888
-1.113,0.9581,0.21809,0.036002,0.028482,-0.0078817,0.28529,-0.12446
-0.71325,0.29027,0.65339,0.29226,0.60232,0.031464,0.079458,-0.14174
-0.61354,0.16548,0.44507,0.016111,0.3949,-0.013593,-0.059061,-0.26701
-0.68523,-1.1174,-0.14037,-0.080798,0.18491,0.0039586,0.1455,-0.16158
-0.69894,-0.68638,-0.11842,-0.11213,0.12804,-0.028687,0.22206,-0.11658
-0.4587,0.03203,-0.25531,0.085221,-0.67271,-0.032416,0.9283,-0.077709
-0.73234,-0.59909,-0.37224,-0.17481,0.47058,0.010228,-0.069908,0.13544
-0.68637,-0.99821,-0.47559,-0.049133,-0.8125,-0.01462,0.18932,0.21712
-0.67226,0.78367,-0.32688,0.034943,0.40381,0.027543,0.46904,-0.0076405
-0.74656,0.81487,0.02336,-0.068203,0.21337,0.046057,0.40308,0.21795
4.4264,0.90864,0.1571,-0.060752,0.74764,0.015735,0.40861,0.053594
4.4008,0.90237,0.17401,0.22263,0.28346,0.0079888,-0.010936,0.070654
-0.70835,1.3042,0.90126,0.00091413,0.68732,-0.032525,0.14553,-0.059407
-0.47174,0.1444,0.57963,-0.088505,-0.14004,-0.0035114,0.21914,-0.14727
-0.5988,0.29154,0.14673,-0.14482,0.58301,0.01293,0.21913,-0.27818
-0.69194,-0.46345,0.12447,0.18,0.13866,0.016139,-0.05334,-0.28726
-0.69504,-0.99487,0.11786,-0.26068,0.25919,-0.038577,0.47853,-0.22164
-0.87421,0.03738,-0.65182,0.30086,-0.91657,0.015959,0.1997,-0.12303
-0.79504,-0.027071,-0.21798,0.013644,0.84226,0.026657,0.3988,0.018766
-0.66684,-1.5284,-0.044657,0.00040672,-0.85708,0.037702,-0.055645,0.1794
-0.66037,-0.18101,-0.86922,-0.25691,-0.079556,0.032112,0.26039,0.22408
