tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.70454,-1.3098,-0.45344,-0.029742,0.1599,0.020657,-0.057372,0.30218
4.4725,-0.44803,-0.055084,0.084861,0.79198,-0.039943,-0.48081,0.22024
4.4187,0.17441,-0.0889,-0.18823,0.15365,-0.011828,-0.14536,0.20648
-0.68254,0.62382,-0.60311,0.036452,0.38469,0.026946,-0.24357,0.11563
-0.3016,1.3386,-0.13161,0.11328,0.72985,0.034904,-0.1171,0.091074
-0.57913,0.78261,-0.11887,-0.12553,-0.51514,-0.029393,-0.24406,0.1812
-0.66728,0.66248,0.14824,-0.18979,0.30011,-0.036407,-0.33599,0.035511
-0.66435,0.45651,0.19355,0.035463,0.51808,0.028467,0.057964,-0.10443
-0.70333,0.91907,0.3003,-0.037495,-0.067045,-0.018702,-0.081724,-0.14551
-0.73721,0.055766,0.27516,0.11257,0.54943,0.029673,-0.30718,-0.17679
-0.63028,-0.12061,0.10065,0.12165,0.24386,0.019534,-0.050353,-0.18059
-0.63721,-1.2014,0.33124,-0.064843,0.67735,0.056191,0.35318,-0.10903
-0.68131,-0.64072,0.12828,0.13665,0.72751,0.025374,-0.038736,-0.05471
-0.48218,0.27144,-0.25175,0.054031,-0.0067708,0.039287,-0.27128,-0.11891
-0.61613,0.18396,-0.37417,0.19106,0.86085,0.027626,0.030158,-0.054807
-0.62768,-0.47476,-0.24656,-0.09999,1.4363,0.04514,0.17445,0.11721
4.5252,0.90362,-0.089054,-0.096637,0.52603,0.0087396,0.26855,0.0063538
4.4661,-0.35843,-0.3528,-0.072705,1.0704,0.011961,0.10615,0.48613
-0.65173,0.57803,-0.12969,0.076171,0.70162,-0.032422,-0.054296,0.27665
-0.67376,1.0337,-0.030775,0.033266,0.42515,0.04238,0.12037,0.14793
-0.67709,1.5047,0.32005,0.23125,0.58859,-0.017662,-0.097272,-0.035337
-0.54755,0.70951,0.17999,-0.10477,0.37514,-0.032717,0.31423,-0.12663
-0.65363,0.18838,0.24607,-0.078428,0.50202,0.010151,0.16201,-0.25727
-0.65668,-0.019814,0.48601,-0.052319,0.47922,0.0223,0.082663,-0.28906
-0.66302,-0.0036438,0.17271,-0.060707,0.17354,0.032215,0.24311,-0.16433
-0.8372,0.46068,0.19092,0.04572,0.64163,-0.0029338,0.070937,-0.15097
-0.69202,-0.29857,-0.23402,-0.067393,0.58679,-0.030138,0.26892,-0.098445
-0.63667,-0.93773,-0.39145,0.17219,0.72416,-0.035156,0.43067,0.071336
-0.63015,-1.2932,-0.14465,0.022302,0.87691,0.042059,0.12525,0.019326
-0.30986,0.46837,-0.33058,-0.067715,-0.26017,0.01612,0.029644,-0.022633
-0.50742,0.73146,-0.47905,0.35801,0.34172,0.012597,0.10329,0.015505
-0.65656,-0.099274,-0.19003,-0.016948,1.0441,-0.0054366,0.27718,0.25268
4.4775,0.78571,0.28922,-0.26305,0.61662,0.021042,0.3193,0.079781
4.4392,1.3164,0.0091695,-0.061671,0.86625,0.051461,0.42147,0.12931
-0.7379,0.85075,0.18434,-0.09338,0.70592,0.021324,0.22825,0.048191
-0.622,0.78899,0.35479,0.13271,0.29462,0.010575,0.044857,-0.036189
-0.66698,0.054,0.37555,0.016194,0.38914,-0.0089534,0.0090811,-0.10679
-0.65141,0.40429,0.5,-0.066558,0.055565,0.0053704,0.22895,-0.16956
-0.54164,-0.21676,0.043538,0.049362,-0.071881,0.047084,-0.052068,-0.21028
-0.61083,-0.69428,0.49957,-0.10608,0.12703,0.015138,0.1555,-0.16447
-0.65258,-1.5181,0.17252,-0.10399,-0.21193,0.016999,0.18385,-0.11959
-0.68402,0.73929,-0.14205,-0.045633,0.77165,0.0087653,0.42622,-0.092872
-0.87809,-1.2507,-0.12243,-0.13803,0.27167,0.032581,-0.093579,0.11707
-0.67638,-1.2231,-0.31628,0.040999,0.44804,-0.029297,0.31216,0.20911
-0.63277,-0.71091,-0.080953,-0.21242,0.15682,0.0060379,0.47589,0.22535
-0.62231,0.92738,-0.11088,-0.09189,0.10304,0.041071,0.10115,-0.0092955
-0.3696,0.78854,-0.046732,-0.0095873,-0.44183,-0.017733,-0.039513,0.192
-0.60853,0.51321,0.070892,-0.11438,0.0060033,-0.002844,0.39746,0.23107
4.4568,0.97707,0.17296,-0.14675,0.090657,-0.0050452,-0.022585,0.045538
4.4189,0.95877,0.45859,0.092781,0.52752,-0.035342,0.065966,-0.016451
-0.75829,0.84265,0.37387,-0.039171,-0.47842,-0.038224,-0.17674,-0.095695
-0.6487,0.16743,0.48962,-0.13719,-0.17462,-0.0074453,-0.15669,-0.16075
-0.66546,-0.31534,0.18356,0.16253,0.10301,0.015613,0.036002,-0.19249
-0.6611,-1.4305,0.13768,-0.12294,0.010525,0.029763,0.18345,-0.16481
-0.49533,-0.80615,0.043943,0.025751,-0.43303,-0.032679,-0.20011,-0.097326
-0.52597,-1.004,-0.0056057,-0.062069,-0.020476,-0.026184,-0.1986,-0.077247
-0.66947,-1.8529,-0.12992,-0.098461,-0.35231,0.01766,0.26254,0.046171
-0.65846,-0.086333,-0.91748,0.048354,0.33988,-0.040098,-0.32433,0.023415
-0.86008,-0.62798,-0.34099,-0.040642,-0.39965,0.0003648,0.11117,0.19018
-0.80363,-0.081511,-0.43467,0.054552,-0.47425,-0.0020739,0.11799,0.21177
-0.69269,0.45253,-0.29374,0.094014,-0.29556,0.037747,-0.25728,0.18013
-0.6292,0.52065,-0.37469,0.0068103,-0.43755,-0.050064,-0.40114,0.15396
-0.62979,1.3656,0.28988,0.10695,-0.50738,-0.034854,-0.2452,0.039356
-0.50316,1.11,0.39277,0.022778,-0.61522,0.013925,-0.11916,0.027601
4.443,0.77123,0.48326,-0.045125,-0.69456,-0.053401,-0.44026,-0.049283
4.4068,0.44221,0.47658,0.18871,-0.19903,-0.0011112,-0.37231,-0.14671
-0.68017,0.7365,0.53852,-0.02813,-0.82186,-0.00089945,-0.28093,-0.096255
-0.7813,-0.21482,0.19771,-0.10842,-0.73005,-0.007394,-0.52604,-0.19137
-0.66302,-0.88122,0.051054,0.044699,-0.70693,-0.0083309,-0.52835,-0.13824
-0.65956,-1.4613,-0.48332,-0.14688,-0.65728,-0.0097813,-0.1167,-0.0091981
-0.64941,-0.53737,-0.88508,-0.095821,-0.35617,0.01963,-0.47196,0.06126
-0.51623,0.019591,-0.31544,-0.053636,-0.64293,0.015029,-0.4837,-0.083331
-0.62177,-1.3194,-0.48725,-0.071992,-0.78033,0.026227,-0.50005,0.17925
-0.65555,-0.24482,-0.43036,-0.002946,0.11066,0.024771,-0.29918,0.23396
-0.64133,0.080973,-0.25264,-0.081691,-0.25683,0.010267,-0.067712,0.18755
-0.94391,0.93554,-0.04954,0.15478,-0.25864,-0.025305,-0.16134,0.1059
-0.6954,0.85078,-0.010019,0.05766,-0.08689,0.03011,-0.15893,0.1267
-0.62578,1.221,0.14651,0.060769,0.21129,-0.0093128,-0.15669,0.039526
-0.62176,1.1161,0.61242,0.11139,0.57334,-0.040996,0.08789,-0.043076
-0.50426,0.50601,0.51758,0.053736,0.22707,0.019053,-0.1073,-0.17309
4.433,0.34896,0.56149,0.12849,0.11983,0.00016585,-0.08473,-0.17689
4.3998,-0.53472,0.3254,0.048713,0.37498,0.026843,-0.05,-0.23452
-0.69002,-1.9838,0.21929,-0.17291,0.14312,0.047797,0.10922,-0.18433
-0.9398,-0.4828,0.18726,-0.18332,-0.17356,-0.0012909,-0.2812,-0.081287
-0.80892,-1.1458,-0.28397,0.085876,-0.27187,0.033575,-0.19314,0.031909
-0.67519,-1.6187,-0.72544,-0.11848,-0.032293,-0.02759,0.010012,0.20081
-0.65486,-1.8104,-0.57073,0.044127,-0.015287,-0.0059629,-0.19244,0.35307
-0.64455,1.1036,-0.21369,-0.097003,-0.17087,0.010774,-0.18704,-0.035094
-0.54561,-0.34537,-0.39504,-0.15974,-0.51591,0.026683,-0.086187,0.25939
-0.57865,0.51658,-0.27854,0.11473,0.69719,0.039512,-0.11252,0.27979
-0.64785,0.87907,-0.04212,-0.016819,0.027139,0.044761,0.18665,0.18631
-0.64022,0.89766,0.12412,-0.0053546,0.59031,0.054471,0.17779,0.044759
-0.77528,1.3593,0.70695,-0.0028818,0.27862,0.053797,0.25158,-0.0074458
-0.66935,1.0878,0.34554,0.051873,0.17557,0.060818,0.40037,-0.072477
-0.61766,0.70806,0.27901,0.1317,1.4854,0.057442,0.66483,-0.13454
4.5727,0.34774,0.17355,0.41184,0.99833,0.056422,0.37825,-0.11553
4.435,-0.33564,0.45636,-0.098493,0.28621,0.03835,0.38015,-0.25577
-0.70383,-0.66079,0.39069,0.063698,1.3727,0.00092312,0.28322,-0.14917
-0.67445,-0.70602,0.10972,-0.10755,0.60463,-0.0076699,0.30127,-0.06223
-0.66838,-0.76044,-0.3569,0.047217,0.67319,0.0063459,0.3111,-0.076565
-0.93146,-1.9693,-0.54757,-0.038073,0.24097,0.012911,0.09446,0.43886
-0.7776,-2.0678,-1.1302,-0.16943,0.2699,-0.032076,0.6371,0.62183
-0.65256,-0.87543,-0.16251,-0.043776,0.87477,0.032003,0.14189,0.5118
-0.64814,-0.35618,-0.44475,-0.070733,0.55528,-0.016231,0.49005,0.33024
-0.47753,1.4015,-0.33479,0.081971,0.80725,0.0017766,0.66631,0.028307
-0.49737,0.97939,-0.14123,0.013664,1.1198,0.01578,0.44366,0.1396
-0.7193,1.1107,-0.041837,0.084938,0.88664,0.042483,0.7394,0.019034
-0.64052,0.18738,0.57103,0.16447,1.0401,0.01123,0.45922,-0.075933
-1.0639,1.0034,0.55,-0.11256,1.0854,0.029744,0.70206,-0.066855
-0.81273,1.016,0.58716,-0.048812,0.5097,-0.025093,0.32904,-0.13069
-0.58481,-0.0037144,0.5045,0.038026,1.4911,-0.0071244,0.78427,-0.20098
4.462,-0.61362,0.65353,-0.061407,1.0107,0.042855,0.55838,-0.12994
4.4462,-0.11843,0.28143,-0.015991,0.54347,-0.010776,0.46506,-0.045486
-0.48195,-0.67985,-0.18506,0.076666,0.89624,-0.038243,0.45762,-0.056049
-0.65397,-0.76649,-0.19163,-0.037797,0.018944,0.00063433,-0.01757,0.20773
-0.67991,-0.53963,-0.73365,-0.26929,-0.047816,0.031573,0.55787,0.13941
-0.67185,0.047122,-0.063416,-0.02718,0.18856,-0.016385,0.31968,0.14016
-0.76319,-0.045078,-0.82297,-0.20118,-0.076268,-0.026839,0.33026,0.29339
-0.76267,0.67824,0.19125,0.02816,0.39599,-0.0045253,0.096913,0.23732
-0.64844,0.81413,0.03024,-0.090381,0.089488,0.046904,0.32285,0.13819
-0.63743,1.3938,0.17784,-0.096348,0.53171,-0.0031071,0.32689,-0.022998
-0.41745,0.92231,0.1733,0.19634,0.1701,-0.0098262,0.22184,-0.052081
-0.6202,0.70928,0.086553,-0.075981,-0.63121,0.014342,0.3651,-0.15686
-0.627,-0.052181,0.66171,-0.073489,-0.42647,-0.034758,0.095468,-0.18197
-0.62972,0.2845,0.4252,-0.22154,0.033292,0.016601,0.1003,-0.13836
-0.66973,0.099333,0.29857,-0.045761,-1.186,-0.061737,-0.29351,-0.13215
-0.65288,-1.3751,0.16659,-0.025844,-0.19113,-0.0041274,0.0097939,-0.078488
4.4746,-0.32022,0.0010046,-0.12744,-0.52212,0.0088295,0.097215,-0.099516
4.4531,-1.3194,-0.19097,-0.085056,-0.58725,0.024007,0.16256,0.076617
-0.51117,-0.64579,-0.328,-0.15578,-0.65544,-0.031947,-0.18478,0.14289
-0.50029,-0.25734,-0.49,-0.052306,-1.2246,-0.023598,-0.15293,0.20342
-0.71716,-0.041456,-0.7191,0.0056542,-0.81977,-0.0020674,-0.23898,0.18767
-0.66589,0.29615,-0.16006,-0.15493,-0.53544,-0.052169,-0.097837,0.20943
-0.91913,1.153,-0.08915,-0.045228,-1.0167,0.0052549,-0.2516,0.089443
-0.74678,1.175,0.019776,-0.070322,-0.60454,-0.056886,-0.3808,0.090709
-0.72301,0.81334,0.097988,-0.14047,-1.0013,-0.023739,0.19666,-0.033317
-0.64356,0.97253,0.099543,0.059382,-1.2109,0.020278,-0.27004,-0.088929
-0.63958,1.0554,0.24716,0.14064,-0.46667,-0.018888,-0.080613,-0.096863
-0.39416,-0.10367,0.43361,-0.14717,-0.64283,-0.032044,-0.09293,-0.1958
-0.59646,-1.0588,0.41478,0.055451,-0.97893,-0.046399,-0.65453,-0.18694
-0.63305,-0.22238,0.30144,-0.15502,-0.73632,-0.0098069,-0.29076,-0.15924
-0.6395,-0.61038,-0.15781,0.0401,-0.64169,0.031567,-0.23415,-0.11624
-0.86598,-0.78342,-0.24351,-0.057001,-0.78415,-0.02587,-0.28894,-0.0096849
4.479,-0.48088,-0.23742,-0.048741,-0.78724,-0.056937,-0.42041,0.074524
4.4519,-0.63762,-0.31436,-0.010846,-0.65988,-0.0203,-0.32887,0.18811
-0.66707,0.10708,-0.18404,-0.041785,-0.61085,0.025201,-0.091755,0.1194
