tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.71421,-1.2394,0.32745,-0.071311,0.25265,0.041976,-0.37358,-0.1405
-0.66959,-1.778,-0.38187,0.27975,0.17249,0.026773,0.24757,-0.056049
-0.65551,-0.15498,-0.55785,0.0024428,0.63448,0.022865,-0.079412,0.017184
-0.79302,-0.90079,-0.29398,-0.00057598,-1.0323,0.014701,-0.75538,0.24866
-0.58677,-0.73212,-0.82689,-0.23547,-0.1658,0.019232,-0.29192,0.27585
-0.63813,0.66409,-0.060364,0.24001,-0.39095,-0.031954,0.19009,0.026871
-0.64227,1.3112,-0.49428,-0.1327,-0.18553,-0.04527,-0.60516,-0.026819
-0.50432,0.70045,-0.069518,-0.054233,-0.63528,0.019547,-0.24369,0.23861
4.4476,1.0157,0.16811,0.19782,-0.10374,-0.01154,-0.31177,0.058364
4.4075,1.0643,0.37617,-0.067085,-0.35822,0.037817,-0.42175,-0.025943
-0.70575,0.50624,0.24562,-0.010788,-0.051567,-0.011431,-0.0061195,-0.090633
-0.99897,0.70759,0.51633,-0.10747,-0.63388,-0.013061,-0.75673,-0.18051
-0.78964,-0.18726,0.22969,-0.055954,-0.47535,0.0096637,-0.45604,-0.24053
-0.67204,-0.55262,0.2363,-0.15297,-0.16034,-0.035759,-0.32435,-0.18236
-0.67069,-1.1796,-0.076283,-0.097041,-0.23107,0.0093814,-0.4284,-0.090511
-0.44728,-1.3153,-0.3317,0.048906,-0.55791,-0.044808,-0.65274,0.041619
-0.57667,-0.10644,-0.16691,0.022958,-0.85552,0.027665,-0.14009,-0.091825
-0.68105,-0.67483,-0.63478,0.0097135,0.61908,-0.023669,-0.31984,0.14092
-0.65898,-0.59634,-0.23984,-0.030783,-0.88014,-0.0018043,-0.62557,0.23109
-0.72168,-0.24233,-0.37278,-0.015837,-0.41044,-0.0038772,-0.27098,0.32408
-0.76807,0.73369,0.055211,-0.19123,-0.4907,-0.060492,-0.59166,0.11222
-0.54935,0.53031,-0.23279,-0.19796,0.35779,0.047764,-0.16012,0.15576
-0.62793,0.99332,0.16604,-0.072988,0.72778,-0.03549,-0.19854,0.067977
4.4306,1.1063,0.49202,-0.0018156,0.28711,-0.037652,-0.063338,-0.032173
4.3883,0.94423,0.4811,-0.13156,0.2442,0.043901,-0.45451,-0.12157
-0.73368,0.41452,0.62176,0.084849,0.12252,0.016081,-0.3098,-0.19704
-0.67925,0.24812,0.37843,0.020594,0.33082,0.023185,-0.076953,-0.15871
