tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.65424,-2.2171,-0.14353,-0.10998,0.39937,0.0066154,0.66557,-0.11896
-0.92504,0.55472,0.28078,0.25078,-0.52368,-0.0083566,0.11992,-0.13897
-0.80732,0.099025,-0.36713,-0.10969,-0.32578,0.046519,-0.097387,-0.045559
-0.59932,-1.0477,-0.46269,-0.12181,0.40193,0.048105,-0.089052,0.13396
4.4577,-0.7178,-0.38625,0.13098,-0.061091,0.0070262,-0.047335,0.2768
4.4276,0.86623,-0.28367,0.11728,0.2503,0.028833,0.2426,0.01402
-0.44105,0.42875,-0.013687,-0.19407,0.015618,-0.027404,-0.3979,0.3381
-0.65574,0.31579,-0.094566,-0.10642,-0.2437,0.016813,0.19049,0.15323
-0.69204,0.52125,-0.10096,-0.051779,0.34776,-0.038089,0.13965,0.084454
-0.68849,0.9471,0.13999,-0.060803,0.36268,-0.017437,0.039148,-0.037089
-0.90896,1.0611,0.19992,0.19244,-0.54838,0.0090605,-0.20712,-0.10769
-0.73306,0.69735,0.11552,0.17934,-0.27267,0.04308,0.17276,-0.1404
-0.65798,-0.4989,0.26388,0.059896,0.60857,0.008008,0.62307,-0.24747
-0.66069,-0.63152,0.33179,-0.07002,0.10349,0.018161,0.27061,-0.16296
-0.34587,-0.6263,0.11128,-0.051644,-0.54002,-0.020107,0.29597,-0.15359
-0.49667,0.46121,0.11788,-0.054573,0.069746,0.033851,0.17636,-0.13705
-0.65571,-1.2764,-0.20453,0.22271,1.1115,0.04401,0.34687,0.0049422
4.454,-0.17457,-0.71305,0.025777,0.94413,0.049176,0.2173,-0.012265
4.4283,-0.26857,-0.00033159,-0.14854,0.39406,0.0056271,0.14346,0.2758
-0.7958,0.16627,-0.24711,-0.00013923,0.84567,0.018693,-0.010255,0.30642
-0.65013,0.96641,-0.44968,-0.19347,0.63632,-0.042042,0.32194,0.094676
-0.67711,-0.087046,-0.41693,-0.1609,0.64455,-0.012034,0.15832,0.34217
-0.69236,0.90036,-0.11668,-0.41102,0.39391,0.021774,0.21609,0.11551
-0.57193,0.94862,0.13238,0.036369,0.67223,0.03482,0.43097,-0.024044
-0.64048,0.5448,0.58786,-0.0020854,0.61068,-0.020717,0.3495,-0.11938
-0.66197,0.18216,0.28495,-0.12508,1.0174,-0.033539,-0.0092148,-0.23014
-0.66483,0.94152,0.27595,0.21561,0.067703,0.03285,0.28082,-0.13617
-0.74813,-0.87497,0.42481,-0.25741,0.97796,0.00272,0.70519,-0.19869
-0.63131,-0.068679,0.38911,0.18751,0.53909,0.038825,0.39992,-0.16817
-0.64046,-0.73398,-0.087859,-0.014559,1.4497,0.028127,0.88895,-0.065784
4.3124,-0.11995,-0.03267,0.14662,1.5465,0.061575,0.64474,-0.038379
