tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.58497,1.0817,0.052847,-0.0384,0.3978,-0.014575,0.27397,0.071847
4.5064,1.219,0.14977,-0.039441,0.12614,-0.014607,0.27551,0.079538
4.4651,1.0497,0.11885,-0.051721,0.65013,-0.039655,0.5381,0.0414
-0.42414,1.3098,0.37199,-0.048112,0.4779,-0.021525,0.29723,-0.04517
-0.66061,1.407,0.38981,-0.082224,0.40799,0.030668,0.37165,-0.082553
-0.82683,0.88858,0.45678,-0.060926,0.147,-0.016423,0.36504,-0.14203
-0.66658,0.52721,0.36721,-0.022812,-0.073589,-0.04543,0.1932,-0.11794
-0.63783,-0.23058,0.23946,0.034898,0.25876,-0.06021,0.27412,-0.15549
-0.62181,-0.43661,-0.29893,-0.043545,0.092243,0.017519,0.25332,-0.10584
-0.50064,-1.2538,-0.083125,-0.013409,0.22879,-0.03669,0.28285,-0.042346
-0.54753,-1.8286,-0.080317,0.037724,-0.16688,-0.021204,0.17286,0.069778
-0.63518,-1.5833,-0.22195,-0.028895,0.47364,0.033126,0.20766,0.013436
-0.63173,-1.9185,-0.5984,0.036105,0.49725,0.048425,0.32198,0.073161
-0.78359,-0.97108,-0.51722,0.013792,0.14432,0.029744,0.32037,0.15455
-0.7329,-0.71205,-0.72884,0.059863,0.30723,0.027119,0.31228,0.1417
-0.59409,-0.038034,-0.16542,0.044609,1.5458,0.030341,0.54409,0.11923
-0.59813,0.29547,-0.018409,0.0027382,0.85188,0.050396,0.54645,0.17292
-0.39819,0.78064,0.12814,0.15164,0.92586,0.026375,0.39827,0.063475
-0.4964,0.97393,0.15058,0.011505,0.63544,0.00026853,0.61814,0.080292
-0.61216,1.4254,0.12282,0.086698,0.76948,-0.037428,0.56141,-0.0068617
-0.58104,1.1031,0.36782,0.086698,1.2766,0.040577,0.5521,-0.055976
-0.67375,1.3394,0.39559,0.046446,0.7728,0.01827,0.51491,-0.088783
-0.71311,1.1578,0.45878,0.049317,1.2092,0.014952,0.6269,-0.11512
-0.59775,0.35225,0.30504,0.045039,1.3411,-0.0086133,0.31283,-0.15028
4.4903,-0.053112,0.31793,0.050961,0.91557,0.026914,0.42026,-0.11938
4.4636,0.092487,0.29839,-0.017211,0.64879,-0.011354,0.39181,-0.055221
4.437,-0.81199,0.12766,-0.03359,0.25111,-0.032814,0.20072,-0.095646
-0.69031,-1.497,-0.1667,-0.079571,0.38327,-0.052342,0.27014,-0.04405
-0.65643,-1.5455,-0.28168,-0.12927,0.27164,0.00067925,0.2836,0.019058
-0.65357,0.17472,-0.74035,-0.015593,0.24677,-0.010705,0.27003,-0.038963
-0.83372,-1.2346,-0.19697,-0.044348,-0.30283,0.018173,0.10942,0.24009
-0.73673,-0.98772,-0.48617,-0.029569,0.4267,-0.030118,0.29749,0.17105
-0.61388,-1.6101,-0.5216,-0.11075,0.21591,-0.04543,0.29268,0.55347
-0.62852,0.22608,-0.94432,0.061052,0.13506,-0.021724,0.28894,0.14479
-0.37573,0.60671,-0.12757,0.048848,0.079296,0.02823,0.1851,0.15014
-0.52378,0.74056,-0.094893,0.098786,0.38821,-0.024651,0.41108,0.16694
-0.62409,1.0018,0.2355,0.042104,0.42371,-0.025568,0.44383,0.039843
-0.61136,1.1027,0.27627,0.11648,0.5471,-0.031793,0.341,0.0068405
-0.80611,1.1857,0.41447,0.077122,0.49196,-0.015063,0.30722,-0.087615
-0.60532,0.67701,0.42083,0.078528,0.0033765,0.035391,0.31819,-0.15535
-0.5961,0.29845,0.33275,0.14669,0.30493,0.027594,0.40679,-0.15106
-0.58514,-0.44395,0.15472,0.17244,0.35741,0.025746,0.036528,-0.15408
-0.36825,0.41372,0.23887,0.15741,-0.24685,-0.0081833,0.13627,-0.11821
-0.50874,-0.666,0.12029,0.015128,0.0245,0.015093,0.031012,-0.083015
-0.61824,-0.29619,-0.038227,0.052965,0.12301,-0.041028,0.18422,-0.10098
-0.57735,-0.65789,-0.29785,-0.069584,0.59432,-0.023142,0.42048,-0.008541
-0.76465,-0.35008,-0.16008,0.019386,0.53333,0.034994,0.045024,0.0044311
4.5313,0.10525,-0.45749,0.010504,0.057158,-0.027301,0.05205,-0.0054501
4.5212,-2.1563,-0.56507,-0.12499,-0.0069507,-0.029335,0.063423,0.46537
4.4786,-0.74738,-0.16734,-0.097138,0.12459,0.012,0.2241,0.2205
-0.65637,0.75184,0.037275,-0.044367,0.12088,-0.040098,0.27331,0.013704
-0.40326,0.4933,-0.15678,-0.075107,0.02466,-0.0018557,0.11613,0.18911
-0.64374,0.69173,-0.033698,-0.067541,0.0069602,-0.020601,0.12789,0.083115
-0.65088,1.148,0.10313,0.00016265,-0.078541,0.039345,0.090311,0.052717
-0.64856,1.1265,0.35388,-0.057226,0.26827,-0.0053853,0.27794,-0.032246
-0.78946,1.1161,0.36375,0.037615,-0.48964,-0.032178,0.1143,-0.10796
-0.61683,1.0216,0.40196,0.061077,-0.059261,-0.042305,-0.019689,-0.16937
-0.61951,0.35165,0.39261,0.036702,-0.39244,0.017467,0.14114,-0.15812
-0.60703,-0.43637,0.25266,0.066331,0.099115,-0.046791,0.16287,-0.12125
-0.54437,-0.25357,0.2568,0.067764,-0.60586,-0.03368,-0.030979,-0.13902
-0.53326,-0.30263,0.16304,0.096776,-0.61044,-0.0062003,0.020942,-0.12646
-0.60114,-0.82254,-0.10459,0.04265,-0.29995,-0.007426,0.046411,-0.011096
-0.59934,-1.8557,-0.26577,-0.023981,0.13498,-0.033423,0.43968,0.05374
-0.70404,-1.2767,-0.19114,-0.0059198,-0.20595,-0.035984,0.070314,0.082848
-0.67425,-1.2453,-0.42353,-0.0073393,0.084999,0.01689,0.34474,0.14761
-0.61681,-0.82825,-0.3489,-0.10786,0.034872,-0.053889,0.18423,0.15513
-0.58244,0.14684,-0.43582,0.043755,-0.3284,-0.0098326,0.024397,0.022952
-0.56805,0.84635,-0.1405,-0.014263,0.22757,0.026304,0.20582,-0.021927
-0.37877,0.74127,-0.13948,-0.11264,0.63471,-0.013773,0.43541,0.097669
-0.63504,0.79755,-0.22735,-0.074863,0.39881,-0.021236,0.13738,0.10582
4.5158,1.3644,0.080656,-0.038002,0.59975,-0.017187,0.19591,0.016284
4.4792,1.3836,0.35569,-0.0551,0.14037,0.03724,0.093497,-0.046313
4.4412,1.3184,0.43592,-0.038561,0.18288,0.02769,0.34276,-0.068144
-0.65803,0.79535,0.31522,0.050711,0.1428,0.04152,0.28539,-0.10694
-0.64738,0.78084,0.3752,0.039997,-0.21025,0.014316,0.20828,-0.15676
-0.63738,0.59286,0.28878,0.10507,-0.15089,0.024552,0.082136,-0.088126
-0.47029,-0.43986,0.15559,0.0049927,-0.55509,-0.0073875,0.0052986,-0.13644
-0.58424,-2.2469,-0.11427,-0.025311,-0.46851,0.027248,-0.020164,-0.0037708
-0.63775,-1.5377,-0.44922,0.065798,-0.39736,-0.028167,0.12201,0.016065
-0.63832,-1.4222,-0.78034,0.011634,0.046625,-0.050038,0.24879,0.069681
-0.7752,-2.0697,-0.35924,-0.038099,-0.66325,0.0010515,0.059313,0.29602
