tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.5061,0.36072,-0.24807,-0.10422,0.881,-0.0076378,0.42106,0.30744
-0.70334,0.61457,-0.077009,0.015321,1.167,-0.0043521,0.62749,0.1875
-0.66455,0.87286,0.025371,0.012713,1.6839,-0.0039478,0.72682,-0.020953
-0.6648,0.96264,0.40341,0.01006,1.1419,0.026709,0.43933,-0.071479
-0.84708,0.93922,0.32534,0.059953,1.1546,0.050505,0.6232,-0.16572
-0.66254,0.31744,0.3466,-0.11855,1.6918,0.016068,0.93454,-0.21344
-0.64043,-0.54389,0.14441,0.26443,1.3515,-0.0064955,0.21002,-0.18988
-0.62951,-0.93354,0.175,0.046118,0.25599,-0.015358,0.79596,-0.13512
-0.36385,-1.2909,0.024562,-0.02944,0.79869,-0.0051863,0.3896,-0.12232
-0.52634,-1.0574,-0.25962,0.12828,0.48545,0.04179,0.26412,-0.042346
-0.63771,-1.2908,-0.39656,-0.15697,0.6216,0.04718,0.48077,0.029012
-0.63516,-1.5662,-0.21011,0.037126,1.5288,0.056184,0.81201,0.2747
4.4823,0.3549,-0.54039,-0.092115,1.2595,0.057185,0.59183,0.03259
4.4576,-0.038496,-0.25356,-0.15767,0.86992,0.056428,0.62121,0.26212
-0.68062,0.14654,-0.48729,0.077045,1.1823,0.01311,0.57373,0.30488
-0.67261,0.58103,-0.053889,0.0086923,1.4918,0.010748,0.77852,0.14822
-0.44163,1.2331,0.2044,-0.088839,0.58063,0.028037,0.45793,0.03848
-0.57804,0.91975,0.14601,-0.099328,0.85098,-0.024952,0.63869,-0.011096
-0.65656,0.40101,0.14527,0.076743,0.98946,0.014028,0.59871,-0.20935
-0.65874,-0.32191,0.49668,0.02008,1.0955,-0.01582,0.77702,-0.25394
-0.86316,0.53022,0.25328,0.089454,1.0541,0.035975,0.83148,-0.12743
-0.82299,-0.2569,0.28119,-0.035401,1.1388,-0.040983,0.65388,-0.19327
-0.72346,-0.6651,-0.24748,0.022045,1.2175,-0.0034921,0.57133,-0.13911
-0.64123,-0.94257,-0.3017,0.010227,1.4757,0.013033,0.76867,-0.034071
-0.62685,-0.10851,0.1468,-0.15216,0.68325,0.025502,0.63387,-0.040472
-0.43456,-1.1419,-0.55095,-0.19805,1.1216,0.022358,0.28227,0.016527
-0.60513,-1.0422,-0.21211,0.11269,0.82193,0.038786,0.19164,0.065203
-0.63307,-0.663,-0.12112,0.038771,0.85906,-0.016282,0.53462,0.19332
-0.62886,-0.093616,0.064994,-0.078299,1.5463,0.00027495,0.89466,0.21035
4.4765,1.0747,-0.24847,0.033157,1.1571,-0.042806,0.9024,0.064351
4.4454,0.47492,0.14688,-0.023608,1.2249,0.018667,0.67494,0.22313
-0.67666,0.82577,-0.21924,-0.017385,1.3815,0.0015007,0.6316,0.13045
-0.67394,1.0325,0.33294,0.018795,1.3489,0.023628,0.79214,-0.024142
-0.66406,0.86461,0.3491,-0.10036,0.38519,0.0063395,0.71528,-0.065735
-0.63643,0.54493,0.36213,-0.042813,0.59784,-0.027891,0.65431,-0.27762
-0.66323,-0.48098,0.06238,0.086184,1.0263,-0.0075031,0.60309,-0.31683
-0.66876,-1.1944,0.18262,-0.071356,1.0947,0.020387,0.67102,-0.22926
-0.74961,0.23082,-0.084056,0.15932,0.2993,0.018379,0.60194,-0.15084
-0.74531,-0.78815,-0.14857,-0.01662,0.70283,-0.022475,0.68017,-0.093943
-0.68361,-1.5878,0.057491,-0.23003,0.57251,0.042406,0.59605,0.021979
-0.64153,-1.8496,-0.33475,0.13244,1.271,-0.019549,0.70429,0.13661
-0.62169,-0.43906,-0.096898,0.073217,0.42438,0.017429,0.80713,0.066128
-0.43382,-0.55082,-0.27236,-0.060566,0.94195,-0.0086646,0.5722,0.14863
-0.56629,0.28007,-0.25357,0.066036,0.24234,0.0058197,0.26327,0.14608
-0.62793,0.12119,-0.41405,-0.022574,0.75275,0.027228,0.58047,0.18178
-0.6261,1.0231,-0.017124,0.15567,0.8919,-0.039629,0.7915,0.067783
4.4658,1.5012,0.25371,0.13791,1.0326,-0.016783,0.50908,0.029499
4.4293,1.2224,0.33471,-0.12343,0.62474,0.037099,0.69236,0.036703
-0.68146,0.77475,0.34157,-0.047977,0.87301,0.0019178,0.58848,-0.059212
-0.67072,1.353,0.1227,0.1403,1.0404,-0.035406,0.50549,-0.11434
-0.5137,0.4196,0.49696,-0.073746,-0.063281,-0.023739,0.24215,-0.15311
-0.64751,-0.90724,0.24573,-0.02788,0.098845,-0.019132,0.45599,-0.25469
-0.66336,-1.3661,-0.15575,0.073955,0.75047,-0.0053147,0.66459,-0.17878
-0.66496,-1.3685,-0.58194,-0.1049,0.34978,0.036489,0.36007,-0.076371
-0.88983,-0.87245,-0.12283,-0.0022074,0.07979,-0.044064,0.48729,-0.026843
-0.71984,-1.3209,-0.53126,0.11265,0.14279,-0.036369,0.334,0.057877
-0.63516,-1.2875,-0.28436,-0.14203,0.7856,0.044735,0.54547,0.19091
-0.64338,-0.99275,-0.0076357,0.06944,1.2277,-0.022039,0.54631,0.16523
-0.21946,-0.12548,-0.23025,-0.11785,0.73535,-0.026788,0.74548,0.20636
-0.47349,-0.12991,-0.42381,-0.048728,0.80991,0.0048378,0.778,0.17146
-0.64486,1.0681,-0.044786,0.33317,1.2132,-0.018291,0.7296,0.1546
-0.63571,0.86053,0.042555,-0.059474,0.76296,0.049112,0.74787,0.094992
-0.76714,1.2306,0.41516,-0.33159,1.0662,-0.036619,0.75307,0.029329
4.453,1.3082,0.4203,0.11384,1.3281,-0.044455,0.70702,-0.047092
4.4169,0.82197,0.48217,0.040473,0.74742,0.019964,0.88699,-0.13276
-0.68059,-0.3722,0.25288,-0.039518,1.4993,0.0069877,0.94187,-0.21295
-0.67266,0.79678,0.34998,0.052342,0.85661,0.049048,0.45185,-0.11402
-0.56327,-0.11002,-0.046353,-0.094973,0.55749,-0.0074774,0.44148,-0.16679
-0.60751,-2.7199,-0.01625,-0.084478,0.81377,0.008669,0.42926,-0.018885
-0.66472,-2.9346,-0.45665,-0.13238,0.80433,-0.039693,0.53457,0.16567
-0.65422,-0.27178,-0.74049,-0.025041,0.96062,0.011499,0.70729,0.073478
-0.88043,-0.89648,-0.37515,0.1027,0.16028,-0.023932,0.55192,0.10159
-0.67129,-0.79295,-0.63842,-0.11279,1.2377,0.053694,0.67813,0.20953
-0.63784,-0.4602,-0.41356,-0.088544,0.4516,0.027543,0.7875,0.29135
-0.64476,0.18943,-0.37134,-0.12055,1.0724,0.026182,0.97559,0.12885
-0.45361,0.99075,-0.021711,0.037493,0.84644,0.028101,0.34344,0.16927
-0.60369,0.8368,-0.022167,-0.010435,0.37281,0.027973,1.1009,0.092047
-0.63314,1.0726,0.40828,0.10778,0.92149,-0.012695,0.56264,0.016649
-0.62842,0.96576,0.35733,0.18543,1.0044,-0.02218,0.78231,-0.059237
-0.93878,0.57099,0.46904,0.03247,0.58931,0.025541,0.66895,-0.15924
4.4484,0.77458,0.49767,0.13158,1.4194,0.0044656,0.8022,-0.11164
4.4183,-0.43645,0.41524,0.022026,0.7892,0.047553,0.80037,-0.21524
-0.68029,-0.61764,0.35194,0.023163,1.0166,-0.0025744,0.66738,-0.18757
-0.72262,-0.56242,-0.11909,-0.019228,0.34162,0.0044977,0.679,-0.067049
-0.47392,-0.57681,-0.2734,-0.042177,0.72301,-0.023226,0.49806,-0.086081
-0.72439,-3.092,-0.60145,-0.12326,0.32024,-0.028334,0.32335,0.36833
-0.67896,-2.9347,-0.7534,-0.16137,0.78908,-0.021872,0.24962,0.5369
-0.76488,-0.84897,0.11916,-0.15028,0.50539,-0.026114,0.70219,0.27597
-0.79378,0.013574,-0.22536,-0.12519,0.81302,0.039993,0.62715,0.12585
-0.60259,0.094651,-0.28131,-0.06828,1.2897,-0.020049,0.63678,0.2583
-0.63918,0.5702,-0.23747,0.12269,0.3094,0.00091028,0.66105,0.19295
-0.64391,1.3021,0.082609,-0.2046,1.2169,0.011056,0.89766,0.0011455
-0.54902,1.1439,0.4818,0.16549,1.2422,-0.04088,0.68634,0.054689
-0.59695,0.89271,0.48169,0.019797,0.38668,0.051878,0.85821,-0.033828
-0.62836,0.65889,0.51816,0.27057,0.85854,-0.037396,0.71063,-0.10582
-0.62298,0.74779,0.54731,0.087822,1.1078,-0.043351,0.53414,-0.12553
-0.74479,-0.1491,0.56971,0.0022822,0.18629,0.043863,0.65699,-0.21524
4.4552,0.50041,0.34743,0.11092,0.85086,-0.026768,0.7413,-0.14578
4.4321,-1.2496,0.26056,-0.025529,0.92022,0.014477,0.58516,-0.11456
-0.67339,-1.1726,-0.31436,0.038828,0.60584,0.011153,0.41075,-0.102
-0.36785,-0.89904,-0.27016,-0.096695,0.15573,0.024963,0.28939,0.11098
-0.57794,-0.96275,-0.41449,-0.07135,0.18143,-0.0055457,0.36648,0.043031
-0.67445,-2.0926,-0.66571,-0.12519,0.30324,-0.052445,0.2789,0.52857
-0.6671,-1.2339,-0.75325,-0.13104,0.31921,-0.017399,0.24094,0.35492
-0.93914,-0.026545,-0.37791,-0.10363,0.29171,0.0070069,0.27927,0.44901
-0.73675,0.7797,-0.30295,-0.012356,0.14651,0.021607,0.57925,0.067515
-0.64241,1.0174,-0.03957,0.082228,0.85486,-0.043216,0.56227,0.1534
-0.63759,0.55564,0.10922,-0.11132,-0.26229,-0.030041,0.45358,0.036995
-0.56517,1.4528,0.20955,-0.010711,0.95085,0.033402,0.43753,-0.074764
-0.38956,0.66159,0.658,-0.050553,0.73055,-0.011995,0.5352,-0.11884
-0.69158,0.044117,0.032855,0.084701,0.50629,0.030071,0.80387,-0.16401
-0.63512,0.3271,0.33505,0.17581,0.81311,-0.039398,0.22599,-0.17024
-0.65752,0.42746,0.41567,0.046106,0.78756,0.015523,0.55536,-0.13724
-0.7532,-1.0834,0.20636,-0.081042,0.23273,-0.017681,0.30377,-0.11319
4.4696,-0.20646,0.16342,0.17605,0.54866,0.010658,0.15147,-0.12429
4.4487,-1.7775,0.026553,-0.034598,0.65567,0.038234,0.32058,0.017744
-0.67584,-0.34684,-0.14796,-0.0053032,0.42802,0.0091824,0.4325,-0.048041
-0.45694,-0.61395,-0.52956,-0.038233,0.40198,0.017775,0.011425,0.24545
-0.65923,-0.50222,-0.54327,-0.012548,0.16829,0.025496,0.11839,0.11702
-0.67429,-0.97405,-0.6167,-0.27203,0.22503,0.041013,0.42023,0.46641
-0.66558,0.435,-0.29573,-0.14551,-0.03984,0.022306,0.19517,0.28042
