tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.72765,0.64448,-0.084422,-0.31486,-0.060899,-0.054569,-0.18197,-0.01852
-0.70579,-0.77493,-0.41826,-0.24134,0.085313,0.019835,0.45371,0.23133
4.3838,-1.1849,-0.21642,-0.046628,0.011706,-0.006964,0.44025,0.44385
-0.43149,0.20196,0.068669,0.056658,-0.06323,0.017904,-0.0035572,0.35969
-0.73537,-1.4733,-0.51886,-0.18943,-0.15566,-0.038262,0.15092,0.50638
-0.74042,-0.69624,-0.66723,0.13323,-0.060391,-0.039058,-0.26098,0.29057
-0.72909,0.34376,0.29648,-0.20512,0.055186,-0.031196,0.027852,-0.017449
-0.85921,0.60778,0.24755,0.49921,-0.43289,-0.079783,0.1685,-0.1009
-0.73976,0.11675,0.30915,0.26035,-0.13593,-0.04253,0.16432,-0.18392
-0.70419,-0.04881,0.74347,0.058052,0.13834,0.053206,0.53833,-0.22661
4.3795,0.9338,0.51895,-0.27991,0.020563,0.0086626,0.57837,-0.12458
-0.54608,0.39793,0.57137,0.056434,0.095859,0.016839,0.34784,-0.23515
-0.6649,0.0040305,0.36002,-0.18139,0.14021,0.037253,0.11416,-0.13135
-0.73788,-0.29227,0.042497,-0.17769,-0.054297,0.0044977,-0.28631,0.11556
-0.73323,0.46988,-0.31179,0.2081,0.16896,0.0024056,-0.32655,0.01935
-0.82907,-0.94162,-0.0088884,-0.22696,-0.057373,-0.034418,0.076389,0.27405
-0.83292,1.4594,-0.71665,0.064983,0.19953,0.027723,0.66457,0.11006
-0.70607,-0.52853,-0.64509,0.19431,0.15596,0.014695,-0.27949,0.2713
-0.69393,-0.91774,0.64265,-0.27341,0.1324,0.049613,0.57911,0.20115
4.3775,-0.14989,0.74312,0.046677,0.18498,0.049677,0.25249,0.1414
-0.50774,-0.25643,-0.47017,0.28789,0.2063,0.031785,0.48648,0.070971
-0.7459,-1.17,-0.15023,0.079331,-0.092246,-0.029246,0.58264,-0.1011
-0.73659,0.35123,0.051735,-0.2417,0.13583,-0.0041082,0.25756,-0.27735
-0.79316,0.11661,0.52826,0.22658,0.16412,-0.0020097,0.13173,-0.22985
-0.77832,1.0281,0.12292,0.24031,-0.29407,-0.055179,0.53959,-0.30524
-0.75719,-0.41824,0.73061,0.064443,0.013177,0.030001,-0.14861,-0.24082
-0.70513,-0.36745,0.15643,-0.19035,0.080702,-0.0097299,0.93126,-0.1378
4.3779,0.82908,-0.20435,0.16617,-0.13145,-0.02691,0.10231,-0.086422
-0.55005,0.022597,0.32783,-0.17755,0.081325,-0.020787,-0.080639,0.082799
-0.78691,-0.81489,-0.42414,-0.18405,-0.026622,-0.039154,0.079356,0.1903
-0.74129,-0.88558,-0.56886,-0.13144,0.072565,0.03731,-0.042718,0.55517
-0.7329,0.88594,-0.05854,-0.1123,0.090201,-0.032095,-0.4332,0.099446
-0.9349,-1.1641,0.083271,-0.36059,-0.19633,-0.068752,-0.075559,0.37327
-0.76737,0.31206,-0.24617,-0.21532,0.076001,0.030906,0.2341,0.23564
-0.70318,-0.54307,-0.056702,-0.00035118,0.0065107,-0.035535,0.15222,0.10981
