tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.9147,0.53859,-0.62191,-0.058729,-0.472,-0.010956,0.43177,0.18142
-0.68367,0.98074,0.23019,0.14674,0.7024,-0.0064763,0.26428,0.035365
4.5301,1.057,0.12391,0.15325,0.33468,0.033729,0.19564,-0.0081759
4.415,-0.2448,0.64035,-0.16173,0.038019,0.043291,0.20389,-0.13403
-0.54721,0.56161,0.29151,-0.078466,0.33724,0.024411,0.062575,-0.13712
-0.53787,0.5155,0.90199,-0.012291,-0.36624,0.029956,-0.42659,-0.19699
-0.76439,-1.1732,0.031455,-0.077644,0.32225,0.021472,0.20133,-0.22644
-0.68314,-0.99835,-0.12725,0.026529,0.39147,0.025226,-0.21707,-0.14644
-0.81347,-0.62756,-0.22085,-0.1445,-0.63525,0.019527,-0.13957,-0.047749
-0.83403,-1.4429,-0.64566,0.25381,0.51637,-0.00093154,-0.33604,0.076617
-0.63258,0.57341,-0.65319,0.06743,-0.63397,-0.042703,-0.33516,-0.075422
-0.65289,-0.8603,-0.22786,0.080892,0.87354,0.039184,0.45109,0.23992
-0.65826,0.10771,-0.052732,0.12472,0.64165,0.022268,0.27859,0.045976
-0.45892,0.64985,0.017328,0.15803,0.12277,0.0075011,0.53981,0.23698
-0.598,0.34768,-0.12155,-0.13011,0.028148,-0.008055,0.52922,0.10748
-0.65163,1.1878,0.13605,0.25529,1.638,0.020753,0.55151,0.10509
4.45,1.2413,0.41616,-0.041997,0.5298,0.0031757,0.42441,0.0031898
4.4102,0.71837,0.71622,0.069003,0.68842,-0.017469,0.48491,-0.035142
-0.73687,0.56898,0.62424,0.052028,1.5378,-0.039873,0.057817,-0.1415
-0.68776,0.17789,0.059919,0.12825,0.41359,0.017942,0.43424,-0.20648
-0.67559,-1.2651,0.23772,0.097823,0.57031,0.011839,0.24106,-0.19723
-0.50348,-0.72835,0.33019,0.027794,-0.099028,0.021851,0.14656,-0.21142
-0.52777,-1.6949,-0.34953,-0.22454,0.77745,-0.01299,0.066094,-0.089416
-0.67133,-1.8555,0.26772,0.02552,0.78935,-0.038037,0.49424,-0.037722
-0.66417,-0.37746,-0.4328,0.014582,-0.057347,-0.0086967,0.39552,-0.013165
-0.79124,-0.60768,-0.62852,0.060255,0.75386,0.037567,0.79168,0.18054
-0.70011,0.28761,-0.46735,0.34935,0.68003,-0.0287,-0.037837,0.10709
-0.56411,1.1856,-0.35204,0.07576,-0.11733,-0.014466,0.4738,0.09543
-0.63695,0.95758,-0.11332,0.017761,0.47649,-0.028257,0.30142,0.032687
-0.58196,0.86697,-0.058604,0.38143,0.69861,-0.01161,-0.057861,0.14347
