tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.70305,0.52121,-0.034315,0.069806,-0.026764,0.039268,-0.50842,-0.16039
-0.8734,0.03248,0.39683,-0.32402,-0.041201,0.011133,-0.46105,-0.12629
-0.73806,-0.63419,-0.13123,0.37204,0.24986,0.055427,-0.5541,-0.095208
-0.68968,0.27653,-0.38283,0.2533,-0.15736,-0.017386,-0.8413,-0.071795
-0.67576,0.97106,-0.50306,0.074707,-0.093447,0.021234,-0.6512,-0.0030406
4.4163,0.40297,0.42276,0.31873,-0.34668,-0.057579,-0.63965,0.02799
4.3925,-1.3008,0.04711,-0.42405,0.21472,0.039627,-0.6509,0.30688
-0.73381,-0.12125,0.49108,-0.92823,-0.63431,-0.1021,-0.70982,0.2933
-0.72818,0.29116,-0.65663,-0.045851,0.11758,0.052372,-0.041767,0.19592
-0.91371,-0.0146,-1.0625,-0.13984,-0.14813,-0.049146,-0.65165,0.39476
-0.79644,0.11228,-0.37715,0.55337,-0.2127,-0.056661,-1.0529,0.34416
-0.70102,0.094812,-0.76209,0.43002,-0.050507,-0.030118,-0.42133,0.11758
-0.68838,1.2734,0.50751,0.43225,-0.021761,-0.012656,-0.18585,0.039745
-0.65673,-0.0037015,0.89926,-0.13358,-0.27078,-0.0095567,-0.99338,-0.032222
-0.66477,0.76922,0.35836,-0.11191,-0.073281,-0.0067779,0.019985,-0.11636
4.3963,0.22066,0.44525,0.1417,-0.20249,-0.051155,-0.38581,-0.1112
4.3705,-0.51135,0.5745,0.15132,0.45265,0.043073,-0.11805,-0.24564
-0.97933,-0.14423,0.3564,0.088728,-0.48776,-0.068091,-0.77949,-0.22741
-0.79436,-0.015807,0.083194,0.28134,0.085435,-0.015563,-0.70016,-0.1499
-0.73719,-0.95774,-0.64115,-0.17921,0.085885,0.031304,-0.61895,-0.1368
-0.70572,0.43827,-0.26762,0.18095,-0.011061,-0.0067715,-0.92002,-0.050962
-0.7111,0.25993,-0.53775,0.20623,-0.045845,0.0036634,-1.4024,0.015651
-0.6284,0.013766,-0.19046,-0.44118,-0.21608,-0.080156,-0.066646,0.27169
-0.66828,-0.75378,-0.57325,0.37944,-0.17747,-0.0064634,-0.56156,0.20271
-0.69266,0.35734,-0.33998,0.027171,0.19286,0.010896,-0.12884,0.085428
-0.85729,0.54027,-0.30216,0.25545,-0.23197,-0.038025,-0.2182,0.1949
4.3938,0.099917,-0.44815,-0.21569,0.60086,0.11892,0.4118,0.26499
-0.7772,0.3413,-0.01043,0.15312,-0.20363,0.011493,-0.26218,0.1948
-0.7196,-0.13065,-0.23054,0.06673,0.29885,0.07654,-0.42271,0.097304
-0.70417,0.31399,-0.71162,-0.25949,-0.01607,0.016595,-0.3339,0.060506
-0.63079,0.93094,0.42399,0.20458,0.059495,0.029045,-0.60579,-0.070919
-0.6483,0.26833,0.33799,0.76678,0.068789,0.03518,-1.4329,-0.11368
-0.70175,0.36621,0.55601,-0.19399,-0.30395,-0.054607,-0.56853,-0.26411
-0.69077,-1.0941,0.093382,0.15185,0.35306,0.043978,-0.25244,-0.20259
-0.88088,1.0321,0.38927,-0.10592,-0.069999,-0.037986,-0.023272,-0.16866
-0.78379,-0.436,0.68504,-0.041271,-0.24876,-0.035888,-0.089764,-0.202
4.395,-2.0098,0.88894,0.28474,0.56557,0.092603,0.18758,0.0035793
-0.72721,-0.55694,-0.0061775,-0.10249,-0.34968,-0.018105,-0.34645,0.023658
-0.4613,-0.29737,-0.8612,-0.069455,0.079925,0.024219,-0.48906,0.0846
-0.63317,-0.69762,-0.29556,0.023022,-0.06025,0.0080594,-0.65409,0.29451
-0.71507,0.11477,-0.64253,-0.076193,0.057042,0.002919,-0.4939,0.30834
-0.70748,-0.15095,-0.56291,0.11526,0.076059,-0.011828,-0.9994,0.22773
-0.90195,0.71104,-0.27932,0.037981,-0.58516,-0.12378,-0.55644,0.28797
-0.84922,-0.1237,-0.82981,0.31917,0.21449,0.031278,-0.30899,0.29047
-0.75479,0.1099,-0.098529,0.13123,-0.23915,-0.0094026,-0.12321,0.18285
-0.68659,-0.074408,0.23484,-0.024521,-0.12794,0.0074433,0.091326,0.065909
