tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.58919,-0.073599,0.32045,0.044969,-0.066563,0.014413,-0.0064534,-0.1413
-0.64501,-0.68562,0.27512,-0.042119,-0.32404,0.010049,0.026067,-0.15506
-0.64809,-1.9184,0.16624,-0.074638,-0.42218,-0.015166,-0.020588,-0.1819
-0.71648,-1.056,-0.11765,-0.045433,-0.52388,-0.017559,-0.12285,-0.031978
-0.6667,-1.472,-0.32793,-0.089488,-0.22191,0.035071,0.0024088,0.069413
-0.60712,-2.3012,-0.25275,-0.12182,-0.53637,0.027517,-0.12349,0.19694
-0.61185,-0.60632,0.054183,0.022167,-0.18495,0.040378,-0.081673,-0.037333
-0.42472,-0.81637,-0.22972,0.041179,-0.56016,0.037984,-0.14104,0.14048
-0.48911,0.29519,-0.35094,0.02545,-0.88199,0.018783,-0.15873,0.019764
-0.52305,-0.37213,-0.38974,-0.0090735,-0.43991,0.027325,-0.02796,0.33377
-0.60984,0.15908,-0.14817,-0.070252,0.37124,-0.0089534,0.16154,0.22204
-0.7164,1.0365,0.10189,0.044628,-0.70122,-0.012502,-0.21434,0.10392
-0.80254,1.0997,-0.0092096,-0.061703,-0.31652,-0.024022,0.2464,0.08112
-0.62477,0.99936,0.15377,0.10745,0.015226,0.017108,0.049391,0.037068
-0.58284,1.3199,0.27191,0.0343,-0.36036,-0.031196,-0.018424,-0.037625
-0.57956,1.4707,0.47183,-0.034476,-0.12409,0.0042345,-0.06206,-0.06352
-0.4338,1.2825,0.36036,0.071662,0.3043,-0.034688,0.086291,-0.11171
-0.57948,-0.096082,0.40127,0.041455,0.1122,0.028769,-0.011841,-0.18044
4.4928,0.23039,0.24541,0.067976,0.15967,0.0087204,-0.076644,-0.11203
4.4655,-0.63959,0.2203,0.0030144,-0.14937,0.024289,-0.16471,-0.14179
4.4422,-1.2323,0.032039,-0.12108,-0.64252,-0.018368,-0.23948,-0.052812
-0.67214,-1.2207,-0.041092,-0.043365,-0.45448,0.029847,-0.2803,-0.03928
-0.64397,-1.0499,-0.11896,-0.085596,-0.41611,-0.038461,-0.19179,0.091901
-0.63759,-0.376,-0.50358,0.010015,-0.7713,-0.029611,-0.30276,-0.038915
-0.27865,-1.1842,-0.24496,-0.13911,-1.1215,-0.070189,-0.19946,0.22101
-0.46451,-1.1475,-0.56579,-0.10535,-0.49474,-0.030195,-0.0058819,0.27818
-0.65768,-1.4622,-0.60603,-0.12418,-0.82416,-0.028411,-0.24259,0.57778
-0.6402,0.045851,-0.13119,-0.045575,-0.862,0.0043565,-0.19437,0.23941
-0.7929,0.68069,-0.082707,0.098189,-0.90342,-0.011745,-0.11397,0.10526
-0.82995,0.98491,-0.077259,-0.015631,-0.3017,-0.034071,-0.079913,0.11833
-0.63648,1.1177,0.21516,0.089614,-0.75542,0.020894,-0.20039,0.020007
-0.6076,1.1054,0.29423,0.096018,-0.36925,0.00070492,-0.036341,-0.031735
-0.28731,1.0261,0.47521,0.12209,-0.71876,0.0019563,-0.13096,-0.085692
-0.51258,1.1747,0.43132,0.074835,-0.90948,-0.03771,-0.36738,-0.15325
-0.57047,0.37787,0.40844,0.080385,-1.1407,0.03285,-0.021898,-0.13293
-0.58904,-0.79491,0.2972,0.12748,-0.76435,-0.039591,-0.39823,-0.14697
-0.69429,1.0054,0.20657,0.12387,-1.0654,-0.03547,-0.35787,-0.070505
-0.69852,-0.029428,-0.0096272,-0.063803,-0.63096,0.015067,-0.47707,-0.10278
-0.57093,-1.5441,-0.17909,-0.10894,-0.092112,0.012282,-0.14214,-0.02088
-0.5706,-1.8018,-0.34578,-0.036827,-0.25237,0.026497,-0.15041,0.090271
-0.62629,0.55366,-0.24567,0.005134,-0.46322,-0.043165,-0.1359,-0.074497
4.5186,-1.2071,-0.43933,-0.055717,-0.54769,-0.015705,-0.35908,0.11385
4.494,-1.0924,-0.47847,-0.20003,-0.47053,0.024276,-0.24117,0.22763
-0.66216,-0.67072,-0.37627,-0.20644,-0.19764,-0.0067715,-0.015393,0.25497
-0.66278,0.32312,-0.55834,-0.0099855,-0.45242,-0.03762,-0.18002,0.13578
-0.78098,0.74173,-0.28458,-0.042697,-0.74964,-0.03359,-0.34625,0.13437
-0.74271,1.2383,0.030607,-0.023846,-0.8218,-0.0082346,-0.29351,0.089516
-0.63102,0.96836,0.053418,-0.050565,-0.68602,-0.011893,-0.28688,0.087983
-0.62995,1.3159,0.24028,0.0056285,-0.30001,0.03826,-0.33078,-0.068485
-0.36123,1.1943,0.47751,0.035007,-0.65429,-0.048607,-0.22706,-0.12003
-0.48442,0.60123,0.39953,-0.020943,-0.88483,-0.041407,-0.32489,-0.19477
-0.6189,0.48656,0.43972,0.12797,-0.40843,0.04066,-0.2372,-0.11059
-0.61709,-0.85875,0.39389,0.15983,-0.12024,-0.030901,-0.31181,-0.15265
-0.76213,0.81243,0.34739,0.12502,-0.72257,-0.038853,-0.16824,-0.1425
-0.65937,-0.47691,0.31335,-0.16892,-0.30153,0.0067823,0.028918,-0.059334
-0.53098,-1.6931,-0.17357,0.055701,0.55865,-0.0055842,0.26784,-0.0023835
-0.59037,-2.2315,0.046198,0.0047165,0.40248,0.042778,0.24336,0.056806
-0.5962,-0.7148,-0.11156,-0.054599,0.12968,-0.017489,0.34323,-0.0026512
-0.40555,-0.79574,-0.25236,-0.04975,0.52004,-0.0335,0.049243,0.043445
-0.59493,-0.50241,-0.52137,-0.0096515,-0.11252,0.019085,-0.067082,0.067612
-0.58462,0.21732,-0.34112,-0.075223,0.69026,0.0043051,0.29117,-0.011486
-0.58308,1.268,-0.19732,0.029316,1.0842,0.066131,0.26542,-0.011389
-0.77264,0.66932,-0.32975,0.0046073,0.70351,-0.0034472,0.26378,0.18672
4.52,1.127,0.12408,-0.010461,0.67886,-0.0067843,0.27168,0.025313
4.4843,1.0285,0.14063,-0.11028,0.76025,-0.020884,0.52455,0.11673
