tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.58497,1.0817,0.052847,-0.0384,0.3978,-0.014575,0.27397,0.071847
4.5134,-2.2307,-0.42534,-0.1413,0.023254,-0.024946,0.12213,0.21354
-0.59159,0.068026,0.26756,0.0027061,0.55914,-0.015827,0.2032,-0.15286
-0.68538,1.4705,0.32546,0.20835,0.15028,0.026927,0.34757,0.0068649
-0.69934,-0.41237,-0.32114,-0.02795,-0.19069,-0.047144,0.20704,0.080803
-0.63324,-1.722,-0.045114,-0.016877,0.18202,-0.0096529,0.21829,-0.0052554
-0.47786,0.95473,0.38467,0.10751,0.30629,-0.018708,0.33427,-0.11813
-0.62289,0.26356,-0.2597,-0.025343,0.11023,-0.029996,0.30709,0.20782
-0.62741,-1.3007,0.0043194,-0.013473,0.54098,0.049677,0.29946,0.0079114
-0.77585,0.6807,0.37039,0.14483,-0.064405,-0.011957,0.27791,-0.13257
-0.59445,0.95321,0.14454,0.12622,1.246,0.029102,0.61496,0.080487
-0.59401,-0.012686,-0.11557,-0.0063759,0.62986,-0.014235,0.52586,-0.023484
-0.46657,-1.2083,0.21605,0.094765,0.70353,-0.042292,0.44835,-0.11594
-0.58763,1.0962,0.40097,0.07709,0.83673,0.026978,0.61085,-0.047822
-0.80677,-0.094374,-0.18006,-0.090991,1.4226,-0.0019712,0.55729,0.19466
-0.55157,-1.3947,-0.26388,0.00025899,1.1279,0.023635,0.35737,-0.019152
4.4767,0.38711,0.35522,0.064038,0.98448,-0.011995,0.46624,-0.13522
4.4639,0.82418,-0.022154,-0.17252,0.26214,-0.041394,0.23323,0.15946
-0.69943,-1.3844,-0.37157,-0.084305,0.20923,-0.042665,0.27457,0.14822
-0.65758,-0.4136,0.22442,0.0063286,0.25367,0.019733,0.31416,-0.084719
-0.79357,1.3444,0.25112,-0.034457,-0.16336,-0.053914,0.20507,-0.011243
-0.61644,-1.4558,-0.23817,-0.066828,0.095043,-0.036003,0.19837,0.44504
-0.61734,-0.028394,0.24543,0.012886,-0.21845,-0.032878,0.2228,-0.021586
-0.52946,0.78195,0.40863,0.1796,0.37537,-0.021403,0.42872,-0.14693
-0.61192,0.76984,-0.20415,0.061874,0.32821,-0.053035,0.42478,0.037725
-0.76373,-1.1226,-0.25914,-0.030674,0.31877,-0.018419,0.14148,0.058291
-0.58619,0.25294,0.46194,0.10218,0.050356,0.035719,0.2782,-0.17871
-0.58822,1.0435,0.0076085,0.084174,0.35915,0.024668,0.050849,0.053496
-0.33092,0.22245,-0.54593,-0.029871,-0.57483,-0.055904,-0.0062479,-0.027379
-0.6652,0.095139,0.22994,0.0015885,0.077928,-0.03755,0.14079,-0.11018
-0.58092,0.92848,0.43909,0.049336,0.53324,0.042072,0.2891,-0.066392
4.5278,0.52484,-0.45664,0.025482,0.070202,-0.014383,0.1049,0.040987
4.4716,-1.5712,-0.020959,-0.256,0.33577,-0.012451,0.21188,0.0064998
-0.65347,1.1154,0.36672,-0.064285,0.1141,-0.031954,0.19329,-0.084086
