tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
4.4293,0.83471,-0.14397,0.28414,-0.45162,0.049542,-0.1446,0.07506
-0.71311,-0.48371,-0.44183,-0.044496,0.0099916,0.01653,0.2285,0.12128
-0.38977,0.073208,-0.089015,-0.12034,-0.37247,0.026805,-0.13753,-0.20658
-0.68749,-0.072905,0.12958,-0.0059841,-0.58124,-0.029335,0.082323,-0.060089
-0.69399,-0.12558,-0.3622,0.020941,-0.50882,0.017037,-0.20824,0.32406
-0.75778,-0.73514,-0.45077,0.25393,0.31892,-0.0057511,0.0087151,0.065446
-0.67063,-0.32205,-0.0063059,0.15924,0.25966,0.016691,0.37788,-0.23245
-0.67206,1.1177,-0.16617,0.13077,-0.83843,0.045942,0.13365,-0.03928
4.3276,0.055927,-0.52402,-0.2322,0.049431,-0.047837,-0.29598,0.11276
4.3832,-1.2486,0.11086,-0.53822,-0.36852,-0.033693,-0.025533,-0.12342
-0.82962,0.95476,0.43836,-0.022568,-0.33242,-0.0065918,-0.093971,-0.1422
-0.75874,-0.078068,-0.22796,-0.36214,-0.9737,-0.021192,-0.51731,0.26718
-0.68498,-0.46244,-0.2644,0.13285,-0.043417,0.011955,-0.18607,0.09251
-0.5519,-0.14686,-0.28515,-0.3025,-0.53124,-0.044994,0.021597,-0.24287
-0.69411,0.51649,0.30918,0.13082,-0.018094,-0.003505,-0.29668,-0.054175
-0.67989,-0.0085566,-0.29821,0.089267,-0.86432,-0.052246,0.13411,0.19152
-0.80742,-0.56211,-0.0096657,-0.091094,-0.15416,-0.021352,-0.28274,0.0045041
4.3793,-0.17553,0.63387,-0.037893,-0.55177,-0.018252,-0.059691,-0.25323
-0.70175,1.5006,0.31765,0.023336,-0.58669,0.021806,-0.37948,-0.020588
-0.58938,-0.75605,-0.75047,-0.14514,-0.99606,-0.024991,-0.19914,0.32175
-0.69386,-0.97609,0.12514,-0.15783,-0.088676,-0.035105,-0.4291,-0.13084
-0.86135,0.52688,0.48602,-0.16026,-1.1396,-0.056969,-0.29158,-0.13651
-0.71686,0.5077,-0.03779,-0.10823,-1.2694,-0.041631,-0.40953,0.16238
-0.67171,-0.39485,0.42286,-0.20315,-1.1135,0.0058838,-0.30147,0.0082521
-0.27659,-0.18126,0.29979,0.0575,-0.58966,0.0047415,-0.097702,-0.1727
4.3875,0.28781,0.16024,0.23807,-0.54681,0.039422,-0.27937,-0.093505
-0.7244,-0.047294,-0.17568,0.0096043,-0.15284,-0.0019198,-0.84634,0.25535
-0.76409,-1.5945,-0.61329,0.055528,-1.0879,-0.032801,-0.67099,0.37738
-0.68814,0.14129,0.051722,0.33128,-0.48598,0.018116,-0.63074,-0.31342
-0.68544,0.96037,0.4737,0.19662,-1.0071,0.002874,-0.77076,-0.045948
-0.54995,0.054918,-0.3035,0.065137,-1.1168,0.011044,-0.76633,0.31997
-0.67022,-0.37088,-0.24134,0.21011,-0.69926,0.047142,0.40373,-0.091168
-0.80669,0.55235,0.47316,-0.41798,0.0026637,0.031862,-0.14895,-0.15479
4.4158,0.57759,0.020495,-0.11724,-0.51645,-0.0050387,-0.31588,0.18619
-0.70497,-1.2742,-0.12534,-0.14015,-0.29916,0.0025339,-0.69464,0.31508
-0.5464,-0.017483,0.25272,-0.064676,-0.71878,0.0026109,-0.87812,-0.15895
-0.75654,0.048439,0.23098,0.20608,-0.82712,0.028454,-0.43353,-0.16382
-0.70292,-0.086032,0.080001,-0.11264,-1.4172,-0.048652,-0.54037,0.22449
-0.86063,-0.45538,-0.29132,0.15077,-0.32441,-0.04923,-0.66754,0.093848
-0.67069,-0.40573,0.0066834,0.14874,-0.52135,-0.0045703,0.1431,-0.23053
-0.66501,1.0068,0.23088,-0.067419,-0.92069,0.023532,-0.49446,-0.031151
4.4284,0.625,-0.29703,0.15289,-0.917,-0.016096,-0.68573,0.10125
-0.71236,-1.0125,-0.25565,0.063004,-1.1827,-0.04896,-0.53275,-0.065419
-0.84172,0.58898,0.12005,0.047621,-1.0464,-0.021545,-0.94461,-0.19146
-0.73923,0.45255,-0.045961,0.11202,-1.1196,0.015382,-0.46222,0.16445
-0.68768,-0.65244,-0.39101,-0.15724,-0.49784,-0.053889,-0.27434,0.21851
-0.44007,-0.64904,-0.041105,-0.18425,-0.65627,0.016563,-0.42984,-0.169
-0.72792,0.18105,0.54002,-0.18368,-0.74912,0.011884,-0.02604,-0.137
-0.68276,1.0127,0.23724,0.11482,-0.7381,0.0090412,-0.14022,0.059386
4.4341,0.40869,-0.34152,0.31377,-0.66863,0.026163,-0.47065,-0.019761
-0.68823,-0.11737,0.055731,0.082613,-0.8575,0.0055437,-0.95433,-0.25715
-0.70039,1.1901,-0.064032,-0.039158,-0.68454,0.00041614,-0.60725,-0.044537
-0.47511,-1.0071,-0.60388,-0.2665,-1.4097,-0.029053,-0.78858,0.67406
-0.69416,-0.56486,0.062765,-0.12445,-0.52931,-0.053869,-0.64975,-0.069824
-0.94821,0.34639,0.65906,0.072587,-1.7095,0.019887,-0.36513,-0.2812
-0.70868,0.37511,0.58217,-0.27761,-1.9651,0.0075845,-0.64912,0.087496
-0.66427,0.15136,0.25115,-0.042646,-1.3835,0.0083353,-0.53422,0.12802
4.204,-0.54137,0.2268,-0.30361,-1.1336,-0.02012,-0.68314,-0.1367
4.3713,0.47515,0.57736,0.27004,-1.6393,0.031965,-0.95195,-0.18248
-0.72085,0.02575,-0.037752,0.1495,-0.67864,-0.013067,-0.74185,0.15898
-0.78855,-0.5015,-0.83637,-0.32126,-1.794,0.026157,-0.99308,0.25901
-0.69085,-0.55482,0.1098,-0.064554,-0.85896,-0.025369,-1.0701,-0.23625
-0.68521,0.59807,0.13926,0.23876,-1.3149,-0.0058217,-0.70637,-0.051376
-0.44944,0.049126,-0.31758,-0.22487,-2.1793,0.031092,-0.57792,0.25178
-0.67785,-0.7074,-0.17975,0.032027,-1.7458,-0.027551,-0.94417,-0.034217
-0.83795,0.12379,0.31659,-0.11354,-1.0462,-0.044108,-0.65144,-0.22649
4.3939,0.78666,-0.0050468,0.085452,-0.80351,0.023994,-0.93716,0.085525
-0.70851,-0.65743,-0.58021,0.097649,-0.46125,0.042598,-0.74593,0.19183
-0.42911,-0.52709,-0.42937,-0.22324,-0.57863,-0.0035948,-0.80711,-0.10524
-0.68583,-0.24441,-0.17264,-0.11097,-0.62335,0.022608,-0.7623,-0.19163
-0.69133,0.94949,-0.22251,-0.013011,-1.1428,0.0023735,-0.31948,0.11186
-0.86541,-0.49449,-0.93145,0.1391,-0.64508,0.031188,-0.95846,0.16844
-0.63568,0.69659,0.072401,0.0072278,-1.0021,-0.04158,-0.58024,-0.18363
-0.65955,0.94095,0.54194,-0.018233,-0.46636,-0.0056099,-0.228,-0.074643
4.4235,-0.50804,-0.1084,0.12525,-0.48629,0.0075011,-0.89067,0.52974
-0.72479,-0.86957,-0.084326,-0.43293,-0.32585,0.023256,-0.83137,0.11587
-0.88125,-0.28494,0.10747,0.056183,-0.61062,0.026304,-0.90681,-0.2865
-0.71905,-0.19537,0.19728,0.19962,-0.26064,-0.0074004,-0.4676,0.13437
-0.68537,0.13447,-0.67319,-0.23282,-0.024452,0.036912,-0.51705,0.18098
-0.32802,-0.70794,-0.033505,-0.12129,0.096103,-0.039173,-0.78042,-0.063058
-0.6363,0.19955,0.65913,-0.097074,-0.45123,0.032362,-0.39533,-0.16944
-0.67201,1.0307,-0.078885,0.30772,-0.23555,0.045692,-0.48061,0.074256
4.4255,-0.49476,0.074181,-0.070386,-0.024188,-0.038923,-0.28667,0.20359
-0.67435,-0.57589,0.97152,-0.3849,-0.35636,0.00478,-0.27978,-0.20804
-0.71081,0.75195,0.35457,-0.069185,-0.13689,-0.018682,-0.61847,-0.09808
-0.54432,-0.037186,-0.53527,-0.095795,-0.56367,-0.053401,-1.4832,0.36305
-0.7035,-1.3739,-0.37784,-0.015618,0.18662,-0.019119,-0.61269,0.045903
-0.77292,0.35738,0.24164,0.28874,-0.42475,-0.042093,-0.71779,-0.19336
-0.80249,0.8189,0.0031888,0.15554,-1.051,0.032773,-0.91541,0.0304
-0.66654,-0.19316,-0.46506,0.020241,-0.094128,0.024379,-0.95143,0.22797
4.4181,-0.099621,-0.13362,-0.0067291,0.27159,0.03396,-0.27071,-0.10465
-0.6679,0.25361,0.15913,0.0036824,-0.066094,0.030001,-0.9451,-0.2093
-0.70815,0.2893,-0.0051496,-0.18959,0.28477,-0.021224,-0.75846,0.12617
-0.82302,-0.42172,-0.34317,0.051038,-0.23715,-0.021063,-0.81547,0.20429
-0.61331,-0.76583,0.083226,0.23727,0.1049,-0.0065789,-0.47386,-0.17197
-0.67242,0.73141,0.2892,0.28993,-0.87774,0.026105,-0.45258,-0.086763
-0.53048,-0.16502,-0.091444,0.10769,-1.5821,0.0049661,-0.33839,0.23102
-0.68288,0.44661,0.16418,0.050737,-0.36769,-0.027686,-0.45956,-0.059359
4.4079,0.4346,0.25549,-0.10835,0.32978,-0.013176,-0.40848,-0.136
-0.61946,0.81408,0.23973,-0.040295,0.31718,0.024925,-0.72976,0.019277
-0.70606,0.14177,-0.50028,-0.1348,0.23456,0.050075,-0.38931,0.064181
-0.57436,-0.75116,-0.29677,-0.30809,-0.5076,0.047533,-0.3232,0.12597
-0.63928,0.1678,0.37887,0.18902,-0.51888,0.032863,-0.66145,-0.16484
-0.69029,0.72055,0.26204,-0.040848,-1.3199,-0.008055,-0.37142,0.13846
-0.8146,-0.41888,0.23059,0.0552,-0.17969,0.034782,-0.5825,0.10402
-0.67773,-0.35654,0.24837,-0.18268,0.009009,-0.01444,-0.097561,-0.13897
-0.67835,0.6317,0.50665,0.29348,0.61898,0.020419,-0.21252,-0.11151
4.3982,0.32267,-0.097245,0.39231,0.088435,0.031143,-0.38435,0.27882
-0.71912,-1.2358,-0.80163,-0.10601,1.0992,-0.0062966,-0.4534,0.15068
-0.88823,0.353,-0.070026,-0.020994,0.21234,0.015035,-0.35806,-0.1469
-0.76961,0.58148,0.31912,0.0043504,0.4311,0.046077,-0.27246,-0.0078109
-0.68164,-0.14738,-0.68678,-0.074414,0.12639,0.05347,-0.12146,0.1708
-0.42263,-0.53496,-0.66172,-0.061362,0.63775,-0.027378,-0.42949,-0.043101
-0.63202,0.3775,0.16938,0.16801,0.25253,-0.033642,0.075342,-0.14483
-0.66928,0.1716,0.38404,0.061938,1.3183,0.049183,-0.30226,0.13352
4.4112,-0.38133,-0.04246,0.18714,1.1648,0.030585,0.041961,0.26621
-0.61884,-0.51254,-0.22189,0.39299,0.95972,-0.038127,-0.28082,-0.13133
-0.69303,0.67633,0.22792,0.31752,0.77178,0.036476,-0.32064,-0.1139
-0.57125,0.35303,-0.50142,0.12294,0.90545,0.00037121,-0.29646,0.24934
-0.69658,0.59642,-0.71782,0.31147,0.81632,-0.010115,-0.00053887,-0.0011666
-0.69804,-0.032042,0.5213,0.27657,1.8773,0.036181,0.04399,-0.20568
-0.70875,1.2576,0.17405,-0.010037,0.49479,-0.0072913,0.40184,-0.045875
-0.66515,0.25457,0.27931,0.049426,2.4129,0.038786,0.21456,0.18653
4.4232,-1.4248,-0.34014,0.059568,1.1056,0.022903,-0.032571,0.1894
-0.71636,0.78692,0.55869,0.20267,1.7347,-0.02999,-0.11649,-0.22585
-0.71101,-0.14398,-0.43568,0.192,0.46868,0.012853,-0.3555,0.13408
-0.89713,-0.86088,-0.95602,-0.087722,1.1303,-0.030202,0.08161,0.50404
-0.74493,-0.60447,-0.12212,-0.0034534,1.7282,0.0024441,0.25847,-0.12154
-0.68718,0.34059,0.20692,-0.15963,1.7679,0.043612,0.5067,-0.16411
-0.5201,0.29504,0.54031,-0.063944,0.67246,0.015754,0.19167,0.13812
-0.67159,-0.12326,-0.28975,-0.014482,1.9292,-0.017219,0.32838,0.20132
4.4031,-0.27245,0.073179,-0.071401,1.8132,0.057667,0.49821,-0.1406
-0.81638,1.0589,0.4647,0.44907,2.0351,-0.015756,-0.12826,-0.070943
-0.69883,-0.43877,-0.17483,-0.031303,1.1501,-0.014196,0.39301,0.28626
-0.40526,-0.6495,-0.49599,0.061777,1.3153,0.043163,0.11961,0.17368
-0.68532,-0.68967,0.9629,0.0038237,1.2715,0.025098,0.36431,-0.24842
-0.6973,0.59936,0.02151,0.33046,1.3516,0.03767,0.40918,0.04746
-0.84898,-0.26362,-0.57641,0.16075,1.7997,0.020298,0.55665,0.27378
-0.58042,-0.018337,-0.55645,-0.13638,1.5728,0.004626,0.25238,-0.12471
4.4088,0.29867,0.48315,-0.29602,1.4676,-0.0025873,1.009,-0.10324
-0.52776,0.47121,-0.16556,-0.40568,1.342,-0.0011754,0.4087,0.21177
-0.70971,-1.0165,-0.34251,-0.33595,1.7098,-0.011206,0.56105,0.16377
-0.82994,0.038761,0.12807,0.00031038,1.9213,0.013181,0.68817,-0.084354
-0.75347,0.42097,0.63902,0.25136,1.0765,-0.018053,1.2692,-0.11534
-0.68246,-0.021105,0.19692,0.044532,0.88103,0.0097857,0.14951,0.30469
-0.44747,-0.43553,-0.2662,-0.10366,0.87263,0.011493,0.41779,0.056636
-0.68779,0.25652,-0.088816,-0.14929,1.1177,0.023878,0.97035,-0.17506
4.3888,1.1325,0.73929,0.10342,1.8421,0.004196,0.41324,-0.0051337
4.5259,0.25089,-0.040315,0.14435,0.87791,0.032375,0.54596,0.24601
-0.74685,0.16608,-0.31839,-0.1871,0.87714,0.021979,0.19901,-0.10477
-0.71011,-0.59668,0.015613,0.030498,1.3096,0.011339,0.53402,-0.1892
-0.57599,0.80903,-0.11305,0.063107,0.49825,0.0073534,0.23514,0.071385
-0.6932,-0.51188,-0.13167,-0.39589,0.53897,0.040166,0.56213,0.29464
-0.67721,0.11272,0.28184,-0.10686,0.55958,-0.028443,0.1588,-0.099467
-0.81915,0.44934,0.45615,-0.084253,0.06613,-0.043043,0.35877,-0.1342
-0.66229,0.62309,-0.22349,0.49491,1.5141,0.053335,0.18082,0.22868
4.4057,-0.61104,0.22283,0.045495,0.59874,-0.030959,0.22739,0.14014
-0.7292,-0.27268,0.025872,0.010574,1.1658,0.044447,0.22633,-0.21653
-0.71258,0.10043,0.29214,0.28804,0.52813,-0.0098583,-0.11997,-0.024993
-0.92642,0.19058,-0.40015,-0.014026,0.107,0.0023029,0.37989,0.22995
-0.60779,-0.62202,-0.43377,-0.096348,0.29707,0.030604,0.13463,-0.057971
-0.66572,0.0092645,0.21652,0.010664,0.92435,-0.034655,0.79028,-0.17822
-0.48927,0.62391,0.27036,-0.13598,-0.22446,0.003458,0.65088,0.042885
-0.6767,-0.3221,-0.24837,-0.26909,1.0986,0.029244,0.31099,0.34465
4.3968,-0.21926,-0.001019,-0.23519,0.21009,0.032818,0.40676,-0.10699
-0.77173,0.525,0.45647,0.34647,0.17797,0.038395,0.15859,-0.15201
-0.6995,-0.40555,-0.17951,-0.29282,0.19536,0.023795,0.093599,0.33645
-0.46141,-0.90534,-0.62174,-0.21872,0.13816,-0.02193,0.040112,0.37522
-0.63888,0.46087,0.13035,0.079967,-0.044123,0.0084508,0.91595,-0.17246
-0.68759,0.25913,0.33063,0.2742,0.50922,0.0085984,0.46504,-0.042444
-0.85428,1.0622,-0.28912,0.090321,-0.24502,0.0042602,0.36348,0.077177
-0.71647,-0.1858,0.16924,-0.20796,1.2216,0.013816,1.1318,0.014191
4.3969,0.025621,0.51385,-0.1037,0.070568,0.05311,0.6535,-0.20266
-0.48666,0.97495,0.24548,-0.067959,0.41094,0.020561,0.15143,0.081704
-0.72579,-1.0548,-0.77558,-0.11629,-0.015338,0.03439,0.70566,0.30683
-0.69172,0.00028651,-0.54616,0.029824,0.81806,0.035212,0.62977,-0.04826
-0.75931,0.32636,0.054754,0.42554,0.18987,-0.0048141,0.74945,-0.18966
