tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.80518,-0.16804,-0.084313,0.17413,0.81777,0.046802,0.76565,-0.014212
4.4199,-0.95142,0.23912,0.0070801,0.66617,0.030983,0.56211,-0.27906
-0.68526,0.74094,0.54864,-0.056712,0.54979,-0.010417,0.6783,-0.023119
-0.59276,0.11688,-0.41559,0.10833,0.45377,-0.051758,0.12626,0.18071
-0.64002,-1.4298,-0.44753,-0.066725,-0.079652,0.014252,0.39829,0.08331
-0.67319,-0.10792,0.21115,0.072446,0.31008,-0.013131,0.40131,-0.19923
-0.81722,1.014,0.17006,0.018545,-0.22208,-0.053433,0.39504,0.02597
-0.54545,-0.59219,-0.84489,0.20038,0.31669,0.012321,0.93059,0.30018
-0.63476,-1.5055,0.11162,-0.01883,0.62053,0.030405,0.57531,-0.11166
-0.49949,1.2214,0.28256,0.22267,0.15531,0.0094135,0.64386,-0.073499
-0.63757,0.10462,-0.40079,-0.015381,1.3645,0.01155,0.96118,0.21809
4.4341,-0.045008,0.015677,0.10098,0.14928,0.00047389,0.57625,-0.046362
-0.73794,-0.49665,0.44741,0.173,0.08995,0.028371,0.49569,-0.21899
-0.67934,0.96203,0.13184,0.018282,0.33117,-0.018978,0.62239,0.010199
-0.16384,-1.697,-0.83956,-0.16356,0.22455,-0.032878,0.56154,0.68258
-0.64247,-0.97592,-0.40154,0.05452,0.73764,-0.014485,0.53235,-0.10056
-0.66567,0.35871,0.080508,-0.014636,0.23998,-0.047407,0.98603,-0.14376
-0.78779,0.92886,-0.0024258,-0.064805,-0.19013,0.029577,0.58948,0.20527
-0.6953,-1.339,-0.30579,-0.085943,-0.20594,0.0052549,0.42588,0.1775
-0.64224,0.43536,0.19894,-0.025638,0.13952,-0.0091909,1.0134,-0.12135
-0.3742,0.82779,0.51378,-0.067837,0.34881,-0.030997,0.48128,-0.099492
4.4344,-0.0031428,-0.16186,-0.17727,0.015791,0.020734,0.34458,0.24309
-0.68848,-0.055758,-0.19138,-0.058928,-0.8009,-0.045174,0.15924,0.00092643
-0.7741,0.049023,0.29693,-0.051901,-0.79472,-0.033423,0.15514,-0.22863
-0.66607,0.4823,0.025647,0.027325,-0.25595,0.021652,0.3132,0.042228
-0.64675,-0.1129,-0.35483,0.094836,-0.4703,-0.040964,0.16288,0.22741
-0.63387,-0.84053,-0.43372,-0.033615,-0.54118,-0.022276,0.27901,-0.13276
-0.66244,0.44699,0.52334,0.11078,-0.40383,0.040416,0.02039,-0.17477
-0.80194,0.53411,0.055333,0.17537,-0.89318,0.015683,0.60145,0.18108
-0.55003,-0.93366,-0.66451,-0.09435,-0.57815,-0.0026835,0.19928,0.10945
4.4657,0.23809,0.36257,0.20114,0.39325,-0.019382,0.26563,-0.1111
4.4051,1.0578,0.42112,-0.051567,-0.037245,-0.0037745,0.48644,-0.03597
-0.69051,0.20738,-0.26423,0.057725,-0.32812,-0.042401,0.33365,0.24
-0.6953,-0.86944,-0.092844,-0.016762,-0.17643,-0.022289,0.097889,0.05172
-0.66444,0.088403,0.21099,-0.0667,-0.61429,-0.0095246,0.085919,-0.26377
-0.65985,0.88216,-0.034764,0.089704,0.089462,-0.046586,0.2044,0.087375
-0.32088,-1.0242,-0.24128,-0.1495,-0.27454,0.025797,-0.11383,0.27361
-0.64555,-0.91737,-0.17999,-0.003736,-0.62759,0.032266,-0.094594,-0.15423
-0.65375,0.80431,0.54296,0.13311,-0.27103,0.0017189,0.13408,-0.10236
-0.89606,0.46103,-0.17293,-0.13009,-0.71512,-0.001246,-0.12974,0.27653
4.4705,-0.31586,-0.51342,0.16114,-0.23241,-0.043017,-0.18817,-0.036943
4.3702,0.31025,0.20939,-0.045523,-0.38152,-0.041702,-0.171,-0.13008
-0.52812,0.9777,0.21236,-0.10727,-0.94683,-0.0072913,-0.13557,-0.0043549
-0.68388,-0.83124,-0.48961,-0.026242,-0.035884,-0.0084336,-0.20845,0.41482
-0.76489,-0.08135,-0.15164,-0.11555,-0.96158,-0.059286,0.062389,-0.023996
-0.74961,0.71527,0.21436,0.28337,-0.52002,0.042566,0.19692,-0.21383
-0.64882,0.60329,-0.10479,0.021776,0.5024,-0.022514,0.083787,0.1452
-0.50846,-0.54348,-0.34007,-0.083084,-0.7223,0.032921,0.16759,0.18672
-0.5668,0.16447,0.2819,0.19799,-0.44816,0.021523,0.046649,-0.14586
-0.64557,0.85799,0.50816,-0.21035,0.23426,0.050607,0.41821,-0.063447
4.4601,0.56852,-0.083497,-0.077278,0.17317,0.027556,0.049301,0.15209
-0.64597,-1.3412,-0.33549,-0.19692,0.081421,-0.032185,0.017982,0.086474
-0.66905,-0.046819,0.4328,-0.037244,-0.15363,0.038003,0.102,-0.12147
-0.54941,0.98527,0.14914,-0.0025093,0.14901,7.601e-05,0.34668,0.019569
-0.67652,-0.97999,-0.69936,-0.1969,-0.65729,0.014214,-0.010345,0.50523
-0.67434,-0.13375,-0.20275,0.15333,-0.47749,0.024597,0.19715,-0.070408
-0.67328,0.22727,0.34736,0.10942,1.0263,0.043202,0.41931,-0.18355
-0.6438,1.2179,-0.22611,-0.065165,0.31335,0.0046132,0.70088,0.049992
-0.39178,-0.2708,-0.33464,0.18722,-0.28703,-0.02716,0.14858,0.097791
-0.62617,-0.3429,0.19037,-0.10294,0.34,-0.023348,0.36344,-0.18144
4.4289,0.7048,0.41738,-0.0017,0.73812,0.034185,0.29052,-0.056633
-0.87477,0.57497,-0.14417,-0.12918,0.55466,-0.0063672,0.4534,0.239
-0.68211,-0.64231,-0.16209,0.10627,-0.011767,0.041495,-0.16938,-0.052301
-0.67997,0.045485,0.29654,0.11318,-0.042929,0.0019242,0.27847,-0.18107
-0.5201,0.84957,-0.021627,-0.11505,-0.67159,0.025046,0.28423,0.092364
-0.66598,-0.68398,-0.49578,-0.052242,-0.28331,0.026324,0.021931,0.23311
-0.68709,-0.14951,-0.042133,-0.21651,0.36931,0.030835,0.24118,-0.074302
-0.68703,0.53001,0.52605,-0.042723,-0.04747,0.014599,0.17723,-0.13627
-0.63511,0.34296,0.0087006,-0.17157,0.7418,-0.023784,0.15459,0.24915
-0.46309,-1.1176,-0.19518,-0.24868,-0.40575,-0.007272,0.18592,0.22211
4.4232,-1.2033,0.29068,0.02929,0.094183,-0.025401,-0.056371,-0.2626
-0.70164,0.84305,0.14602,0.10825,0.22168,0.017634,-0.11406,0.0055263
-0.8972,-0.0011199,-0.33657,0.033754,-0.25446,0.0007691,-0.29385,0.20432
-0.63719,-1.4877,-0.45858,-0.071671,-0.47263,-0.022456,-0.089398,0.089443
-0.66049,0.076708,0.38197,0.019476,-0.96155,-0.035894,-0.010698,-0.16387
-0.52047,1.3429,0.013018,0.058746,-0.91756,-0.011816,-0.29399,0.041814
-0.65875,-0.71423,-0.57745,0.020054,0.27959,-0.022206,0.013743,0.26962
-0.64837,0.066812,0.1068,0.036099,0.12451,-0.03463,-0.085327,-0.10475
-0.69556,1.3961,0.66086,0.29077,0.15882,-0.025761,0.41275,-0.087274
-0.62733,0.3376,-0.37722,0.30219,0.41004,-0.016699,0.27466,0.19008
4.4593,-1.6873,0.062271,-0.14584,-0.36042,0.050055,0.3082,0.21301
-0.6653,-0.35915,0.33222,-0.11408,0.44288,-0.0013872,0.09595,-0.2249
-0.69059,0.62949,0.14305,-0.21723,-0.052453,0.025977,0.21635,0.00065871
-0.79507,-1.2312,-0.60449,-0.046654,-0.092304,-0.033917,0.11048,0.66209
-0.64744,-1.2843,0.061872,-0.091344,-0.70188,-0.0074774,-0.01353,-0.050694
-0.6577,0.88444,0.054549,0.060621,-0.48806,0.014624,-0.025937,-0.12456
-0.50506,0.73318,-0.14117,0.073178,-0.26746,-0.037344,0.21562,0.15511
-0.65279,-0.97873,-0.5061,-0.18564,-0.47148,-0.02433,-0.051484,0.1139
-0.63596,0.97942,0.2651,0.11522,0.22366,0.015715,-0.058638,-0.095914
-0.74068,0.90531,0.44981,0.17415,-0.34862,-0.03608,0.068214,-0.091898
4.4441,0.17658,-0.18173,-0.042774,-0.026777,-0.047105,-0.31766,0.25789
-0.37252,-0.5584,-0.22889,0.14772,-0.51845,0.012622,-0.19596,0.14058
-0.69186,-0.042702,0.26151,-0.0039095,-0.33054,-0.034758,-0.068803,-0.2287
-0.68183,0.60169,0.018863,-0.07715,0.27644,0.0032013,0.086407,0.043907
-0.78647,0.30215,-0.26171,-0.095095,-0.6091,-0.035528,-0.29605,0.081582
-0.67089,-0.62107,-0.40756,-0.096701,-0.42523,-0.0087288,0.015824,-0.12626
-0.64443,0.5163,0.52925,0.23926,0.29346,-0.042979,0.26831,-0.13602
-0.48629,0.56937,0.24278,-0.19076,-0.16027,0.0066411,-0.35939,0.18297
-0.64174,-0.26069,-0.33461,-0.0465,0.41298,0.051942,-0.20224,0.059264
4.4567,0.91913,0.37105,0.097746,0.38595,0.0049405,0.20005,-0.092385
4.4044,1.1969,0.40924,0.037409,0.13495,-0.024715,0.025303,-0.060673
-0.6798,0.40899,-0.562,0.0028346,0.25486,-0.04013,0.17394,0.21152
-0.52167,-1.0678,-0.041066,-0.071999,-0.85814,0.040962,-0.078012,0.091098
-0.64786,-0.31217,0.47607,-0.021855,0.029047,-0.022193,0.013589,-0.27842
-0.67718,0.63568,-0.22452,-0.0037939,-0.16055,-0.0050323,-0.051252,0.14746
-0.86173,-0.58428,-0.47291,-0.15921,-0.29963,-0.037742,-0.21199,0.27682
-0.6021,-1.6201,0.22626,0.043703,-0.26062,-0.011456,-0.18813,-0.040375
-0.64041,1.0146,0.40732,-0.023846,0.12667,0.021947,0.17383,-0.089197
-0.45836,1.0091,-0.38842,-0.032164,0.12861,0.037965,0.41877,0.17297
4.4705,-0.28963,0.20177,-0.059345,0.40191,-0.029348,0.23976,-0.030835
4.4052,0.4273,0.51612,0.0035732,-0.43873,0.007854,0.018046,-0.10911
-0.72071,1.0068,0.61132,0.095941,0.33365,-0.00082886,-0.35496,-0.038501
-0.67432,-1.2103,-0.65157,-0.155,-0.57342,0.018257,-0.2958,0.60268
-0.46916,-1.4731,-0.45066,0.0055129,-0.27419,-0.041503,-0.15,0.10151
-0.6309,-0.25124,0.054221,0.20753,-0.1989,0.040609,0.070429,-0.22997
-0.6686,0.92846,0.017052,-0.043179,-0.058439,-0.049121,-0.43579,0.11488
-0.87906,-0.57834,-0.67854,-0.029858,-0.0010934,0.037099,0.15484,0.17528
-0.66985,-0.24651,-0.55118,-0.18669,-0.6642,0.01508,0.16311,-0.15939
-0.63851,0.46144,0.49177,-0.060771,0.49718,0.026824,0.12392,-0.083818
4.4578,1.0873,0.054093,-0.15421,0.24982,0.013758,0.12232,0.091415
-0.62404,-1.4882,-0.31251,-0.25337,-0.032197,0.054856,-0.02229,0.14705
-0.67906,0.27651,0.4714,-0.11205,0.5613,-0.010166,-0.043842,-0.10565
-0.77639,1.1771,0.24358,-0.030744,-0.2904,0.006609,0.072304,0.0047475
-0.66133,-0.83525,-0.22961,0.10089,-0.43003,-0.0026514,-0.31954,0.45215
-0.56431,-0.82701,0.035611,-0.12354,-0.69174,-0.052387,-0.22378,-0.038939
-0.59925,0.20941,0.24696,0.025957,0.090715,-0.0061425,0.12119,-0.23238
-0.65924,0.77131,-0.072056,0.18503,0.19534,-0.0064634,0.099938,0.052815
-0.75497,0.022468,-0.37325,-0.15367,-0.40472,-0.012688,-0.36811,0.020372
-0.57696,-0.21011,0.13473,0.1438,0.30575,0.0496,0.20752,-0.16155
4.428,0.4342,0.41388,0.0035604,0.71896,-0.0034985,0.17076,-0.08613
-0.49785,0.39458,0.16547,-0.34561,-0.41015,-0.0049361,0.032611,0.24104
-0.69229,-0.47055,-0.20905,-0.023846,0.10413,-0.030131,-0.10356,0.020957
-0.68389,0.68467,0.22976,-0.20526,-1.0615,0.027023,0.095963,-0.11777
-0.73535,0.63913,0.27144,0.20162,-0.53061,0.042605,-0.31841,0.068732
-0.65989,-0.56375,-0.33516,-0.12007,-0.35946,0.034955,-0.097817,0.27049
-0.31606,-0.80161,-0.2134,-0.2226,-1.0164,-0.0039927,0.1479,-0.033293
-0.62125,0.22718,0.5136,0.32582,-0.50629,-0.0083951,-0.53363,-0.19239
-0.64962,0.3459,0.13637,-0.13855,-0.69894,-0.022706,-0.16666,0.16557
-0.71415,-0.71367,-0.03258,-0.029229,-0.60096,-0.015217,-0.42144,0.33696
4.4278,-1.2691,0.067108,0.32692,-0.55934,-0.0058153,-0.38607,-0.18969
-0.69383,0.87889,0.19989,-0.096258,-0.46072,-0.011514,-0.60143,-0.065978
-0.54693,0.80562,-0.49305,0.036683,-0.8817,0.023558,-0.41494,0.14199
-0.68099,-1.9138,-0.33682,-0.0093818,-0.52461,0.012738,-0.38175,0.11843
-0.6639,0.68976,0.16069,0.0099447,-0.91991,0.0025018,-0.43775,-0.11117
-0.76273,1.1395,-0.34478,0.087803,-0.98428,0.010184,-0.89498,0.054859
-0.64662,-0.65559,-0.35033,-0.049743,-0.23632,0.00035196,-0.2684,0.21834
-0.51462,-1.0605,0.13968,0.1641,-0.95904,0.022261,-0.40056,-0.075592
-0.61412,0.7095,0.66339,-0.04587,-0.017952,-0.024323,-0.44824,-0.14147
-0.64373,0.23642,0.086361,-0.12984,-0.35445,0.044973,0.13222,0.18039
4.4554,-1.5662,-0.26333,-0.11033,0.41224,0.017313,-0.46762,0.36784
-0.64067,-1.3073,0.22087,-0.088236,-0.68369,-0.0042045,-0.42448,-0.17769
-0.67536,0.68514,0.51285,0.11306,0.19578,0.049362,-0.62737,-0.050792
