tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
-0.71997,0.090509,-0.58103,-0.11251,0.56326,0.072947,0.16309,0.098886
-0.56837,0.54227,-0.2984,-0.16065,-0.014073,-0.010802,-0.1918,-0.26949
-0.73276,0.096976,-0.29216,0.14068,0.25752,0.027331,0.25157,-0.061306
4.3951,0.30288,0.077296,-0.21238,0.18067,0.06169,0.22012,0.025873
-0.78314,0.13277,-0.5292,-0.079969,0.45865,0.046494,0.32924,-0.03984
-0.72687,0.57175,-0.087923,-0.039679,0.083676,0.0026173,-0.11404,-0.32082
-0.72677,-0.45666,-0.26431,0.19648,0.34327,0.036534,0.32831,0.11081
-0.67091,-0.32483,-0.75501,0.21196,0.057068,-0.018137,-0.048022,0.17511
-0.71527,0.55502,0.14558,-0.024777,0.33179,0.086802,0.6301,-0.192
4.3702,-0.2045,0.20557,0.43535,0.3161,0.050588,0.1402,-0.2012
-0.68435,-0.25908,-0.32642,-0.073996,0.09503,0.02925,0.40307,0.11407
-0.72599,-0.39354,0.37901,-0.044952,0.5276,0.066536,0.042012,0.19142
-0.58775,-0.037237,1.4663,-0.067837,0.20672,-0.0041724,0.2301,-0.29733
-0.76889,-0.14358,0.089097,0.0085574,0.53277,0.089549,0.13251,0.031982
-0.70923,0.38173,-0.49372,0.17296,0.42575,0.066529,1.0254,0.18572
-0.88439,0.32652,0.12087,0.58958,0.64231,0.11191,0.36802,-0.12166
-0.72469,-0.41967,0.68344,-0.40278,0.12981,0.0089835,0.42278,-0.27835
-0.72634,-0.34024,-0.9122,-0.149,0.44016,0.041347,0.35682,0.11957
-0.67682,0.17053,0.083207,-0.19134,-0.0015237,-0.037851,0.063333,0.19339
-0.71973,-0.092434,0.63384,0.42614,0.11879,0.039518,0.52347,-0.2472
4.3748,0.072386,0.72564,-0.16126,0.19484,0.0014365,0.17261,-0.030202
-0.78856,-1.3925,-0.4296,-0.32654,0.039663,-0.016244,0.80176,0.34947
-0.73371,-0.4183,-0.7807,-0.12519,0.24251,0.017782,0.093593,0.071896
-0.61985,0.38583,-0.11726,-0.31397,-0.11936,-0.038917,0.26546,-0.17178
-0.7326,-0.13799,-0.19309,-0.039422,0.19917,-0.0096593,-0.088666,0.17385
-0.71261,0.6061,-0.39821,0.11139,0.095994,0.001552,0.7663,0.044491
4.347,1.173,0.46315,0.60215,0.19632,0.058982,-0.023137,-0.22817
-0.738,-0.27,0.28933,0.47142,0.10799,0.035167,-0.022592,-0.12261
-0.72112,0.27239,-0.37401,0.10791,0.24442,-0.0010278,0.010738,0.14318
-0.62792,1.0677,-0.36539,0.74836,0.026671,-0.028783,0.34012,0.032079
-0.71866,0.40611,0.65271,-0.016081,0.24519,0.069045,0.31189,-0.19611
4.4423,0.040154,-0.056253,0.032483,0.10202,0.0027585,0.5416,0.027601
-0.74289,-0.74986,0.62031,-0.20714,0.032618,0.026657,0.46333,0.33628
-0.73079,-0.020463,-0.028578,0.18133,-0.050071,-0.043396,0.017462,-0.1166
-0.51814,-0.33899,-0.11369,0.062266,-0.12693,-0.038307,-0.21138,-0.22062
-0.68676,0.63323,-0.93514,0.039689,0.050376,0.022274,0.41174,0.204
-0.71213,0.62211,0.033086,0.036413,0.037094,0.030713,0.67071,-0.029861
4.3597,0.36856,0.85851,0.0092125,-0.11424,-0.025543,0.21134,-0.34049
-0.7413,-0.31966,0.49978,-0.1749,-0.14797,-0.054107,0.31066,-0.032076
-0.73384,0.76022,-0.8574,0.10428,-0.060982,-0.017149,0.14648,0.20529
-0.66621,0.17399,-0.64949,0.19472,-0.1143,-0.0050516,-0.53131,-0.092458
-0.71778,-0.48714,0.16865,-0.14132,0.23974,0.020811,0.65799,-0.23518
-0.97076,-0.41192,0.1978,-0.094061,0.056663,0.032959,0.64192,0.20276
-0.6978,0.1223,-0.17357,-0.21822,-0.037682,-0.04792,0.14267,0.30785
-0.73727,-0.18909,0.80678,-0.14631,0.10476,0.035116,0.76294,-0.22965
-0.54598,0.17131,-0.061867,0.12573,0.21244,-0.0056548,-0.047752,-0.095768
-0.64665,-0.32417,-0.96498,0.12978,0.22041,0.034718,0.60499,0.31338
-0.72155,0.071423,0.01021,0.10605,0.25735,0.024912,0.39422,-0.05269
4.3659,0.18268,0.90752,-0.3292,0.1046,0.041142,0.57645,-0.17908
-0.73771,-1.006,0.34065,-0.18919,0.021841,0.02153,0.47187,0.11675
-0.7345,0.5055,-0.19308,-0.33922,-0.16465,-0.029451,-0.25404,0.30311
-0.63443,0.19172,0.31738,-0.44514,-0.2758,-0.051437,0.12761,-0.20417
-0.72544,0.4832,0.069164,0.35238,-0.26866,-0.071883,0.441,-0.18309
-0.78019,-0.36579,-0.35253,0.020318,-0.36973,-0.071145,0.36713,0.2434
4.3566,-0.31596,0.62093,-0.56304,-0.29461,-0.055564,0.2196,0.15182
-0.74452,-0.41993,0.12794,-0.67583,-0.19929,-0.0091716,0.33949,-0.22692
-0.43749,0.26765,-0.077124,-0.12763,-0.067154,-0.0043456,-0.49889,7.4599e-05
-0.7653,-1.0371,-0.3101,-0.32228,-0.0074837,0.013886,0.30146,0.45071
-0.73248,0.45609,0.20489,0.052182,-0.078618,-0.025632,0.049115,-0.059529
-0.85643,0.13691,0.59897,-0.44559,-0.10244,-0.021339,0.538,-0.26728
-0.74814,-0.50522,0.086521,0.14096,0.12985,0.046404,0.78347,0.17689
-0.72921,0.77658,-0.40883,0.020125,-0.25058,-0.015377,-0.050013,0.11619
-0.70153,-0.33533,0.2828,-0.1468,-0.077359,0.013585,0.515,-0.26942
-0.73532,0.4309,-0.19565,0.22155,-0.049486,-0.027064,-0.17191,-0.12234
-0.7729,0.11041,-0.30006,0.3816,0.019047,0.02873,0.41998,0.10468
4.367,-0.55494,0.27302,-0.10137,0.048218,-0.0041595,0.6061,0.067247
-0.73943,0.12843,0.70573,-0.32888,0.13579,0.053104,0.78151,-0.1799
-0.52346,-0.16388,-0.1056,0.085472,-0.34655,-0.092946,0.2812,0.22462
-0.83601,-0.32042,-0.70518,0.1343,-0.25958,-0.042536,-0.50969,0.16927
-0.73232,-0.045547,0.49472,-0.48362,-0.0090379,0.018597,0.64356,-0.15934
-0.99263,0.88013,0.51576,-0.1275,0.032053,0.010344,0.4592,-0.1646
4.3084,0.48176,0.44435,-0.075454,-0.15666,-0.031447,0.064547,0.21612
-0.7457,0.24561,0.058333,-0.29253,-0.14738,-0.020986,0.16644,0.090125
-0.71088,0.40789,0.13037,0.24405,0.069681,-0.026704,-0.39403,-0.25231
-0.73692,0.14623,-0.73311,0.28972,0.2398,0.037894,0.50025,-0.0048417
-0.91548,0.11816,-1.1024,0.11613,-0.091893,-0.018496,-0.15818,0.092023
4.3735,0.73501,-0.052655,0.023015,-0.0033991,0.029757,0.8186,-0.11485
-0.74445,-0.69641,0.38826,-0.0085404,0.21646,0.03473,0.55039,-0.28115
-0.57238,0.042672,-0.058533,0.13805,-0.30272,-0.028636,-0.61274,0.26799
-0.72498,-1.1422,-0.48197,0.16511,0.0039224,0.030655,0.021475,0.2712
-0.71863,0.29563,0.35986,-0.1685,-0.35965,-0.033295,0.71596,-0.19344
-0.96373,0.11285,0.27225,-0.20132,0.077581,0.021767,0.365,-0.1093
4.372,-0.98233,-0.9694,-0.47016,0.07952,0.032491,0.90645,0.25594
-0.73772,0.23528,-0.49649,0.053229,0.038391,-0.018554,0.2743,-0.050451
-0.56321,0.18794,0.54308,-0.18033,-0.025762,0.013091,-0.18427,-0.3778
-0.73808,-1.4169,0.23608,-0.091698,-0.013046,0.030681,0.058517,0.1681
-0.89391,-0.061089,-0.35831,0.29301,0.07735,0.0060699,-0.27229,0.23031
-0.79353,0.19347,-0.1418,0.017729,0.0028371,-0.012682,0.72123,-0.17039
-0.74409,-0.41191,0.92592,-0.48322,0.11513,0.021729,0.85934,-0.18494
-0.44554,-0.49235,-0.17889,-0.017565,-0.22278,-0.048427,0.13562,0.21741
-0.63871,-1.0121,-0.7448,0.33296,0.32197,0.079993,0.079953,0.14435
-0.72115,-0.065256,0.58614,0.22641,0.28974,0.050344,0.24261,-0.30089
-0.83815,0.23933,0.34342,0.22086,0.19447,0.020291,0.11665,-0.006521
4.3819,-0.9377,-0.45649,0.014775,0.3621,0.10282,0.61274,0.33328
-0.73568,0.88812,0.28304,0.13328,0.32757,0.030264,0.36413,-0.063301
-0.59134,0.36827,0.22684,-0.33247,0.004038,-0.032397,0.22624,-0.28205
-0.72733,-0.17845,-0.35874,0.20499,0.015849,-0.0063736,0.0078995,0.1028
-1.0322,-0.037122,-0.38322,-0.012805,-0.1754,-0.0011241,0.37418,0.22028
-0.78576,0.60629,0.60664,0.16819,0.31506,0.04908,0.83334,-0.23191
4.3376,-0.34499,0.67754,0.26997,0.1865,0.022268,0.037016,-0.10285
-0.5602,-1.1398,-0.48794,-0.061176,0.19733,0.018,0.70969,0.40676
-0.68247,0.15084,-0.87622,0.03342,0.2744,0.066471,0.51112,-0.030713
-0.7297,-0.41294,0.3556,-0.031387,0.020165,0.021652,0.38053,-0.24963
-0.82737,0.60663,0.11328,0.092004,0.32727,0.063032,0.4382,0.013387
4.3884,0.59625,-1.1669,-0.086123,0.21693,0.019572,1.0496,0.057196
-0.7504,1.188,0.088371,-0.07239,0.34826,0.0441,0.31626,-0.1139
-0.6511,-0.11473,0.30018,-0.19146,-0.05833,0.020278,0.54135,-0.16946
-0.7339,-1.4798,-0.53872,-0.25079,0.48534,0.04813,0.26703,0.31771
-0.80846,0.69379,-0.62045,-0.54679,0.23731,0.07029,0.21711,0.06771
-0.70448,0.41056,0.60148,0.26982,0.2915,0.017358,0.76422,-0.21738
4.3743,-0.28394,0.37342,0.28273,0.27203,0.046218,1.0469,0.062136
-0.51642,0.28089,-0.35386,-0.15426,0.32421,0.087803,0.4836,0.10013
-0.77301,-0.12269,0.056939,-0.24142,0.28198,0.045268,0.50801,0.016916
-0.73879,-1.0543,2.0127,0.33013,0.13286,0.035334,0.59774,-0.2168
-0.88076,-0.55747,-0.25646,0.3067,-0.020104,-0.029521,-0.34629,0.17616
-0.70241,-0.27011,-0.4418,-0.15295,-0.01345,0.014207,0.99215,0.25635
-0.7469,1.0651,0.85482,0.52098,0.090939,-0.017084,0.44813,-0.14177
-0.67142,-0.40671,0.25581,0.070095,-0.26916,-0.030144,0.15059,-0.057655
-0.74205,-1.3756,-1.3175,0.33232,0.1187,0.010119,-0.11256,0.47654
-0.8904,0.76885,0.0015699,-0.22507,-0.40222,-0.036305,-0.088795,0.031543
-0.76784,-0.0019227,0.82403,0.005802,0.18329,0.015324,0.11544,-0.27241
4.3858,-0.058879,-0.38486,-0.15638,0.099134,0.0059288,0.38698,0.11132
-0.45486,-0.44525,0.38476,-0.25108,0.14814,-0.012945,0.41669,0.27351
-0.80076,0.10245,0.11655,0.20562,-0.23414,-0.068103,-0.0037819,-0.20616
-0.73693,-0.25735,-0.039473,0.42834,0.21648,0.0079695,0.14951,-0.1084
-0.82713,-0.60954,-0.33005,0.40463,0.070786,-0.0014321,0.21741,0.3659
-0.70975,0.02033,-0.058398,-0.16554,0.1511,0.045319,0.86146,0.035267
4.3426,0.83009,0.66424,0.54791,0.091113,0.020766,-0.2131,-0.16155
-0.6887,-0.55772,0.085821,0.072144,-0.041856,-0.00055932,0.76419,0.05335
-0.74158,0.1558,-0.66516,-0.37826,0.18575,0.04856,-0.40805,0.26519
-0.93561,0.23954,0.31765,-0.18588,-0.57272,-0.0579,0.052416,-0.087469
-0.7714,0.49953,0.68291,0.023407,-0.18868,-0.035393,-0.172,-0.15476
4.4077,-0.026243,0.048806,0.2009,-0.044515,0.028268,0.57418,0.09341
-0.51159,-0.059862,-0.32581,0.10047,0.023736,0.021202,0.076318,0.21191
-0.71965,-0.005885,-0.082283,-0.11869,-0.28139,-0.017046,0.2129,-0.25744
-0.72858,-0.63159,0.5993,0.25769,0.24088,0.0068786,0.11195,-0.071114
-0.80033,0.39945,-0.35363,-0.037578,-0.24726,-0.045726,-0.25479,0.31817
-0.7052,-0.13781,-0.010841,0.18853,0.27918,0.07199,0.12771,-0.063034
4.3655,0.74741,0.78148,-0.12113,0.24099,0.014965,0.48926,-0.1892
-0.61691,-0.22863,0.14989,0.011004,0.16252,0.017191,0.58187,0.050186
-0.73629,-0.24128,-0.79903,0.22256,0.35105,0.051281,0.29271,0.45322
-0.99562,0.075417,-0.01316,-0.17824,0.15911,0.058206,0.99624,-0.23053
-0.73325,0.33243,0.2921,0.016625,0.32479,0.054317,0.70301,-0.12256
-0.7057,-1.3872,0.14808,0.045945,0.33096,0.020939,1.4509,0.30929
-0.38524,0.27924,0.46195,-0.082378,0.47063,0.066208,0.6301,0.090003
-0.67061,-0.74346,0.58056,-0.10736,0.01039,0.030405,0.32227,-0.33881
