tachometer_signal,underhang_bearing_axial,underhang_bearing_radial,underhang_bearing_tangential,overhang_bearing_axial,overhang_bearing_radial,overhang_bearing_tangential,microphone
4.4359,-1.1073,0.22269,0.05398,0.39697,-0.037787,0.11994,-0.14026
-0.65538,1.452,0.10615,0.0089684,0.57244,-0.03135,0.12537,-0.042152
-0.70178,0.074499,-0.40553,0.024249,0.23659,0.0057812,-0.046686,0.10144
-0.64016,-2.2886,-0.1382,-0.12302,-0.091399,0.019053,-0.062992,0.086085
-0.63352,0.92353,0.34457,-0.00063379,0.12297,0.03654,0.027968,-0.16238
-0.6292,0.45013,-0.0085158,-0.071934,-0.053918,-0.002998,-0.071892,0.21578
-0.63417,-1.8999,-0.15281,-0.015278,0.6483,-0.012894,0.0098196,0.076715
-0.6173,0.35817,0.45692,0.053826,0.37686,0.037503,-0.02796,-0.15189
-0.65996,1.1419,0.38796,0.035238,1.1697,0.0056656,0.11359,0.075449
-0.60497,-0.55138,-0.15741,0.076492,0.43753,0.03439,0.19464,0.094287
-0.4393,0.43683,0.19074,0.12494,0.36193,0.04007,0.011907,-0.14522
-0.62586,1.1685,0.36321,0.17803,0.9485,0.050864,0.5422,-0.022243
-0.5856,0.53781,-0.44753,-0.02874,1.0531,0.011114,0.42758,0.10794
4.5029,-0.25365,-0.1796,0.072619,0.94376,0.021356,0.18381,-0.0753
4.4305,0.29343,0.49869,0.033831,1.1197,0.022268,0.30102,-0.16384
-0.66823,1.1716,-0.0084066,0.0043568,0.8855,0.044472,0.27003,0.093654
-0.56111,-1.2437,-0.41354,-0.032864,0.84251,-0.037627,0.13132,0.0598
-0.64857,-1.6324,0.20294,-0.061825,0.83115,-0.031466,0.18602,-0.17737
-0.70144,1.2756,0.30193,0.02746,1.2445,0.025374,0.45011,-0.014187
-0.60439,-0.65108,-0.1934,0.00030395,1.0464,0.044684,0.16358,0.22754
-0.61738,-1.8914,-0.0043338,0.064437,1.764,0.014958,0.24677,-0.038355
-0.5302,1.1571,0.50892,0.044474,1.355,-0.031659,0.24266,-0.10037
-0.63106,0.30559,-0.041934,0.038706,1.7067,0.0027393,0.62294,0.22503
-0.60997,-0.19674,0.047226,0.18029,1.1364,0.03294,0.49981,-0.020929
-0.71244,0.7782,0.38499,0.047165,1.0201,-0.037633,0.43393,-0.11658
-0.58751,1.4382,0.18832,-0.097786,1.2007,0.035764,0.58802,0.0043337
-0.56996,-0.67437,-0.095786,-0.053732,1.3707,0.015356,0.37879,0.12072
