-0.5374,-3.7892,-2.8494,0.10433,1.6961,-0.062334,-0.84209,0.011221
-0.41512,-1.3026,-1.8563,0.08271,1.4234,-0.055191,-0.58146,-0.047214
-0.46608,-2.8995,-2.6877,0.0049156,0.97083,-0.017354,-0.47847,0.11132
-0.43972,-1.4762,-1.6298,0.17239,0.67677,-0.0080165,-0.25346,-0.12132
-0.33119,-1.801,-2.3286,0.18245,0.28477,-0.016058,-0.15527,0.15895
-0.54884,-1.9658,-1.6151,0.20064,-0.05578,-0.0095631,-0.080645,-0.12673
-0.21325,-0.59061,-1.773,0.20034,-0.38777,-0.0038322,-0.041221,0.12756
-0.4844,-2.0366,-1.8084,0.30581,-0.74441,0.00082044,-0.071867,-0.080581
-0.43064,0.36071,-1.3044,0.52856,-0.96111,0.00082686,-0.020723,0.038236
-0.26716,-1.6107,-1.8653,0.53349,-1.3477,0.0054603,-0.12042,0.0056966
-0.57883,0.4374,-0.92246,0.52583,-1.522,0.007469,-0.066061,-0.078683
-0.30982,-0.6122,-1.6447,0.33634,-1.8708,0.0098755,-0.11252,0.089468
-0.42035,0.18889,-0.8187,0.34412,-2.0896,0.012969,0.02624,-0.12704
-0.57939,0.54487,-1.4079,0.38024,-2.3821,0.013014,0.16638,0.12359
-0.38161,0.12069,-1.035,0.47706,-2.6314,0.018642,0.37088,-0.09219
-0.41576,1.9636,-0.96764,0.4959,-2.8501,0.020439,0.68259,0.033223
-0.55335,0.52809,-1.0534,0.45307,-3.1589,0.018128,0.89149,-0.076784
-0.41662,2.5585,-0.33745,0.48487,-3.2834,0.020496,1.1731,-0.0016777
-0.31913,0.89076,-0.89494,0.40549,-3.566,0.024533,1.2542,0.035705
-0.55843,2.5125,0.088114,0.43847,-3.6342,0.029109,1.4198,-0.087347
-0.36845,1.6216,-0.5786,0.33483,-3.8342,0.028448,1.4879,0.11775
-0.43398,2.0791,0.27279,0.27946,-3.8551,0.031939,1.6745,-0.12434
-0.51139,2.5027,-0.11451,0.26881,-3.9579,0.033434,1.7597,0.126
-0.38106,1.406,0.10962,0.40678,-3.9777,0.039441,1.7868,-0.048236
-0.66544,3.3917,0.23024,0.59921,-3.9259,0.042701,1.8881,0.013436
-0.37674,1.5691,-0.28005,0.62386,-3.9948,0.041289,1.8602,-0.0034057
-0.53052,3.7391,0.49817,0.66611,-3.8682,0.044774,1.98,-0.037868
-0.43415,2.416,-0.41604,0.55713,-3.8574,0.043773,1.9415,0.016284
-0.41861,3.4139,0.49219,0.54841,-3.6644,0.042329,1.9321,-0.095938
-0.41329,3.249,-0.36133,0.48815,-3.6464,0.038164,1.8459,0.056319
-0.39892,3.0999,0.21354,0.491,-3.568,0.037612,1.9983,-0.12862
-0.40771,4.0317,-0.17823,0.4573,-3.423,0.036052,2.0883,0.072358
-0.47473,2.8521,-0.30213,0.482,-3.2576,0.037304,1.9931,-0.10631
-0.50233,4.5643,-0.050876,0.59937,-3.0191,0.038414,1.9003,0.022684
-0.4996,3.0605,-0.79547,0.6964,-2.9421,0.037471,1.7726,-0.045316
-0.5835,4.7125,-0.035291,0.79304,-2.7517,0.03937,1.8326,-0.04607
-0.45291,3.853,-1.0338,0.70646,-2.6508,0.036707,1.7733,0.013071
-0.5621,4.4475,-0.26135,0.59294,-2.4191,0.037567,1.8672,-0.097958
-0.53716,4.4367,-1.1244,0.47001,-2.2875,0.035854,2.0218,0.052644
-0.44035,3.6794,-0.82677,0.36691,-2.2099,0.035167,2.296,-0.1193
-0.54105,4.9429,-1.0261,0.31984,-2.0407,0.03776,2.5176,0.045075
-0.44837,3.5282,-1.3515,0.24816,-1.8703,0.032048,2.6514,-0.083745
-0.53872,5.3196,-0.96195,0.26944,-1.6268,0.029693,2.8337,-0.0089061
-0.54052,3.7865,-1.9597,0.29118,-1.5596,0.027902,2.9253,-0.020321
-0.50374,4.9532,-1.2162,0.43048,-1.3328,0.026471,3.1155,-0.073694
-0.48196,4.2412,-2.2012,0.46047,-1.1524,0.02359,3.0844,0.036776
-0.50597,4.4274,-1.4239,0.46056,-0.85405,0.026837,3.1061,-0.11867
-0.53277,4.8147,-1.9858,0.34262,-0.55252,0.016556,3.0095,0.069559
-0.37863,3.7935,-1.7766,0.24845,-0.28388,0.0094905,2.8605,-0.11502
-0.5336,5.1699,-1.7499,0.23691,-0.0093847,0.012969,2.8092,0.033466
-0.46595,3.5191,-2.1956,0.22659,0.17756,0.0085471,2.6842,-0.082991
-0.49934,5.2327,-1.4188,0.2923,0.46014,0.0078155,2.7072,-0.018422
-0.48267,3.8871,-2.2129,0.27491,0.55158,-0.0012332,2.6104,-0.023777
-0.46964,4.8487,-1.2207,0.30697,0.70883,-0.0012267,2.5601,-0.076857
-0.45466,4.4704,-2.038,0.20017,0.73997,-0.0061105,2.4663,0.040086
-0.5396,4.2698,-1.2267,0.13179,0.75871,-0.0080357,2.516,-0.12081
-0.39035,5.0179,-1.404,0.069742,0.74724,-0.011078,2.6044,0.054932
-0.54706,3.7036,-1.1523,0.067224,0.70095,-0.011617,2.6502,-0.111
-0.51511,5.2535,-0.69758,0.064353,0.68789,-0.016359,2.7697,0.024875
-0.4754,3.6454,-1.1404,-0.04639,0.56065,-0.019286,2.7486,-0.054077
-0.44738,5.2568,-0.11863,-0.057521,0.61529,-0.024753,2.7982,-0.039961
-0.40108,4.1059,-0.72059,-0.10235,0.53558,-0.031126,2.6111,0.034902
-0.54944,5.0923,0.23131,-0.033814,0.57937,-0.032717,2.5614,-0.10582
-0.40671,4.9265,-0.27326,-0.070406,0.5246,-0.038487,2.4489,0.089638
-0.59618,4.5291,0.32767,-0.11743,0.51791,-0.038525,2.2765,-0.1104
-0.53595,5.5767,0.2673,-0.18588,0.49483,-0.044108,2.0548,0.061552
-0.46753,4.102,0.21766,-0.27556,0.43115,-0.047484,1.731,-0.077442
-0.5848,6.0004,0.81686,-0.27409,0.46883,-0.054941,1.6319,0.0059644
-0.49385,4.166,0.30608,-0.305,0.31886,-0.058631,1.4379,0.0045528
-0.5662,5.6588,1.2046,-0.19694,0.35368,-0.073802,1.3716,-0.071138
-0.55315,4.5358,0.48474,-0.24183,0.27816,-0.096308,1.138,0.067442
-0.53787,4.9887,1.2962,-0.23572,0.27684,-0.093279,1.0365,-0.11731
-0.59064,5.0685,0.74541,-0.26402,0.18643,-0.10461,0.86264,0.090465
-0.55654,4.2443,1.0636,-0.1265,0.13498,-0.11114,0.74295,-0.10872
-0.5258,5.5476,1.1034,0.074546,0.099854,-0.12073,0.69811,0.05503
-0.57862,3.6512,0.78915,0.11798,-0.072119,-0.12667,0.56579,-0.076419
-0.5249,5.5483,1.4836,0.095491,-0.12265,-0.13017,0.62922,-0.0099039
-0.58175,3.9565,0.84519,-0.00060168,-0.35348,-0.14161,0.55204,0.0030682
-0.55934,5.3226,1.6616,0.1184,-0.45105,-0.1444,0.65823,-0.085205
-0.57615,4.5041,0.93525,0.15948,-0.66265,-0.14933,0.73115,0.0653
-0.58353,4.5565,1.5214,0.2105,-0.7719,-0.15381,0.93988,-0.12327
-0.50913,5.307,1.1515,0.18037,-0.87636,-0.15651,1.0914,0.072334
-0.59058,3.9245,1.1683,0.17365,-0.94274,-0.15602,1.0347,-0.13133
-0.54599,5.8705,1.2934,0.22567,-0.96302,-0.15653,1.1588,0.039989
-0.446,3.8072,0.69585,0.19724,-1.0199,-0.15871,1.2184,-0.03945
