3.4916,2.5106,-0.90091,-2.1865,-7.5251,-0.064067,3.6775,0.1298
3.5897,1.6981,0.084389,-1.6549,-7.2181,-0.077293,2.9227,-0.16827
3.5045,1.6917,0.42975,-0.85122,-6.7103,-0.10319,1.7695,0.05941
3.5814,0.78592,0.33672,-0.52332,-6.0206,-0.094274,0.8301,0.015675
3.5089,1.6245,1.4243,-0.64992,-5.0321,-0.099755,1.2859,-0.11852
3.5769,1.822,0.24307,-1.0932,-4.7358,-0.11069,0.0076683,0.16978
3.5137,2.7571,1.3284,-0.82716,-4.4603,-0.11131,-0.59195,-0.2197
3.5685,2.8106,-0.12123,-0.68304,-4.6215,-0.11931,0.23911,0.20702
3.5225,2.5839,0.10529,-0.35545,-4.7118,-0.11332,1.5979,-0.21719
3.5575,3.0441,-0.88347,-0.72699,-3.8221,-0.11481,0.61703,0.1197
3.5352,2.3319,-1.2853,-1.7301,-1.9151,-0.11182,-3.2804,-0.094989
3.5432,2.7046,-1.1301,-3.1395,-1.2544,-0.11378,-5.8558,0.0023137
3.5463,1.7289,-1.9432,-3.6823,-1.7732,-0.11895,-7.4441,0.043688
3.5324,2.1774,-0.68864,-2.868,-1.3364,-0.11181,-7.8807,-0.16864
3.5548,1.7959,-2.5257,-1.4496,-0.01135,-0.10645,-8.3825,0.16859
3.5268,2.3931,-2.2912,0.81137,0.8479,-0.093266,-7.7917,-0.22817
3.5535,2.8452,-3.9287,2.6541,0.83652,-0.09351,-6.8625,0.20096
3.5259,2.6882,-4.2277,3.7163,1.3256,-0.096353,-6.5797,-0.17353
3.5513,3.6226,-4.6774,4.1189,2.3137,-0.087067,-6.3782,0.070022
3.5238,3.4007,-4.6355,4.2561,2.6686,-0.071145,-5.2105,-0.092482
3.5489,4.063,-3.9276,3.8877,2.7351,-0.050102,-2.5301,-0.05325
3.5259,3.1465,-4.4982,2.7411,2.6664,-0.057296,0.16189,0.05503
3.55,3.0544,-4.0257,1.0412,3.3,0.014426,1.5971,-0.17835
3.5174,2.7789,-5.5611,-0.84103,4.2814,0.13575,2.0841,0.13437
3.5629,2.4452,-5.6807,-1.8945,5.2878,0.26808,2.1917,-0.19862
3.4953,2.9831,-6.6409,-1.4062,5.8067,0.35609,1.8358,0.096331
3.5973,2.7381,-6.0677,-0.17557,5.8666,0.37513,1.4248,-0.18073
3.4352,2.7095,-5.2213,0.92507,6.1432,0.41978,0.89658,0.079781
3.7369,1.225,-4.5502,1.3134,6.2406,0.43661,0.51192,0.014239
2.7228,1.2251,-3.0105,1.5138,6.5249,0.47288,0.33382,-0.086885
-1.5327,0.62309,-2.9968,1.1143,6.5975,0.48158,-0.13587,0.22552
-1.4661,1.6391,-0.65135,0.96883,6.757,0.49838,-1.1027,-0.21826
-1.5902,2.3524,0.50234,0.49599,6.8389,0.51549,-1.7882,0.2676
-1.4951,3.0471,2.9098,-0.53346,6.9378,0.53305,-0.80931,-0.18499
-1.5739,3.7075,3.5541,-2.1537,7.124,0.56069,0.18587,0.1662
-1.5088,3.3116,3.8829,-3.4726,7.211,0.56664,1.0652,-0.10193
-1.5725,4.3358,4.8162,-4.3912,7.3999,0.58389,1.8847,0.0047231
-1.5073,3.9095,4.8776,-4.459,7.4572,0.58056,3.188,0.076885
