-0.72249,4.3993,-0.19029,0.58648,3.7414,0.15596,-0.06662,0.12451
-0.6137,4.7035,0.7219,0.36043,3.8705,0.15621,-0.075283,-0.099516
-0.61807,5.2578,0.43172,0.18792,3.9864,0.15699,-0.14569,0.096136
-0.6346,4.0708,0.5041,0.29534,4.0685,0.15955,-0.23712,-0.039572
-0.6111,5.7851,0.85507,0.63864,4.2357,0.15807,-0.29063,0.018425
-0.6758,3.7522,-0.0048348,0.75506,4.2929,0.15732,-0.5125,0.036314
-0.58365,5.7612,0.69502,0.9012,4.5033,0.16089,-0.61597,-0.063253
-0.79297,3.8225,-0.34983,0.8181,4.5598,0.16069,-0.83899,0.093629
-0.60275,4.961,0.64501,1.0867,4.7461,0.16458,-0.85761,-0.10285
-0.60759,4.3053,-0.21227,1.237,4.8385,0.16293,-0.82348,0.12315
-0.63894,4.031,0.30554,1.3597,4.979,0.16528,-0.69729,-0.078415
-0.61968,5.2072,0.27352,1.4077,5.1497,0.16646,-0.47414,0.062404
-0.67676,3.4096,0.030555,1.1452,5.2783,0.16533,-0.24508,-0.026527
-0.61559,5.3397,0.61142,0.86233,5.467,0.17559,0.060026,-0.0079569
-0.67565,3.0887,-0.19029,0.75927,5.5242,0.17809,0.222,0.048531
-0.62909,4.9548,0.74127,0.7908,5.6547,0.19599,0.49386,-0.066757
-0.61719,3.2766,-0.40806,0.69463,5.6979,0.19444,0.49358,0.098059
-0.67122,4.062,0.35888,0.67645,5.7983,0.1946,0.38267,-0.094843
-0.60387,4.0967,-0.20336,0.60027,5.8721,0.20909,0.12597,0.095187
-0.69105,3.1568,0.060767,0.62071,5.965,0.22348,-0.19818,-0.072598
-0.65481,4.5441,0.15764,0.77847,6.0714,0.2425,-0.48472,0.039405
-0.58822,2.6725,-0.27908,1.074,6.1408,0.25051,-0.76926,-0.013263
-0.71621,4.7487,0.44156,1.1005,6.2741,0.26935,-0.93,-0.032441
-0.59961,2.5968,-0.43359,0.80302,6.3283,0.27956,-1.1879,0.031324
-0.61878,4.0857,0.34207,0.75602,6.4397,0.29522,-1.219,-0.080167
-0.62888,3.2125,-0.43233,0.64465,6.5216,0.30855,-1.2982,0.068537
-0.54823,3.3158,0.32016,0.45894,6.6262,0.32274,-1.1941,-0.089927
-0.65202,3.7774,0.1675,0.21207,6.7226,0.33611,-1.1004,0.059191
-0.60281,2.6925,0.38611,0.028276,6.7896,0.34424,-1.1481,-0.080825
-0.62964,4.0473,0.59664,-0.14749,6.8913,0.35863,-1.1657,0.031568
-0.61777,1.9344,0.10692,-0.33293,6.9291,0.36318,-1.2947,-0.029764
-0.53688,3.6722,0.89711,-0.25082,7.0327,0.37741,-1.3668,-0.022827
-0.66679,2.0377,0.2465,-0.27727,7.082,0.38548,-1.5962,-0.001264
-0.59785,2.7568,1.1721,-0.21147,7.1764,0.40167,-1.6651,-0.073645
-0.59391,2.0149,0.52834,-0.24093,7.2388,0.4081,-1.8302,0.044102
-0.59446,1.4213,0.9779,-0.12744,7.3243,0.42029,-1.9793,-0.095354
-0.57277,2.2731,0.65753,-0.10726,7.4219,0.43005,-2.1536,0.031057
-0.67646,0.85563,0.62347,-0.044836,7.474,0.43389,-2.4035,-0.10056
-0.57942,2.3305,1.3149,0.013709,7.5499,0.42905,-2.5412,0.0072299
-0.60883,0.53007,0.5821,-0.040353,7.5628,0.41361,-2.7457,-0.055732
-0.57476,1.5275,1.3057,-0.098949,7.6405,0.42852,-2.87,-0.046703
-0.60489,0.35571,0.16249,-0.11711,7.6517,0.42169,-3.0562,0.0055019
-0.58859,0.74822,1.0245,-0.11039,7.7017,0.42403,-3.1072,-0.087761
-0.58365,0.79068,0.34829,-0.12008,7.7019,0.41529,-3.2239,0.028769
-0.64688,0.022969,0.68237,-0.069699,7.7049,0.4131,-3.286,-0.10059
-0.64723,0.8134,0.60031,-0.016819,7.7184,0.41243,-3.2352,0.027698
-0.56605,-1.0759,0.094166,0.023581,7.6938,0.40753,-3.1946,-0.0505
-0.59485,0.52082,0.63341,0.067577,7.7301,0.41547,-2.9779,-0.021976
-0.5838,-1.245,-0.40679,0.036902,7.7157,0.41179,-2.8594,-0.019785
-0.58544,-0.14281,0.45066,0.037608,7.7531,0.41761,-2.7266,-0.056876
-0.58999,-1.2781,-0.71373,0.082003,7.7295,0.41514,-2.6694,0.014872
-0.59268,-1.4332,-0.16901,0.16776,7.7166,0.4126,-2.6239,-0.081336
-0.67399,-1.1218,-0.87846,0.21318,7.6757,0.40523,-2.812,0.033296
-0.57216,-2.4443,-0.84183,0.27877,7.6103,0.39568,-3.0892,-0.077904
-0.58226,-1.0228,-0.73433,0.50596,7.582,0.38878,-3.4012,0.012
-0.59712,-3.1905,-1.482,0.64593,7.5098,0.37814,-3.8419,-0.040497
-0.63367,-1.5904,-0.87746,0.83199,7.4978,0.38016,-4.2354,-0.030129
